int32 0,string3 1,int32 2,string2 3,string2 4,bool 5,string2 6,int32 7,int32 8,string2 9,string2 10,string2 11,string2 12,string2 13,float 14,float 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,string2 24,float 25,float 26,float 27,float 28,float 29,float 30,float 31,float 32,float 33,float 34,int32 35,int32 36,float 37,float 38,float 39,float 40,int32 41,float 42,float 43,float 44,float 45,float 46,float 47,float 48,string2 49,int32 50,int32 51,int32 52,int32 53,string2 54,string2 55,int32 56
11101001,"",-1,"fa_obstacles_01","fa_obj",false,"d02breakscrap00",1,0,"","","","","",0,0,-6.471,0,-48.115,38.238,0,0,1,1,"wall_cl",8,3,3,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,1,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D1101_001","1",-1
11101002,"",-1,"fa_obstacles_02","fa_obj",false,"d02breakscrap00",1,0,"","","","","",0,0,34.2,0,-49.527,-149.065,0,0,1,1,"wall_cl",5,3,3,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,1,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D1101_002","1",-1
11101003,"",-1,"fa_obstacles_03","fa_obj",false,"d02breakscrap00",1,0,"","","","","",0,0,62.114,0,-16.734,-149.065,0,0,1,1,"wall_cl",3,3,6,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,1,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D1101_003","1",-1
11101004,"",-1,"fa_obstacles_04","fa_obj",false,"d11drum03",1,0,"","","","","",0,0,97.08,0.1,5.019,-37.02,0,0,1,1,"wall_cl",4,3,4.5,1.5,37,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,1,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D1101_004","1",-1
11101005,"",-1,"fa_obstacles_05","fa_obj",false,"d02breakscrap00",1,0,"","","","","",0,0,93.027,0,16.471,-149.065,0,0,1,1,"wall_cl",7,3,3.5,1.5,-15,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,1,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D1101_005","1",-1
11101006,"",-1,"fa_obstacles_06","fa_obj",false,"f00drum01",1,0,"","","","","",0,0,30.417,0,-40.845,-149.065,0,0,1,1,"wall_cl",1.5,1,1,0.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,1,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D1101_006","1",-1
11101007,"",-1,"fa_obstacles_07","fa_obj",false,"f00drum01",1,0,"","","","","",0,0,28.463,0,-21.716,-198.847,0,0,1,1,"wall_cl",1.5,1,1,0.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,1,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D1101_007","1",-1
11101008,"",-1,"fa_obstacles_08","fa_obj",false,"f00drum01",1,0,"","","","","",0,0,53.431,0,-18.12,-48.772,0,0,1,1,"wall_cl",1.5,1,1,0.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,1,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D1101_008","1",-1
11101009,"",-1,"fa_treasure_01","fa_obj",false,"f00drum01",1,0,"","","","","",0,0,-57.255,0,-32.52,27.1,0,0,1,1,"wall_cl",1.5,1,1,0.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,1,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D1101_011","1",21101002
11101010,"",-1,"fa_treasure_02","fa_obj",false,"f00drum00",1,0,"","","","","",0,0,20.248,0,-67.471,16.066,0,0,1,1,"wall_cl",1,1.5,1,0.75,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,1,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D1101_012","1",21101003
11101011,"",-1,"fa_treasure_03","fa_obj",false,"f00drum01",1,0,"","","","","",0,0,30.887,0,-16.574,-18.666,0,0,1,1,"wall_cl",1.5,1,1,0.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,1,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D1101_013","1",21101004
11101012,"",-1,"fa_treasure_04","fa_obj",false,"f00drum00",1,0,"","","","","",0,0,92.407,0,32.96,9.204,0,0,1,1,"wall_cl",1,1.5,1,0.75,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,1,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D1101_014","1",21101005
11101013,"",-1,"fa_treasure_05","fa_obj",false,"f00drum01",1,0,"","","","","",0,0,54.689,0,46.457,-25.662,0,0,1,1,"wall_cl",1.5,1,1,0.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,1,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D1101_015","1",21101006
11101100,"",10,"door01","",false,"d11door00",1,0,"","","","","",0,0,-85,3,-17.975,0,0,0,1,1,"wall_cl",6,3,1.5,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11101101,"",1,"door02","",false,"d11door00",1,0,"","","","e001","open",0,0,-85,3,-17.975,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11101103,"",11,"shutter_access01","",false,"f00iconobj00",1,0,"","","","","",0,0,-36.81,0.1,12.867,0,0,0,1,1,"",0,0,0,0,0,3,160,360,2,2,2,2,0,1.2,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11101104,"",13,"duct_access01","",false,"f00iconobj00",1,0,"","","","","",0,0,10.732,0,-23.083,0,0,0,1,1,"",0,0,0,0,0,3,160,360,2,2,38,2,0,1.2,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11101105,"",12,"panel_access01","",false,"f00iconobj00",1,0,"","","","","",0,0,33.663,0,45.153,0,0,0,1,1,"",0,0,0,0,0,3,160,360,2,2,2,2,0.1,1.2,0.3,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11101106,"",-1,"duct_aim","",false,"f00iconobj00",1,0,"","","","","",0,0,12.2,4.342,-22.981,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,1.2,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11101200,"",10,"","",false,"f00electgate00",1,0,"","","","","",0,0,41,0,44.4,0,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11101201,"",10,"","",false,"f00electgate00",1,0,"","","","","",0,0,41,0,39.5,0,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11101202,"",10,"","",false,"f00electgate00",1,0,"","","","","",0,0,94.029,0,8.509,0,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11101203,"",10,"","",false,"f00electgate00",1,0,"","","","","",0,0,100,0,8.509,0,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11101204,"",10,"","",false,"d1101floorcable00",1,1,"","","","","",0,0,0,0,0,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11101300,"",10,"obj_shield_a01","",false,"f00iconobj00",1,0,"","","","","",0,0,41,1.2,42.733,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11101301,"",10,"obj_shield_a02","",false,"f00iconobj00",1,0,"","","","","",0,0,41,1.2,41.113,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11101302,"",10,"obj_shield_b01","",false,"f00electshield00",1,0,"","","","","",0,0,96,1.2,8.509,0,0,0,1,1,"wall_cl",8,3,1,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11101303,"",10,"obj_shield_b02","",false,"f00electshield00",1,0,"","","","","",0,0,98,1.2,8.509,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11101400,"",10,"barrierdevice_access01","",false,"f00barrier00",1,0,"","","","e001","",0,0,-0.403,-4,39.413,180,0,0,1,1,"wall_cl",3,3,4,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11101401,"",10,"barrierdevice_access02","",false,"f00barrier00",1,0,"","","","e001","",0,0,8.488,-4.001,24,315,0,0,1,1,"wall_cl",3,3,4,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11101402,"",10,"barrierdevice_access03","",false,"f00barrier00",1,0,"","","","e001","",0,0,-7.866,-4,24,45,0,0,1,1,"wall_cl",3,3,4,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11101404,"",10,"","",false,"f00electgate00",1,0,"","","","e001","",0,0,11.207,-4,30.18,0,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11101405,"",10,"","",false,"f00electgate00",1,0,"","","","e001","",0,0,13.028,-4,31.509,0,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11101406,"",10,"","",false,"f00electgate00",1,0,"","","","e001","",0,0,-13.189,-4,24.91,0,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11101407,"",10,"","",false,"f00electgate00",1,0,"","","","e001","",0,0,-11.959,-4,26.393,0,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11101408,"",10,"","",false,"d10evobject00",1,0,"","","","","",0,0,-3.25,-4,31.735,0,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11101409,"",10,"","",false,"d10evobject00",1,0,"","","","","",0,0,-1.37,-4,26.744,0,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11101410,"",10,"","",false,"d10evobject00",1,0,"","","","","",0,0,-10.227,-4,29.43,0,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11101411,"",10,"","",false,"d10evobject00",1,0,"","","","","",0,0,3.609,-4,27.009,0,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11101500,"",14,"fa_sub201_d1101","fa_sub201",false,"chr311",1,0,"","","","bd02","chr311bd02",0,0,-0.194,-1.755,42.458,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,16,5,5,0,1,0,"",0,0,-1,0,"","1",-1
11101600,"",99,"obj_0100","",false,"f00iconobj00",1,0,"","ef_220151","","","",0,0,32.022,0,-56.232,-0.908,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11101601,"",99,"obj_0101","",false,"f00iconobj00",1,0,"","ef_220151","","","",0,0,40,0,-47.563,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11101602,"",99,"obj_0102","",false,"f00iconobj00",1,0,"","ef_220151","","","",0,0,40,0,-37.614,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11101603,"",99,"obj_0103","",false,"f00iconobj00",1,0,"","ef_220151","","","",0,0,40,0,-27.667,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11101604,"",99,"obj_0104","",false,"f00iconobj00",1,0,"","ef_220151","","","",0,0,40.413,0,-19.441,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
