int32 0,int32 1,string3 2,string3 3,int32 4,int32 5,int32 6,string3 7,string3 8,string3 9,string2 10,float 11,float 12,string2 13,int32 14,int32 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,int32 24,float 25,float 26,float 27,float 28,int32 29,int32 30,string3 31,string3 32,string3 33,int32 34,float 35,bool 36,float 37,string2 38,string2 39,string2 40,string2 41,string2 42,string2 43
20606001,-1,"","chr347",0,0,0,"","","f000","",0,0,"F01",0,0,135.602,7.63,-34.802,0.773,0,0,1,1,0,0,0,0,-1,0,1,"mob01","歩行者デフォルト","rail_move_01",1,0,true,-1,"","","","","",""
20606002,1,"mob_0001","chr130",0,0,0,"","","fe02","",0,0,"F03",0,0,-57.961,-5.65,92.248,-64.943,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20606003,1,"mob_0002","chr606",0,0,0,"","","e508","",0,0,"F03",0,0,-72.483,-8.03,101.796,-118.818,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20606004,1,"mob_0003","chr129",0,0,0,"","","fe04","",3,15,"F03",0,0,-68.149,-11.621,100.167,-109.509,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20606005,1,"mob_0004","chr606",0,0,0,"","","e503","",0,0,"F03",0,0,-72.54,-11.543,97.465,-94.317,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20606006,1,"mob_0005","chr606",0,0,0,"","","e510","",0,0,"F03",0,0,-52.888,-5.129,98.107,-94.099,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20606007,1,"mob_0006","chr606",0,0,0,"","","e502","",6,18,"F03",0,0,-65.177,-7.718,96.588,-91.969,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20606008,1,"mob_0007","chr130",0,0,0,"","","ba02","",0,0,"F03",0,0,-62.182,-7.792,89.879,-61.657,20,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20606009,1,"mob_0008","chr130",0,0,0,"","","fe01","",0,0,"F03",0,0,-58.399,-5.664,103.275,-122.427,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20606010,1,"mob_0009","chr130",0,0,0,"","","fe04","",0,0,"F03",0,0,-54.289,-3.453,100.282,-114.005,20,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20606011,1,"mob_0010","chr606",0,0,0,"","","e509","",6,18,"F03",0,0,-69.377,-10.056,95.209,-81.406,20,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20606012,1,"mob_0011","chr606",0,0,0,"","","e500","",6,18,"F03",0,0,-73.604,-11.326,101.68,-141.237,20,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20606013,1,"mob_0012","chr606",0,0,0,"","","e511","",3,15,"F03",0,0,-73.39,-11.458,93.775,-65.903,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20606014,2,"mob_0013","chr606",0,0,0,"","","e503","",6,18,"F03",0,0,-69.95,-10.991,94.702,-81.406,20,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20606015,2,"mob_0014","chr606",0,0,0,"","","e502","",0,0,"F03",0,0,-73.576,-11.763,97.472,-99.064,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20606016,2,"mob_0015","chr606",0,0,0,"","","e509","",0,0,"F03",0,0,-71.449,-10.411,99.678,-110.101,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20606017,2,"mob_0016","chr606",0,0,0,"","","e510","",6,18,"F03",0,0,-75.644,-11.326,100.957,-146.331,20,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20606018,2,"mob_0017","chr130",0,0,0,"","","fe02","",0,0,"F03",0,0,-57.167,-4.219,104.792,-104.286,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20606019,2,"mob_0018","chr606",0,0,0,"","","e510","",0,0,"F03",0,0,-62.644,-7.087,105.007,-115.938,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20606020,2,"mob_0019","chr605",0,0,0,"","","fe02","",6,15,"F03",0,0,-66.497,-9.753,98.064,-97.299,20,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20606021,2,"mob_0020","chr130",0,0,0,"","","fe04","",0,0,"F03",0,0,-52.312,-4.384,93.745,-75.764,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20606022,2,"mob_0021","chr606",0,0,0,"","","e511","",0,0,"F03",0,0,-69.227,-9.31,92.172,-70.501,20,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20606023,3,"mob_0022","chr945",0,0,0,"","","bn01","",0,0,"F01",0,0,-68.485,-11.603,98.034,-95.995,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20606024,3,"mob_0023","chr145",0,0,0,"","","bn01","",0,0,"F01",0,0,-69.454,-11.661,100.544,-130.575,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20606025,4,"mob_0024","chr940",0,0,0,"","","fe04","",0,0,"F01",0,0,-9.753,16.476,-36.126,-309.099,10,0,4,0,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
20606026,4,"mob_0025","chr130",0,0,0,"","","bd01","",0,0,"F03",0,0,-0.64,15.657,-30.511,-104.439,-30,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20606027,4,"mob_0026","chr606",0,0,0,"","","e504","",0,0,"F03",0,0,-1.083,17.82,-28.591,-140.397,-9,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
20606028,4,"mob_0027","chr606",0,0,0,"","","e507","",0,0,"F03",0,0,-1.649,15.239,-33.102,-82.791,-60,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
20606029,4,"mob_0028","chr606",0,0,0,"","","e508","",3,15,"F03",0,0,3.963,12.54,-32.801,-82.965,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
20606030,4,"mob_0029","chr606",0,0,0,"","","e504","",3,9,"F03",0,0,0.985,14.216,-35.76,-78.013,-20,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
20606031,4,"mob_0030","chr130",0,0,0,"","","bn02","",0,0,"F03",0,0,6.151,17.14,-38.165,-44.336,10,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
20606032,5,"mob_0031","chr945",0,0,0,"","","fq01","",0,0,"F01",0,0,-59.634,-10.548,100.441,109.371,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20606033,6,"mob_0032","*Aegiomon",0,0,0,"","","bn01","",0,0,"F01",0,0,-78.457,-12.06,96.375,57.183,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
