int 0,int 1,int 2,int 3,string2 4,int 5,int 6,string2 7,string2 8,string2 9,string2 10,string2 11,string2 12,float 13,float 14,float 15,float 16,float 17,int 18,float 19,float 20,float 21,float 22,string2 23,string2 24,string2 25,float 26,float 27,string2 28,float 29,int 30,string2 31,float 32,float 33,float 34,int 35,float 36,float 37,float 38,float 39,float 40,float 41,int 42,int 43,int 44,float 45,float 46,float 47,float 48,string2 49,string2 50,float 51,int 52,string3 53,float 54,float 55,float 56,int 57,float 58,float 59,float 60,float 61,float 62,float 63,int 64,int 65,int 66,float 67,float 68,float 69,float 70,string2 71,bool 72,bool 73,bool 74,bool 75,bool 76,bool 77,bool 78,int 79,float 80,int 81,float 82,float 83,string2 84,int 85,float 86,int 87,float 88,float 89,float 90,string2 91,int 92,float 93,int 94,float 95,string2 96,float 97,float 98,float 99,float 100,string2 101,string2 102,string2 103
1010801,4251001,0,1,"",0,0,"chr622_slide1","","","","","",41.831,12.703,3.485,57.397,1,1,-1,-1,-1,-1,"slide","fe02","",10,3,"ba01",0,1,"",0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,2,0,0,"",0,0,3,0,0,0,"",0,0,0,5,"",0,0,0,-1,"","",""
1010802,4251001,0,1,"",0,0,"chr622_slide2","","","","","",43.642,12.704,1.259,38.805,1,1,-1,-1,-1,-1,"slide","ba01","",10,3,"",0,1,"",0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,2,0,0,"",0,0,3,0,0,0,"",0,0,0,5,"",0,0,0,-1,"","",""
1010803,4251001,0,1,"",0,0,"chr622_slide3","","","","","",45.097,12.706,-1.072,19.794,1,1,-1,-1,-1,-1,"slide","fe04","",10,3,"",0,1,"",0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,2,0,0,"",0,0,3,0,0,0,"",0,0,0,5,"",0,0,0,-1,"","",""
1010804,4251001,0,1,"",0,0,"chr622_slide4","","","","","",11.3,18.97,-23.571,0,1,1,-1,-1,-1,-1,"slide","ba01","",10,3,"ba01",0,1,"",0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,2,0,0,"",0,0,3,0,0,0,"",0,0,0,5,"",0,0,0,-1,"","",""
1010805,4251001,0,1,"",0,0,"chr622_slide5","","","","","",13.689,18.97,-22.951,-14.778,1,1,-1,-1,-1,-1,"slide","fe02","",10,3,"ba01",0,1,"",0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,2,0,0,"",0,0,3,0,0,0,"",0,0,0,5,"",0,0,0,-1,"","",""
1010806,4251001,0,1,"",0,0,"chr622_slide6","","","","","",12.155,19.732,-25.788,-10.007,1,1,-1,-1,-1,-1,"slide","fe01","",10,3,"ba01",0,1,"",0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,2,0,0,"",0,0,3,0,0,0,"",0,0,0,5,"",0,0,0,-1,"","",""
1010807,4251001,0,1,"",0,0,"chr622_slide7","","","","","",14.186,19.738,-25.402,-10.007,1,1,-1,-1,-1,-1,"slide","fe04","",10,3,"ba01",0,1,"",0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,2,0,0,"",0,0,3,0,0,0,"",0,0,0,5,"",0,0,0,-1,"","",""
1010808,4251001,0,1,"",0,0,"chr622_slide8","","","","","",-42.734,26.266,11.944,140.552,1,1,-1,-1,-1,-1,"slide","ba01","",10,3,"ba01",0,1,"",0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,2,0,0,"",0,0,3,0,0,0,"",0,0,0,5,"",0,0,0,-1,"","",""
1010809,4251001,0,1,"",0,0,"chr622_slide9","","","","","",-40.513,26.266,13.933,140.552,1,1,-1,-1,-1,-1,"slide","fe04","",10,3,"ba01",0,1,"",0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,2,0,0,"",0,0,3,0,0,0,"",0,0,0,5,"",0,0,0,-1,"","",""
1010810,4251001,0,1,"",0,0,"chr622_slide10","","","","","",-46.186,26.266,11.497,140.552,1,1,-1,-1,-1,-1,"slide","fe04","",10,3,"ba01",0,1,"",0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,2,0,0,"",0,0,3,0,0,0,"",0,0,0,5,"",0,0,0,-1,"","",""
