int32 0,string3 1,int32 2,string2 3,string2 4,bool 5,string2 6,int32 7,int32 8,string2 9,string2 10,string2 11,string2 12,string2 13,float 14,float 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,string2 24,float 25,float 26,float 27,float 28,float 29,float 30,float 31,float 32,float 33,float 34,int32 35,int32 36,float 37,float 38,float 39,float 40,int32 41,float 42,float 43,float 44,float 45,float 46,float 47,float 48,string2 49,int32 50,int32 51,int32 52,int32 53,string2 54,string2 55,int32 56
10405001,"",-1,"kaisou_01","",false,"f00iconobj00",1,0,"","","","","",0,0,46.683,-29.763,-37.221,210,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10405010,"",1,"hazama_gate01","h418_070",false,"ef_f_mov_121_ga",1,0,"","","","","",0,0,-56.311,4.007,-9.001,14.069,0,0,1,1,"",0,0,0,0,0,2,360,360,2,2,27,2,0,1.5,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10405100,"",-1,"","",false,"d0405bridge00",1,0,"","","","","",0,0,-4.85,-1.45,-0.66,32.5,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10405200,"",-1,"fa_treasure_01","fa_obj",false,"d02breakbarrel00",1,0,"","","","","",0,0,-23.81,1.863,20.36,0,0,0,1,1,"wall_cl",2,3,2,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,0.5,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0405_011","1",20405003
10405201,"",-1,"fa_treasure_02","fa_obj",false,"d02breakbarrel00",1,0,"","","","","",0,0,17.949,-6.087,-35.734,0,0,0,1,1,"wall_cl",2,3,2,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,0.5,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0405_012","1",20405004
10405500,"",20,"fa_sub024_01","fa_obj",false,"d04beehive00",1,0,"","","","","",0,0,-40.337,0.735,37.502,96.436,0,0,3,0,"wall_cl",2,3,2,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,1.5,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_SUB024_001","1",-1
10405501,"",20,"fa_sub024_02","fa_obj",false,"d04beehive00",1,0,"","","","","",0,0,-57.566,3.447,28.084,43.289,0,0,3,0,"wall_cl",2,3,2,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,1.5,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_SUB024_002","1",-1
10405502,"",20,"fa_sub024_03","fa_obj",false,"d04beehive00",1,0,"","","","","",0,0,-38.652,0.752,-2.384,0,0,0,3,0,"wall_cl",2,3,2,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,1.5,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_SUB024_003","1",-1
10405503,"",20,"fa_sub024_04","fa_obj",false,"d04beehive00",1,0,"","","","","",0,0,5.484,-6.072,-29.847,90,0,0,3,0,"wall_cl",2,3,2,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,1.5,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_SUB024_004","1",-1
10405504,"",20,"fa_sub024_05","fa_obj",false,"d04beehive00",1,0,"","","","","",0,0,5.562,-6.072,-35.456,60,0,0,3,0,"wall_cl",2,3,2,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,1.5,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_SUB024_005","1",-1
