int32 0,string3 1,int32 2,string2 3,string2 4,bool 5,string2 6,int32 7,int32 8,string2 9,string2 10,string2 11,string2 12,string2 13,float 14,float 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,string2 24,float 25,float 26,float 27,float 28,float 29,float 30,float 31,float 32,float 33,float 34,int32 35,int32 36,float 37,float 38,float 39,float 40,int32 41,float 42,float 43,float 44,float 45,float 46,float 47,float 48,string2 49,int32 50,int32 51,int32 52,int32 53,string2 54,string2 55,int32 56
10903001,"",900,"d09blackwall","4",false,"d09chr804wing",1,0,"","","","","",0,0,-14.8,-11.8,-45.2,-4,20,1,1,1,"",0,0,0,12,340,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10903002,"",900,"d09blackwall_eff","4",true,"ef_f_obj_110_pt",1,0,"","","","","",0,0,-14.8,-11.8,-45.2,-4,20,1,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10903003,"",111,"fa_firenuts_correct","fa_nuts",false,"d09nuts00",1,0,"","","","","",0,0,15.828,39.92,-4.032,13.063,0,0,2,0,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,10,10,10,4,4,0,0,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0903_001","1",-1
10903004,"",112,"fa_icenuts_correct","fa_nuts",false,"d09nuts01",1,0,"","","","","",0,0,61.615,11.734,79.465,4.312,0,0,2,0,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,10,10,15,4,4,0,0,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0903_002","1",-1
10903005,"",114,"fa_shocknuts_correct","fa_nuts",false,"d09nuts03",1,0,"","","","","",0,0,19.672,75.769,75.934,0,0,0,2,0,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,10,10,12,4,4,0,0,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0903_004","1",-1
10903006,"",900,"d09blackwall_col","4",false,"f00iconobj00",1,0,"","","","","",0,0,-10.833,-1.101,-42.273,-4,20,1,1,1,"wall_cl",1,8,18,0,340,3,160,360,2,2,2,1,0,1.2,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10903100,"",-1,"ride_whip_0001","ride",false,"f00iconobj00",1,0,"","","","","",0,0,32.865,5.133,78.57,249.34,0,0,1,1,"",0,0,0,0,0,2,160,360,2,2,7,2,0,1.2,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10903101,"",-1,"ride_whip_0002","ride",false,"f00iconobj00",1,0,"","","","","",0,0,42.134,11.809,82.393,249.867,0,0,1,1,"",0,0,0,0,0,2,160,360,2,2,7,2,0,1.2,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10903102,"",-1,"ride_whip_0003","ride",false,"f00iconobj00",1,0,"","","","","",0,0,15.98,69.313,37.543,303.331,0,0,1,1,"",0,0,0,0,0,2,160,360,2,2,7,2,0,1.2,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10903103,"",-1,"ride_whip_0004","ride",false,"f00iconobj00",1,0,"","","","","",0,0,26.276,64.46,30.65,122.716,0,0,1,1,"",0,0,0,0,0,2,160,360,2,2,7,2,0,1.2,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10903104,"",-1,"ride_whip_0005","ride",false,"f00iconobj00",1,0,"","","","","",0,0,21.043,28.526,27.94,92.206,0,0,1,1,"",0,0,0,0,0,2,160,360,2,2,7,2,0,1.2,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10903105,"",-1,"ride_whip_0006","ride",false,"f00iconobj00",1,0,"","","","","",0,0,30.122,28.555,15.666,182.308,0,0,1,1,"",0,0,0,0,0,2,160,360,2,2,7,2,0,1.2,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10903106,"",-1,"ride_whip_0007","ride",false,"f00iconobj00",1,0,"","","","","",0,0,26.099,38.277,-3.357,210.402,0,0,1,1,"",0,0,0,0,0,2,160,360,2,2,7,2,0,1.2,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10903107,"",-1,"ride_whip_0008","ride",false,"f00iconobj00",1,0,"","","","","",0,0,15.109,32.345,29.665,-58.298,0,0,1,1,"",0,0,0,0,0,2,160,360,2,2,7,2,0,1.2,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10903108,"",-1,"ride_whip_0009","ride",false,"f00iconobj00",1,0,"","","","","",0,0,11.219,69.254,44.181,187.938,0,0,1,1,"",0,0,0,0,0,2,160,360,2,2,7,2,0,1.2,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10903109,"",-1,"ride_whip_0010","ride",false,"f00iconobj00",1,0,"","","","","",0,0,13.762,72.196,58.236,3.826,0,0,1,1,"",0,0,0,0,0,2,160,360,2,2,7,2,0,1.2,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10903110,"",-1,"ride_whip_0011","ride",false,"f00iconobj00",1,0,"","","","","",0,0,32.063,64.289,22.45,3.35,0,0,1,1,"",0,0,0,0,0,2,160,360,2,2,7,2,0,1.2,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10903111,"",-1,"ride_whip_0012","ride",false,"f00iconobj00",1,0,"","","","","",0,0,31.582,64.065,4.398,191.162,0,0,1,1,"",0,0,0,0,0,2,160,360,2,2,7,2,0,1.2,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10903112,"",-1,"","",false,"d04ridepoint00",1,0,"","","","","",0,0,32.64,5.133,78.439,246.826,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10903113,"",-1,"","",false,"d04ridepoint00",1,0,"","","","","",0,0,42.613,11.809,82.56,249.867,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10903114,"",-1,"","",false,"d04ridepoint00",1,0,"","","","","",0,0,15.46,69.337,37.694,303.331,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10903115,"",-1,"","",false,"d04ridepoint00",1,0,"","","","","",0,0,26.667,64.327,30.606,89.041,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10903116,"",-1,"","",false,"d04ridepoint00",1,0,"","","","","",0,0,21.253,28.575,27.898,92.206,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10903117,"",-1,"","",false,"d04ridepoint00",1,0,"","","","","",0,0,30.182,28.547,15.884,181.492,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10903118,"",-1,"","",false,"d04ridepoint00",1,0,"","","","","",0,0,25.985,38.302,-3.655,210.402,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10903119,"",-1,"","",false,"d04ridepoint00",1,0,"","","","","",0,0,14.797,32.354,29.857,-58.298,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10903120,"",-1,"","",false,"d04ridepoint00",1,0,"","","","","",0,0,11.299,69.287,43.626,187.21,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10903121,"",-1,"","",false,"d04ridepoint00",1,0,"","","","","",0,0,13.851,72.235,58.666,-164.357,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10903122,"",-1,"","",false,"d04ridepoint00",1,0,"","","","","",0,0,32.029,64.309,22.503,-5.228,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
