int32 0,string3 1,int32 2,string2 3,string2 4,bool 5,string2 6,int32 7,int32 8,string2 9,string2 10,string2 11,string2 12,string2 13,float 14,float 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,string2 24,float 25,float 26,float 27,float 28,float 29,float 30,float 31,float 32,float 33,float 34,int32 35,int32 36,float 37,float 38,float 39,float 40,int32 41,float 42,float 43,float 44,float 45,float 46,float 47,float 48,string2 49,int32 50,int32 51,int32 52,int32 53,string2 54,string2 55,int32 56
10904001,"",1,"WaterFlow_Obverse01","WaterFlow_Ride",false,"f00iconobj00",1,0,"","","","","",0,0,10.68,4.549,9.667,0,0,0,1,1,"",0,0,0,0,0,1.3,360,360,2,2,7,2,0,1.4,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10904002,"",1,"WaterFlow_Obverse02","WaterFlow_Ride",false,"f00iconobj00",1,0,"","","","","",0,0,-2.992,4.817,-13.366,0,0,0,1,1,"",0,0,0,0,0,1.3,360,360,2,2,7,2,0,1.4,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10904003,"",1,"WaterFlow_Reverse01","WaterFlow_Ride",false,"f00iconobj00",1,0,"","","","","",0,0,-2.637,4.773,-2.184,0,0,0,1,1,"",0,0,0,0,0,1.3,360,360,2,2,7,2,0,1.4,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10904004,"",1,"WaterFlow_Reverse02","WaterFlow_Ride",false,"f00iconobj00",1,0,"","","","","",0,0,9.298,4.536,-24.37,0,0,0,1,1,"",0,0,0,0,0,1.3,360,360,2,2,7,2,0,1.4,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10904100,"",-1,"fa_obstacles_01","fa_obj",false,"d03breakrock01",1,0,"","","","","",0,0,-1.111,0,-0.056,270,0,0,1,1,"wall_cl",4,3,2.5,0.5,0,0,0,0,0,0,0,2,0,1.4,0,-1,10,4,10,2,2,0,1,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0904_001","1",-1
10904101,"",-1,"fa_obstacles_02","fa_obj",false,"d03breakrock01",1,0,"","","","","",0,0,7.368,0,5.901,180,0,0,1,1,"wall_cl",3,3,2.5,0.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,1,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0904_002","1",-1
10904102,"",-1,"fa_obstacles_03","fa_obj",false,"d03breakrock01",1,0,"","","","","",0,0,13.186,-0.001,-20.678,360.293,0,0,1,1,"wall_cl",3,3,2.5,0.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,1,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0904_003","1",-1
10904103,"",-1,"fa_obstacles_04","fa_obj",false,"d03breakrock01",1,0,"","","","","",0,0,-1.946,-0.001,-12.735,180,0,0,1,1,"wall_cl",3,3,2.5,0.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,1,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0904_004","1",-1
10904104,"",-1,"fa_obstacles_05","fa_obj",false,"d04breakrock00",1,0,"","","","","",0,0,21.83,0,-16.748,270,0,0,1,1,"wall_cl",8,3,2.5,0.5,0,0,0,0,0,0,0,2,0,1.4,0,-1,10,4,10,2,2,0,1,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0904_005","1",-1
10904200,"",-1,"yunogate_01","",false,"d09gate00",1,0,"","","","","",0,0,-33.374,2.36,-59.717,16.388,0,0,0.4,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,1.2,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
