int32 0,int32 1,string2 2,string2 3,string2 4,string2 5,int32 6,int32 7,string2 8,string2 9,string2 10,string2 11,float 12,float 13,string2 14,int32 15,int32 16,float 17,float 18,float 19,float 20,float 21,float 22,float 23,int32 24,float 25,float 26,float 27,float 28,float 29,int32 30,int32 31,float 32,float 33,float 34,float 35,int32 36,float 37,int32 38,float 39,int32 40,int32 41,string2 42,int32 43,string2 44,int32 45,int32 46,bool 47,bool 48,float 49,float 50,float 51,float 52,float 53,float 54,string3 55,int32 56,int32 57,int32 58,int32 59,float 60,string2 61,string2 62,string2 63
10210001,10,"sub_200_hiroko","1","","npc003aa010101",0,0,"","","e017","",0,0,"",0,0,0.627,-5.433,-53.382,-178.077,0,0,1,1,2.5,160,360,2,2,1,1,0,1.4,0.4,-1,2,2.5,-1,0,2,0,"e017",0,"",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10210002,2,"M_burinpu_01","","","chr923",0,0,"","","fn01_01","",0,0,"",0,0,9.971,24.312,79.577,-78.149,0,0,1,1,4,160,360,1,1,0,2,0.03,-0.27,0.2,-1,-1,0,-1,0,2,0,"fn01_01",15,"",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10210100,110,"npc_warp01","","","chr308",0,0,"","","bn01","",0,0,"F01",0,0,5.236,23.806,62.157,110.257,0,0,1,1,4.5,160,180,1,1,23,1,0,1.5,1,-1,-1,-1,-1,-1,0,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10210101,111,"npc_warp02","","","chr308",0,0,"","","bn01","",0,0,"F01",0,0,5.236,23.806,62.157,110.257,0,0,1,1,4.5,160,180,1,1,23,1,0,1.5,1,-1,-1,-1,-1,-1,0,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10210301,1,"sub_050_042_01","301","","chr728",0,0,"","","bn01","",0,0,"F01",0,0,-3.384,-5.433,-28.903,40,0,0,1,1,3.5,160,360,1,1,1,2,0,0,0,-1,-1,0,-1,0,0,0,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10210500,50,"RoyalKnights_CRANIAMON","","","chr734",0,0,"","","bn01","",0,0,"F01",0,0,-5.682,31.554,23.706,35.745,0,0,1,1,5,160,120,1,1,35,1,0,2,1.5,-1,-1,0,1,13,0,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10210501,50,"s110_ENBARRMON","","","chr920",0,0,"","","bn01","",0,0,"F01",0,0,-3.651,31.624,21.387,26.371,0,0,1,1,5,160,120,1,1,35,1,0,2,2.85,-1,-1,0,1,13,0,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10210502,51,"RoyalKights_DUKEMON","","","chr126",0,0,"","","bn01","",0,0,"F01",0,0,9.038,36.522,16.215,-30.73,0,0,1,1,3,160,360,1,6,35,0,0,0,0,-1,-1,0,1,17,0,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10210503,52,"RoyalKights_MAGNAMON","","","chr382",0,0,"","","bn01","",0,0,"F01",0,0,-5.667,37.684,17.304,27.151,0,0,1,1,3.5,160,360,1,7,1,0,0,0,0,-1,-1,0,1,16,0,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10210504,53,"RoyalKights_DYNASMON","","","chr738",0,0,"","","bn01","",0,0,"F01",0,0,6.026,31.551,25.085,-40.407,0,0,1,1,4,160,360,1,1,1,1,0,1.8,1,-1,-1,0,1,11,0,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10210505,54,"RoyalKnights_SLEIPMON","","","chr086",0,0,"","","bn01","",0,0,"F01",0,0,10.793,35.382,20.917,-56.516,0,0,1,1,3,160,360,1,6,1,0,0,0,0,-1,-1,0,1,12,0,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10210506,55,"RoyalKights_LOADKNIGHTMON","","","chr703",0,0,"","","bn01","",0,0,"F01",0,0,7.055,31.542,29.152,-70.826,0,0,1,1,4,160,360,1,1,1,1,0,1.8,1,-1,-1,0,1,9,0,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10210507,56,"RoyalKights_EXAMON","","","chr215",0,0,"","","bn01","",0,0,"F01",0,0,-14.065,32.668,17.431,54.583,0,0,1,1,8,160,360,1,7,1,0,0,0,0,-1,-1,0,1,20,0,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10210508,57,"RoyalKights_ULFORCEVDRAMON","","","chr417",0,0,"","","bn01","",0,0,"F01",0,0,4.797,36.645,14.03,-10.722,0,0,1,1,4,160,360,1,8,1,0,0,0,0,-1,-1,0,1,16,0,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
