int32 0,int32 1,string3 2,string3 3,int32 4,int32 5,int32 6,string3 7,string3 8,string3 9,string2 10,float 11,float 12,string2 13,int32 14,int32 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,int32 24,float 25,float 26,float 27,float 28,int32 29,int32 30,string3 31,string3 32,string3 33,int32 34,float 35,bool 36,float 37,string2 38,string2 39,string2 40,string2 41,string2 42,string2 43
21212001,3,"","chr918",0,0,1,"","","bn01","",0,0,"F01",0,0,0.018,6.28,134.63,-180.16,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21212002,1,"","chr325",0,0,0,"","","bn01","",0,0,"F01",0,0,12.246,4.707,90.952,-51.222,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21212003,1,"test_turn","chr321",0,0,0,"mob_turn_toplayer","","fe02","",0,30,"F01",0,0,8.081,4.121,122.742,16.014,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21212004,1,"","chr515",0,0,0,"mob_turn_toplayer","","fe02","",0,0,"F01",0,0,8.497,6.57,145.62,6.717,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21212005,1,"","chr322",0,0,0,"","","fq01","",0,0,"F01",0,0,21.862,4.707,101.636,-59.359,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21212006,1,"","chr388",0,0,0,"mob_turn_toplayer","","fe02","",0,30,"F01",0,0,20.902,4.121,133.086,-27.601,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21212007,1,"","chr317",0,0,0,"","","fe02","",0,30,"F01",0,0,19.584,4.707,103.217,161.112,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21212008,1,"","chr438",0,0,1,"mob_turn_toplayer","","fe02","",0,30,"F01",0,0,8.42,4.121,127.494,52.89,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21212009,1,"","chr515",0,0,0,"mob_turn_toplayer","","fe04","",0,0,"F01",0,0,23.865,4.121,145.563,-63.518,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21212010,1,"","chr321",0,0,0,"","","bn01","",0,0,"F01",0,0,15.054,4.707,100.971,53.946,0,0,1,1,0,0,0,0,-1,0,1,"mob01","デジモンデフォルト","rail_move_004",1,0,true,-1,"","","","","",""
21212011,1,"","chr325",0,0,0,"mob_turn_toplayer","","fe02","",0,0,"F01",0,0,16.334,5.221,147.456,-30.769,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21212012,1,"","chr320",0,0,0,"","","fw01","",0,30,"F01",0,0,19.802,5.569,101.33,25.831,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21212013,1,"","chr320",0,0,0,"mob_turn_toplayer","","fe02","",0,30,"F01",0,0,21.914,4.945,134.979,-47.453,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21212014,1,"","chr321",0,0,0,"mob_turn_toplayer","","fe02","",0,30,"F01",0,0,14.981,5.413,146.99,-23.744,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
