int32 0,int32 1,string3 2,string3 3,int32 4,int32 5,int32 6,string3 7,string3 8,string3 9,string2 10,float 11,float 12,string2 13,int32 14,int32 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,int32 24,float 25,float 26,float 27,float 28,int32 29,int32 30,string3 31,string3 32,string3 33,int32 34,float 35,bool 36,float 37,string2 38,string2 39,string2 40,string2 41,string2 42,string2 43
210001,3,"","mob004",0,0,0,"","","fn02","",0,0,"F01",0,0,20.864,9.2,-0.691,272.132,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
210002,3,"","mob031",0,0,0,"","","fp08","",0,0,"F01",0,0,19.875,9.179,-31.011,-89.469,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
210003,3,"","mob014",0,0,0,"","","fn07","",0,0,"F01",0,0,19.496,9.2,-0.743,79.119,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
210004,3,"","mob001",0,0,0,"","","fn06","",0,0,"F01",0,0,19.417,9.199,-1.711,95.198,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
210005,3,"","mob001",0,0,0,"","","fp01","",0,0,"F01",0,0,17.845,9.199,-37.14,-120.649,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
210006,3,"","mob008010101",0,0,0,"","","fn02","",0,0,"F01",0,0,16.886,9.199,-34.076,-290.142,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
210007,3,"","mob007010101",0,0,0,"","","fn06","",0,0,"F01",0,0,16.839,9.2,-33.545,-274.731,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
210008,3,"","mob004",0,0,0,"","","fn69","",0,0,"F01",0,0,16.632,9.199,-30.214,-266.619,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
210009,3,"","mob038",0,0,0,"","","fn03","",0,0,"F01",0,0,16.341,9.199,-40.493,-89.948,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
210010,3,"","mob004",0,0,0,"","","fn02","",0,0,"F01",0,0,16.118,9.2,-24.151,-125.193,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
210011,3,"","mob051",0,0,0,"","","fn24","",0,0,"F01",0,0,16.442,9.2,-39.813,-436.211,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
210012,3,"","mob071",0,0,0,"","","fn02","",0,0,"F01",0,0,16.025,9.2,-4.767,-279.463,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
210013,3,"","mob041",0,0,0,"","","fn19","",0,0,"F01",0,0,15.606,9.2,-24.687,4.516,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
210014,3,"","mob151",0,0,0,"","","fn02","",0,0,"F01",0,0,15.722,9.199,-5.311,38.468,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
210015,3,"","mob153",0,0,0,"","","fn70","",0,0,"F01",0,0,15.695,9.199,-15.797,81.234,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
210016,3,"","mob014",0,0,0,"","","fn09","",0,0,"F01",0,0,13.712,9.2,-43.811,-151.961,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
210017,3,"","mob084",0,0,0,"","","fn01","",0,0,"F01",0,0,13.372,9.2,-44.372,29.766,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
210018,3,"","mob015",0,0,0,"","","fn02","",0,0,"F01",0,0,12.4,9.2,-6.899,-76.672,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
210019,3,"","mob014",0,0,0,"","","fn01","",0,0,"F01",0,0,12.348,9.2,-11.127,-95.159,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
210020,3,"","mob091",0,0,0,"","","fn69","",0,0,"F01",0,0,11.803,9.2,-10.093,-90.965,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
210021,3,"","mob001",0,0,0,"","","fn07","",0,0,"F01",0,0,11.792,9.2,-13.792,73.487,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
210022,3,"","mob001",0,0,0,"","","fn02","",0,0,"F01",0,0,11.78,9.199,-5.727,-82.488,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
210023,3,"","mob004",0,0,0,"","","fn07","",0,0,"F01",0,0,11.626,9.199,-7.894,-77.863,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
210024,3,"","mob054",0,0,0,"","","fn07","",0,0,"F01",0,0,11.621,9.2,-11.175,-110.267,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
210025,3,"","mob074",0,0,0,"","","fn03","",0,0,"F01",0,0,11.613,9.2,-15.208,-261.521,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
210026,3,"","mob014",0,0,0,"","","fn02","",0,0,"F01",0,0,11.583,9.2,-6.782,-81.483,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
210027,3,"","mob034",0,0,0,"","","fn01","",0,0,"F01",0,0,11.54,9.2,-9.229,-74.657,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
210028,3,"","mob151",0,0,0,"","","fn02","",0,0,"F01",0,0,11.18,9.199,-31.611,-93.321,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
210029,3,"","mob015",0,0,0,"","","fn02","",0,0,"F01",0,0,11.169,9.2,-35.603,-10.734,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
210030,3,"","mob014",0,0,0,"","","e002","",0,0,"F01",0,0,10.915,9.2,-34.852,155.423,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
210031,3,"","mob051",0,0,0,"","","fn02","",0,0,"F01",0,0,9.367,9.2,1.832,97.776,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
210032,3,"","mob001",0,0,0,"","","fn33","",0,0,"F01",0,0,8.837,9.2,-46.407,0,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
210033,3,"","mob071",0,0,0,"","","fn21","",0,0,"F01",0,0,8.979,9.195,-38.079,-41.656,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
210034,3,"","mob001",0,0,0,"","","fn15","",0,0,"F01",0,0,8.217,9.199,-29.51,98.539,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
210035,3,"","mob017",0,0,0,"","","fn02","",0,0,"F01",0,0,8.082,9.2,-40.629,-15.876,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
210036,3,"","mob091",0,0,0,"","","e516","",0,0,"F01",0,0,6.533,9.2,-6.495,61.108,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
210037,3,"","mob001",0,0,0,"","","fn07","",0,0,"F01",0,0,6.453,9.2,-14.645,120.814,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
