int 0,int 1,int 2,int 3,string2 4,int 5,int 6,string2 7,string2 8,string2 9,string2 10,string2 11,string2 12,float 13,float 14,float 15,float 16,float 17,int 18,float 19,float 20,float 21,float 22,string2 23,string2 24,string2 25,float 26,float 27,string2 28,float 29,int 30,string2 31,float 32,float 33,float 34,int 35,float 36,float 37,float 38,float 39,float 40,float 41,int 42,int 43,int 44,float 45,float 46,float 47,float 48,string2 49,string2 50,float 51,int 52,string3 53,float 54,float 55,float 56,int 57,float 58,float 59,float 60,float 61,float 62,float 63,int 64,int 65,int 66,float 67,float 68,float 69,float 70,string2 71,bool 72,bool 73,bool 74,bool 75,bool 76,bool 77,bool 78,int 79,float 80,int 81,float 82,float 83,string2 84,int 85,float 86,int 87,float 88,float 89,float 90,string2 91,int 92,float 93,int 94,float 95,string2 96,float 97,float 98,float 99,float 100,string2 101,string2 102,string2 103
1030301,4082001,0,10,"",0,0,"","","","","","",-26.365,13.538,-100.128,0,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,0,0,0,0,30,0,0,0,120,6,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,3,0,1,1.8,3,"rail_move_201",0,1.3,0,12,15,5,"",0,1.5,0,-1,"",0,0,0,-1,"","",""
1030302,4082001,0,10,"",0,0,"","","","","","",77.738,7.959,2.038,90,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,0,0,0,0,30,0,0,0,120,6,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,3,0,1,1.5,3,"rail_move_206",0,1.4,0,12,15,5,"",0,1.5,0,-1,"",0,0,0,-1,"","",""
1030303,4082001,0,10,"",0,0,"","","","","","",-10.943,12.516,-102.283,179.995,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,0,0,0,0,30,0,0,0,120,6,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,3,0,1,2,3,"rail_move_202",0,1.2,0,12,15,5,"",0,1.5,0,-1,"",0,0,0,-1,"","",""
1030304,4082001,0,10,"",0,0,"","","","","","",79.225,9.425,-8.432,-91.584,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,0,0,0,0,30,0,0,0,120,6,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,3,0,1,1.7,2,"rail_move_203",0,1.4,0,12,15,5,"",0,1.5,0,-1,"",0,0,0,-1,"","",""
1030305,4082001,0,10,"",0,0,"","","","","","",60.635,3.368,54.26,56.717,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,0,0,0,0,30,0,0,0,120,6,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,3,0,1,2.2,2,"rail_move_204",0,1.3,0,12,15,5,"",0,1.5,0,-1,"",0,0,0,-1,"","",""
1030307,4082002,0,-1,"",0,0,"","","","","","",68.625,15.271,-80.092,244.566,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,0,0,0,0,30,0,0,0,120,6,5,5,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,3,0,2,1.8,3,"",0,0.3,0,12,15,5,"",0,1.5,0,-1,"",0,0,0,-1,"","",""
1030308,4082003,0,-1,"",0,0,"","","","","","",76.3,14.766,-65.441,200.089,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,0,0,0,0,30,0,0,0,120,6,5,5,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,3,0,2,1.8,3,"",0,0.3,0,12,15,5,"",0,1.5,0,-1,"",0,0,0,-1,"","",""
1030309,4082004,0,-1,"",0,0,"","","","","","",38.856,4.815,15.382,64.472,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,5,2,2,30,0,0,0,210,6,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,2,3,5,"",0,2,0,4,15,5,"",0,1.5,0,-1,"",0,0,0,-1,"","",""
1030310,4081004,0,-1,"",0,0,"","","","","","",55.056,-3.165,103.31,-44.387,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,5,2,2,30,0,0,0,210,6,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,0,2,3.5,"",0,2,0,4,25,5,"",0,0.5,0,-1,"",0,0,0,-1,"","",""
1030311,4081003,0,-1,"",0,0,"","","","","","",59.801,11.701,-87.797,20.413,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,5,2,2,30,0,0,0,210,6,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,1,3,2,"rail_move_03",1,2,0,5,15,5,"",0,0.5,0,-1,"",0,0,0,-1,"","",""
