int32 0,int32 1,string3 2,string3 3,int32 4,int32 5,int32 6,string3 7,string3 8,string3 9,string2 10,float 11,float 12,string2 13,int32 14,int32 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,int32 24,float 25,float 26,float 27,float 28,int32 29,int32 30,string3 31,string3 32,string3 33,int32 34,float 35,bool 36,float 37,string2 38,string2 39,string2 40,string2 41,string2 42,string2 43
22408001,4,"","chr708",0,0,0,"","","fq01","",0,0,"F01",0,0,29.568,-0.023,-21.463,-62.077,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
22408002,-1,"","chr437",0,0,0,"","","bn02","",0,0,"F01",0,0,21.309,3.182,-19.681,-96.24,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
22408003,-1,"","chr437",0,0,0,"","","bn01","",0,0,"F01",0,0,-17.643,3.106,-16.752,-179.431,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
22408004,-1,"","chr512",0,0,0,"","","bn02","",0,0,"F01",2,0,-17.532,3.117,-17.875,58.208,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
22408005,5,"","chr567",0,0,0,"","","fe01","",0,0,"F01",0,0,-30.294,0.051,-37.339,148.675,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
22408006,4,"","chr437",0,0,0,"","","ba02","",0,0,"F01",0,0,28.743,-0.011,-20.579,-159.206,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
22408007,11,"","chr466",0,0,0,"","","fe01","",0,0,"F01",0,0,-18.087,3.452,-54.475,1135.972,-23.4,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
22408008,-1,"","chr466",0,0,0,"","","fe02","",0,0,"F01",0,0,4.675,0.971,-65.803,1075.461,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
22408009,-1,"","chr466",0,0,0,"","","fe01","",0,0,"F01",0,0,4.398,0.03,-63.407,981.243,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
22408010,4,"","chr512",0,0,0,"","","bn02","",0,0,"F01",2,0,-30.068,0.059,-38.827,49.75,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
22408011,11,"","chr437",0,0,0,"","","bn02","",0,0,"F01",0,0,-17.069,3.387,-54.898,-30.631,-9.706,-7.946,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
22408012,-1,"","chr466",0,0,0,"","","bn02","",0,0,"F01",0,0,-26.85,3.418,-52.185,1135.972,-23.4,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
22408013,5,"EnterDigiDoor_101_01","chr437",0,0,0,"","","bn02","",0,0,"F01",0,0,-24.603,0.03,-49.27,108.174,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
22408014,5,"","chr512",0,0,0,"","","bn01","",0,0,"F01",0,0,24.231,0.03,-39.516,241.075,0,0,1,1,0,0,0,0,-1,1,0,"","歩行者デフォルト","",1,0,true,-1,"","","","","",""
22408015,4,"","chr567",0,0,0,"","","bn02","",0,0,"F01",0,0,-22.986,0.03,-22.242,-57.588,0,0,1,1,0,0,0,0,-1,1,0,"","歩行者デフォルト","",0,3,true,-1,"","","","","",""
22408016,4,"","chr512",0,0,0,"","","ba02","",0,0,"F01",0,0,15.638,3.171,-7.448,269.372,5.701,-15.048,1,1,0,0,0,0,-1,1,0,"mob01","","",1,0,true,-1,"","","","","",""
22408017,-1,"","chr320",0,0,0,"","","br01","",0,0,"F01",0,0,14.193,4.291,-11.137,-5.753,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
22408018,4,"","chr437",0,0,0,"","","fe01","",0,0,"F01",0,0,14.911,3.141,-8.31,343.427,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
22408019,-1,"","chr320",0,0,0,"","","fe01","",0,0,"F01",0,0,15.751,4.763,-10.359,-87.977,22.449,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
22408020,5,"rumor_009","chr708",0,0,0,"","","fq02","",0,0,"F01",0,0,-0.837,0.03,-60.882,160.72,0,0,1,1,0,0,0,0,-1,1,0,"","歩行者デフォルト","",1,0,true,-1,"","","","","",""
22408021,-1,"","chr437",0,0,0,"","","fq02","",0,0,"F01",0,0,20.715,3.182,-18.829,-166.232,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
22408022,-1,"","chr020",0,0,0,"","","fe01","",0,0,"F01",0,0,3.914,0.03,-64.435,121.984,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
22408023,5,"","chr412",0,0,0,"","","bn02","",0,0,"F03",0,0,28.452,0.903,-31.047,-417.604,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
22408024,5,"","chr412",0,0,0,"","","fq02","",0,0,"F01",2,0,27.693,0.568,-29.222,-493.88,-0.523,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
22408025,-1,"","chr020",0,0,0,"","","br01","",0,0,"F01",0,0,-31.501,3.181,-27.635,100.017,0,0,1,1,0,0,0,0,-1,1,1,"mob01","飛行デジモン速度4","rail_move_05",0,3,true,-1,"","","","","",""
22408026,4,"","chr044",0,0,0,"","","f000","",0,0,"F01",0,0,25.494,11.5,-52.671,-40.388,0,0,1,1,0,0,0,0,-1,1,1,"sp01","飛行デジモン速度4","rail_move_08",0,3,true,-1,"1","","","","",""
22408027,5,"","chr044",0,0,0,"","","f000","",0,0,"F01",0,0,-17.063,20.15,-63.77,64.628,0,0,1,1,0,0,0,0,-1,1,1,"sp01","飛行デジモン速度4","rail_move_09",0,3,true,-1,"1","","","","",""
22408028,5,"","chr044",0,0,0,"","","f000","",0,0,"F01",0,0,-7.247,24.492,-0.995,169.201,0,0,1,1,0,0,0,0,-1,1,1,"sp01","飛行デジモン速度4","rail_move_07",0,3,true,-1,"1","","","","",""
22408029,5,"","chr044",0,0,0,"","","f000","",0,0,"F01",0,0,-64.659,36.64,-53.139,68.057,0,0,1,1,0,0,0,0,-1,1,1,"sp01","飛行デジモン速度4","rail_move_06",0,3,true,-1,"1","","","","",""
22408030,1,"mob_0001","chr710",0,0,0,"","","bd03","chr710_damaged",0,0,"F01",2,0,6.229,0.03,-56.45,-180.701,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
22408031,5,"","chr044",0,0,0,"","","bn02","",0,0,"F03",0,0,28.624,1.598,-29.291,-462.228,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
22408032,3,"","chr192",0,0,0,"","","fq01","",0,0,"F01",0,0,9.612,2.735,-19.399,-24.564,0,0,2,0,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
22408033,4,"","chr011",0,0,0,"","","fq02","",0,0,"F01",0,0,24.254,12.262,-55.786,-5.191,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
22408034,4,"","chr398",0,0,0,"","","fe04","",0,0,"F01",0,0,29.009,12.194,-55.197,-43.965,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
22408035,5,"","chr389",0,0,0,"","","bn02","",0,0,"F02",0,0,24.357,2.028,-58.897,-74.259,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
22408036,5,"","chr361",0,0,0,"","","bn02","",0,0,"F03",0,0,22.198,2.028,-60.14,-105.392,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
22408037,4,"","chr708",0,0,0,"","","fn02_01","",0,0,"F01",0,0,-33.023,2.999,-48.265,8.63,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
22408038,5,"","chr058",0,0,0,"","","bn02","",0,0,"F03",0,0,-1.768,3.068,-71.047,78.16,0,0,1.3,0,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
22408039,5,"","chr378",0,0,0,"","","bn02","",0,0,"F02",2,0,0.633,3.063,-71.798,1014.299,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
22408040,5,"rumor_010","chr056",0,0,0,"","","fq02","",0,0,"F01",0,0,1.532,1.873,-66.584,1029.308,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
22408041,-1,"","chr056",0,0,0,"","","fe01","",0,0,"F01",0,0,-17.558,3.438,-19.255,1083.507,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
22408042,5,"","chr410",0,0,0,"","","bn01","",0,0,"F01",0,0,9.695,6.513,0.333,258.148,0,0,1,1,0,0,0,0,-1,1,0,"mob01","","",1,0,true,-1,"","","","","",""
22408043,5,"","chr056",0,0,0,"","","fq02","",0,0,"F01",0,0,9.357,6.173,-1.47,388.936,0,0,1,1,0,0,0,0,-1,1,0,"mob01","","",1,0,true,-1,"","","","","",""
22408044,5,"","chr056",0,0,0,"","","bn02","",0,0,"F01",0,0,7.202,5.862,1.582,491.107,0,0,1,1,0,0,0,0,-1,1,0,"mob01","","",1,0,true,-1,"","","","","",""
22408045,4,"","chr056",0,0,0,"","","fq02","",0,0,"F01",0,0,-21.563,29.55,-50.978,290.506,0,0,1,1,0,0,0,0,-1,1,0,"mob01","","",1,0,true,-1,"","","","","",""
22408046,4,"","chr410",0,0,0,"","","bn01","",0,0,"F01",0,0,-23.601,29.89,-50.25,119.883,0,0,1,1,0,0,0,0,-1,1,0,"mob01","","",1,0,true,-1,"","","","","",""
22408047,4,"","chr595",0,0,0,"","","bn02","",0,0,"F02",0,0,1.069,2.521,-33.223,390.879,0,0,1,1,0,0,0,0,-1,1,0,"mob01","","",1,0,true,-1,"","","","","",""
22408048,5,"","chr610",0,0,0,"","","bn02","",0,0,"F02",0,0,5.876,3.323,-61.259,340.79,20,0,1,1,0,0,0,0,-1,1,0,"mob01","","",1,0,true,-1,"","","","","",""
22408049,4,"","chr705",0,0,0,"","","bn02","",0,0,"F03",0,0,-19.775,3.188,-58.097,467.572,0,0,1,1,0,0,0,0,-1,1,0,"mob01","","",1,0,true,-1,"","","","","",""
22408050,4,"","chr042",0,0,0,"","","fq02","",0,0,"F03",0,0,-27.121,9.038,-76.704,438.358,0,0,1,1,0,0,0,0,-1,1,0,"mob01","","",1,0,true,-1,"","","","","",""
22408051,4,"","chr056",0,0,0,"","","fe01","",0,0,"F01",0,0,-25.711,9.645,-77.892,276.294,0,0,1,1,0,0,0,0,-1,1,0,"mob01","","",1,0,true,-1,"","","","","",""
22408052,4,"","chr569",0,0,0,"","","fn02_02","",0,0,"F03",0,0,-13.766,4.113,-11.965,475.921,0,0,1,1,0,0,0,0,-1,1,0,"mob01","","",1,0,true,-1,"","","","","",""
22408053,4,"","chr042",0,0,0,"","","f000","",0,0,"F03",0,0,-2.785,5.721,-36.919,341.682,-20,20,1,1,0,0,0,0,-1,1,0,"mob01","","",1,0,true,-1,"","","","","",""
22408054,4,"","chr042",0,0,0,"","","bn02","",0,0,"F03",0,0,-2.444,7.268,-37.362,466.985,0,0,1,1,0,0,0,0,-1,1,0,"mob01","","",1,0,true,-1,"","","","","",""
22408055,4,"","chr042",0,0,0,"","","fq02","",0,0,"F03",0,0,-0.723,7.114,-36.525,583.107,0,0,1,1,0,0,0,0,-1,1,0,"mob01","","",1,0,true,-1,"","","","","",""
22408056,4,"","chr042",0,0,0,"","","f000","",0,0,"F03",2,0,-21.945,9.055,-23.526,80.355,70,0,1,1,0,0,0,0,-1,1,0,"mob01","","",1,0,true,-1,"","","","","",""
22408057,4,"","chr020",0,0,0,"","","br01","",0,0,"F01",0,0,-19.356,6.085,-20.361,34.802,0,0,1,1,0,0,0,0,-1,1,1,"mob01","飛行デジモン速度4","rail_move_02",0,3,true,-1,"","","","","",""
22408058,5,"","chr092",0,0,0,"","","fq02","",0,0,"F03",0,0,32.622,6.438,-48.047,259.712,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
22408059,5,"","chr706",0,0,0,"","","fe04","",0,0,"F01",0,0,31.485,5.579,-49.441,406.078,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
22408060,5,"","chr056",0,0,0,"","","fe01","",0,0,"F01",0,0,31.698,7.56,-49.336,19.257,0,0,1,1,0,0,0,0,-1,1,0,"mob01","","",1,0,true,-1,"","","","","",""
22408061,5,"","chr343",0,0,0,"","","bn01","",0,0,"F01",0,0,33.723,-0.484,-44.979,291.601,20,0,1,1,0,0,0,0,-1,1,0,"mob01","","",1,0,true,-1,"","","","","",""
22408062,5,"","chr514",0,0,0,"","","bn01","",0,0,"F01",0,0,31.485,-1.145,-43.928,502.127,0,0,1,1,0,0,0,0,-1,1,0,"mob01","","",1,0,true,-1,"","","","","",""
22408063,5,"","chr514",0,0,0,"","","fe01","",0,0,"F01",0,0,31.478,-1.1,-45.361,434.601,0,0,1,1,0,0,0,0,-1,1,0,"mob01","","",1,0,true,-1,"","","","","",""
22408064,4,"","chr311",0,0,0,"","","f001","",0,0,"F03",0,0,6.388,12.378,-40.309,392.415,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
22408065,4,"","chr412",0,0,0,"","","br01","",0,0,"F03",0,0,20.336,3.055,-16.355,-47.168,0,0,1,1,0,0,0,0,-1,1,1,"","デジモン速度4","rail_move_04",0,3,true,-1,"","","","","",""
22408066,5,"","chr708",0,0,0,"","","bn02","",0,0,"F03",0,0,25.016,0.03,-32.61,319.613,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
22408067,5,"","chr611",0,0,0,"","","bn02","",0,0,"F03",0,0,17.823,0.993,-62.03,413.791,15,0,1,1,0,0,0,0,-1,1,0,"mob01","","",1,0,true,-1,"","","","","",""
22408068,5,"","chr056",0,0,0,"","","fe01","",0,0,"F01",0,0,19.716,0.622,-61.391,230.486,0,0,1,1,0,0,0,0,-1,1,0,"mob01","","",1,0,true,-1,"","","","","",""
22408069,5,"","chr303",0,0,0,"","","bn01","",0,0,"F01",0,0,15.088,3.954,-59.858,270.105,0,0,1,1,0,0,0,0,-1,1,0,"mob01","","",1,0,true,-1,"","","","","",""
22408070,3,"","chr071",0,0,0,"","","fq01","",0,0,"F01",0,0,-4.971,1.264,-21.556,46.367,0,0,1.2,0,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
22408071,6,"","chr014",0,0,0,"","","fe02","",0,0,"F03",0,0,-12.078,0.03,-17.277,280.864,0,0,1.2,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
22408072,4,"","chr569",0,0,0,"","","f000","",0,0,"F03",2,0,-13.173,3.196,-13.249,487.391,0,0,1,1,0,0,0,0,-1,1,0,"mob01","","",1,0,true,-1,"","","","","",""
22408073,4,"","chr569",0,0,0,"","","f003","",0,0,"F03",2,0,-12.959,3.196,-11.031,494.223,0,0,1,1,0,0,0,0,-1,1,0,"mob01","","",1,0,true,-1,"","","","","",""
22408074,4,"","chr567",0,0,0,"","","bn02","",0,0,"F03",0,0,-14.539,3.184,-14.223,102.288,0,0,1,1,0,0,0,0,-1,1,0,"","歩行者デフォルト","",0,3,true,-1,"","","","","",""
22408075,5,"","chr043",0,0,0,"","","fe04","",0,0,"F03",0,0,-18.527,6.136,-14.024,135.756,0,0,1,1,0,0,0,0,-1,1,0,"","歩行者デフォルト","",0,3,true,-1,"","","","","",""
22408076,4,"","chr241",0,0,0,"","","bn01","",0,0,"F03",0,0,3.233,1.365,-32.862,76.069,-10,10,1,1,0,0,0,0,-1,1,0,"","歩行者デフォルト","",0,3,true,-1,"","","","","",""
22408077,4,"","chr241",0,0,0,"","","bn02","",0,0,"F03",2,0,2.476,1.198,-31.538,30.168,-8,10,1,1,0,0,0,0,-1,1,0,"","歩行者デフォルト","",0,3,true,-1,"","","","","",""
22408078,4,"","chr242",0,0,0,"","","bn02","",0,0,"F03",0,0,-0.408,2.702,-33.31,30.717,-10,10,1,1,0,0,0,0,-1,1,0,"","歩行者デフォルト","",0,3,true,-1,"","","","","",""
22408079,4,"","chr056",0,0,0,"","","fn02_01","",0,0,"F03",2,0,1.982,3.521,-37.052,147.375,-10,0,1,1,0,0,0,0,-1,1,0,"mob01","","",1,0,true,-1,"","","","","",""
22408080,4,"","chr609",0,0,0,"","","bn02","",0,0,"F03",0,0,-0.673,2.668,-34.671,390.879,0,0,1,1,0,0,0,0,-1,1,0,"mob01","","",1,0,true,-1,"","","","","",""
22408081,4,"","chr044",0,0,0,"","","fq02","",0,0,"F03",0,0,25.107,8.296,-30.54,-580.319,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
22408082,4,"","chr458",0,0,0,"","","fq02","",0,0,"F03",0,0,26.762,7.994,-31.919,-39.275,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
22408083,5,"","chr413",0,0,0,"","","bn02","",0,0,"F02",0,0,-30.406,0.03,-33.554,-234.239,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
22408084,5,"","chr412",0,0,0,"","","bn02","",0,0,"F02",0,0,-30.728,0.03,-31.635,63.806,-50,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
22408085,5,"","chr056",0,0,0,"","","fe01","",0,0,"F01",0,0,-29.717,0.024,-32.823,204.696,0,0,1,1,0,0,0,0,-1,1,0,"mob01","","",1,0,true,-1,"","","","","",""
22408086,5,"","chr068",0,0,0,"","","bn02","",0,0,"F02",0,0,-15.046,9.096,-11.089,147.901,0,0,1,1,0,0,0,0,-1,1,0,"","歩行者デフォルト","",0,3,true,-1,"","","","","",""
22408087,5,"","chr050",0,0,0,"","","e008","",0,0,"F01",0,0,33.1,6.417,-46.429,248.197,0,0,1,1,0,0,0,0,-1,1,0,"","歩行者デフォルト","",0,3,true,-1,"","","","","",""
22408088,5,"","chr151",0,0,0,"","","e002","",0,0,"F01",0,0,31.816,5.529,-46.556,207.161,0,0,1,1,0,0,0,0,-1,1,0,"","歩行者デフォルト","",0,3,true,-1,"","","","","",""
22408089,5,"","chr750",0,0,0,"","","f001","",0,0,"F01",0,0,31.295,5.579,-48.011,351.566,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
22408090,5,"","chr623",0,0,0,"","","bn02","",0,0,"F03",0,0,25.437,2.028,-57.575,-92.735,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
22408091,4,"","chr705",0,0,0,"","","bn01","",0,0,"F01",0,0,-12.042,5.719,-64.247,293.689,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
22408092,4,"","chr705",0,0,0,"","","bn02","",0,0,"F03",0,0,1.834,6.027,5.952,337.579,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
22408093,4,"","chr708",0,0,0,"","","bn02","",0,0,"F02",0,0,3.693,3.942,35.92,461.961,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
22408094,4,"","chr020",0,0,0,"","","fq02","",0,0,"F02",0,0,4.757,3.931,36.219,266.755,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
22408095,5,"","chr410",0,0,0,"","","bn02","",0,0,"F01",0,0,5.207,4.765,25.715,330.138,0,0,1,1,0,0,0,0,-1,1,0,"mob01","","",1,0,true,-1,"","","","","",""
22408096,5,"","chr410",0,0,0,"","","fe01","",0,0,"F01",0,0,-1.123,6.338,20.89,428.944,0,0,1,1,0,0,0,0,-1,1,0,"mob01","","",1,0,true,-1,"","","","","",""
22408097,1,"","chr380",0,0,0,"","","fq02","",0,0,"F01",0,0,-2.9,0.03,14.981,287.204,0,0,1,1,0,0,0,0,-1,1,0,"mob01","","",1,0,true,-1,"","","","","",""
22408098,-1,"","chr380",0,0,0,"","","f000","",0,0,"F01",0,0,-4.014,0.03,16.836,353.636,0,0,1,1,0,0,0,0,-1,1,0,"mob01","","",1,0,true,-1,"","","","","",""
