int 0,int 1,int 2,int 3,string2 4,int 5,int 6,string2 7,string2 8,string2 9,string2 10,string2 11,string2 12,float 13,float 14,float 15,float 16,float 17,int 18,float 19,float 20,float 21,float 22,string2 23,string2 24,string2 25,float 26,float 27,string2 28,float 29,int 30,string2 31,float 32,float 33,float 34,int 35,float 36,float 37,float 38,float 39,float 40,float 41,int 42,int 43,int 44,float 45,float 46,float 47,float 48,string2 49,string2 50,float 51,int 52,string3 53,float 54,float 55,float 56,int 57,float 58,float 59,float 60,float 61,float 62,float 63,int 64,int 65,int 66,float 67,float 68,float 69,float 70,string2 71,bool 72,bool 73,bool 74,bool 75,bool 76,bool 77,bool 78,int 79,float 80,int 81,float 82,float 83,string2 84,int 85,float 86,int 87,float 88,float 89,float 90,string2 91,int 92,float 93,int 94,float 95,string2 96,float 97,float 98,float 99,float 100,string2 101,string2 102,string2 103
1110101,4044001,0,4,"",0,0,"","","","","","",-46.574,0,-35.859,-105.436,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,9,1,1,30,0,0,0,180,10,1,1,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,0,0,0,0,0,5,3,"",0,2,0,8,15,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1110102,4044001,0,3,"",0,0,"","","","","","",-1.385,0,-65.469,-126.506,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,9,1,1,30,0,0,0,180,10,1,1,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,0,0,0,0,0,5,3,"",0,2,0,8,15,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1110103,4044001,0,3,"",0,0,"","","","","","",85.58,0,-15.416,86.398,1,1,-1,-1,-1,-1,"symbol01","ba01","",0,0,"",0,1,"",0,10,10,0,0,360,9,1,1,30,0,0,0,180,10,1,1,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,0,0,0,0,0,5,3,"",0,2,0,8,10,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1110104,4044002,0,4,"",0,0,"","","","","","",-106.73,3,-4.091,-90.001,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,13,1,1,15,0,0,0,210,14,1,1,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,0,0,0,0,1,3,3,"rail_move_08",0,1.5,0,4,20,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1110105,4044002,0,50,"",0,0,"s010_001_enemy01","","","","","",-82.284,3,22.125,-79.45,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"ba01",0,1,"",0,10,10,0,0,360,0,0,0,30,0,0,0,210,10,1,1,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,0,0,0,0,0,3,6,"",0,2,0,4,20,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1110106,4044002,0,4,"",0,0,"","","","","","",28.519,0,-68.847,130.563,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,12,1,1,30,0,0,0,210,13,1,1,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,0,0,0,0,0,3,7,"",0,2,0,4,20,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1110107,4044003,0,3,"",0,0,"","","","","","",-53.534,0,-31.305,130.563,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,11,3,3,30,0,0,0,210,12,3,3,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,0,0,0,0,0,3,6,"",0,2,0,4,20,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1110108,4044003,0,3,"",0,0,"","","","","","",-8.499,0,-68.571,-87.934,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,12,1,1,30,0,0,0,210,11,1,3,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,0,0,0,0,0,3,7,"",0,2,0,4,20,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1110109,4044003,0,4,"",0,0,"","","","","","",-50.895,0,-12.554,130.563,1,1,-1,-1,-1,-1,"symbol01","ba01","",0,0,"",0,1,"",0,10,10,0,0,360,11,1,1,30,0,0,0,210,12,1,1,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,0,0,0,0,0,3,3,"",0,2,0,4,20,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1110110,4044004,0,3,"",0,0,"","","","","","",-113.671,3,-4.487,-79.45,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,9,1,1,30,0,0,0,180,10,1,1,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,0,0,0,0,0,5,3,"",0,2,0,8,15,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1110111,4044004,0,3,"",0,0,"","","","","","",31.871,0,-57.774,-79.45,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,9,1,1,30,0,0,0,180,10,1,1,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,0,0,0,0,0,5,3,"",0,2,0,8,15,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1110112,4044005,0,4,"",0,0,"","","","","","",-92.043,3,25.023,180,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"ba01",0,1,"",0,25,20,0,0,360,13,1,1,15,0,0,0,210,10,1,1,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,0,0,0,0,2,3,3,"",0,2,4,6,20,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1110113,4044005,0,4,"",0,0,"","","","","","",-30.362,0,-65.019,90,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,25,20,0,0,360,14,1,1,30,0,0,0,210,9,1,1,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,0,0,0,0,2,2,3,"",0,2,4,6,15,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1110114,4044005,0,3,"",0,0,"","","","","","",28.107,0,-12.602,120,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,25,20,0,0,360,15,1,1,30,0,0,0,210,12,1,1,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,0,0,0,0,2,3,4,"",0,2,0,6,40,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1110115,4044005,0,4,"",0,0,"","","","","","",0.672,0,-23.266,270,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"ba01",0,1,"",0,25,20,0,0,360,14,1,1,30,0,0,0,210,9,1,1,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,270,10,1,1,"",0,1,0,0,1,0,0,0,0,2,3,2,"",0,2,4,6,20,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1110116,4044005,0,4,"",0,0,"","","","","","",-45.729,0,11.094,210,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,25,20,0,0,360,15,1,1,15,0,0,0,360,10,1,1,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,270,10,1,1,"",0,1,0,0,1,0,0,0,0,2,3,2,"",0,2,4,6,10,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1110117,4044006,0,3,"",0,0,"","","","","","",31.314,0,-41.119,-105.436,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,12,1,1,30,0,0,0,210,13,1,1,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,0,0,0,0,0,3,6,"",0,2,0,4,20,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1110118,4044006,0,4,"",0,0,"","","","","","",-9.301,0,-29.553,-95.335,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,14,1,1,30,0,0,0,210,15,1,1,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,3,0,0,3,6,"",0,2,0,4,20,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1110119,4044006,0,4,"",0,0,"","","","","","",98.395,0,30.215,-79.45,1,1,-1,-1,-1,-1,"symbol01","ba01","",0,0,"",0,1,"",0,10,10,0,0,360,12,1,1,30,0,0,0,210,13,1,1,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,0,0,0,0,0,3,6,"",0,2,0,4,15,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
