int 0,int 1,int 2,int 3,string2 4,int 5,int 6,string2 7,string2 8,string2 9,string2 10,string2 11,string2 12,float 13,float 14,float 15,float 16,float 17,int 18,float 19,float 20,float 21,float 22,string2 23,string2 24,string2 25,float 26,float 27,string2 28,float 29,int 30,string2 31,float 32,float 33,float 34,int 35,float 36,float 37,float 38,float 39,float 40,float 41,int 42,int 43,int 44,float 45,float 46,float 47,float 48,string2 49,string2 50,float 51,int 52,string3 53,float 54,float 55,float 56,int 57,float 58,float 59,float 60,float 61,float 62,float 63,int 64,int 65,int 66,float 67,float 68,float 69,float 70,string2 71,bool 72,bool 73,bool 74,bool 75,bool 76,bool 77,bool 78,int 79,float 80,int 81,float 82,float 83,string2 84,int 85,float 86,int 87,float 88,float 89,float 90,string2 91,int 92,float 93,int 94,float 95,string2 96,float 97,float 98,float 99,float 100,string2 101,string2 102,string2 103
1020801,4061001,0,-1,"",0,0,"","","","","","",31.415,27.64,-40.418,226.656,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,6,1,5,30,0,0,0,210,8,1,5,"","",0,0,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,0,4,5,"",0,2,0,5,25,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1020802,4061008,0,-1,"",0,0,"","","","","","",40.674,26.036,-30.002,307.529,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,6,5,4,30,0,0,0,210,8,5,4,"","",0,0,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,0,3,4,"",0,2,0,4,20,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1020803,4062001,0,-1,"",0,0,"","","","","","",37.261,28.465,-47.534,219.075,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,6,2,5,30,0,0,0,360,8,2,5,"","",0,0,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,3,0,0,5,6,"",0,2,3,6.5,20,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1020804,4062001,0,-1,"",0,0,"","","","","","",37.515,11.476,45.015,36.733,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,6,2,5,30,0,0,0,360,8,2,5,"Alert_01","",0,0,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,3,0,0,5,3,"",0,2,0,6.5,20,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1020805,4062001,0,-1,"",0,0,"","","","","","",-15.978,-3.229,47.385,0,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,5,2,5,30,0,0,0,210,6,2,5,"","",0,0,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,3,0,1,5,6,"rail_move_100",0,2,0,6.5,20,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1020806,4062001,0,-1,"",0,0,"","","","","","",46.685,16.526,-6.612,90,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,4,1,3,30,0,0,0,30,8,1,3,"","",0,0,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,3,0,2,5,3,"",0,2,0,6.5,20,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1020807,4062003,0,-1,"",0,0,"","","","","","",4.748,4.899,47.617,14.208,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,6,5,5,30,0,0,0,210,8,5,5,"","",0,0,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,0,3,2.7,"",0,0.5,0,6,12,5,"",0,2,0,-1,"",0,0,0,100,"","",""
1020808,4062003,0,-1,"",0,0,"","","","","","",47.714,14.613,15.083,36.733,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,6,5,5,30,0,0,0,210,8,5,5,"","",0,0,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,0,3,3,"",0,0.5,0,6,12,5,"",0,2,0,-1,"",0,0,0,100,"","",""
1020809,4062004,0,-1,"",0,0,"","","","","","",20.862,28.46,-52.811,36.733,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,6,5,5,30,0,0,0,210,8,5,5,"","",0,0,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,0,3,3,"",0,0.5,0,6,12,5,"",0,2,0,-1,"",0,0,0,100,"","",""
1020810,4062005,0,-1,"",0,0,"","","","","","",-7.97,1.218,47.363,180,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,5,2,5,30,0,0,0,210,6,2,5,"","",0,0,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,3,0,1,5,6,"rail_move_101",0,2,0,6.5,20,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
