int32 0,int32 1,string3 2,string3 3,int32 4,int32 5,int32 6,string3 7,string3 8,string3 9,string2 10,float 11,float 12,string2 13,int32 14,int32 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,int32 24,float 25,float 26,float 27,float 28,int32 29,int32 30,string3 31,string3 32,string3 33,int32 34,float 35,bool 36,float 37,string2 38,string2 39,string2 40,string2 41,string2 42,string2 43
21218001,1,"","chr586",0,0,0,"","","bn01","",0,0,"F01",0,0,-178.528,0.501,13.008,149.098,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21218002,1,"","chr586",0,0,0,"","","fe04","",0,0,"F01",0,0,-176.324,-2.338,-4.92,67.215,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21218003,1,"","chr367",0,0,0,"","","fe01","",0,0,"F01",0,0,-184.671,4.643,16.02,131.063,10,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21218004,1,"","chr367",0,0,0,"","","bn01","",0,0,"F01",0,0,-194.223,5.81,-3.868,84.738,25,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21218005,1,"","chr597",0,0,0,"","","fe02","",0,0,"F01",0,0,-180.145,-1.569,8.319,118.003,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21218006,1,"","chr367",0,0,0,"","","br01","",0,0,"F01",0,0,-198.371,15.541,13.991,116.748,10,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21218007,1,"","chr367",0,0,0,"","","fe04","",0,0,"F01",0,0,-196.254,11.107,9.023,110.554,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21218008,1,"","chr586",0,0,0,"","","fe01","",0,0,"F01",0,0,-185.58,-1.395,7.943,124.504,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21218009,1,"","chr597",0,0,0,"","","fe04","",0,0,"F01",0,0,-198.776,-0.401,2.218,112.649,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21218010,1,"","chr586",0,0,0,"","","fe04","",0,0,"F01",0,0,-187.333,8.41,13.791,124.815,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21218011,1,"","chr586",0,0,0,"","","bn02","",0,0,"F01",0,0,-194.826,8.432,13.136,127.003,-30,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21218012,1,"","chr586",0,0,0,"","","br01","",0,0,"F01",0,0,-184.67,11.694,14.569,134.599,30,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21218013,1,"","chr586",0,0,0,"","","fe02","",0,0,"F01",0,0,-202.044,0.192,-1.207,69.644,20,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21218014,1,"","chr367",0,0,0,"","","fe02","",0,0,"F01",0,0,-194.282,-2.755,5.173,139.949,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21218015,1,"","chr586",0,0,0,"","","fe04","",30,90,"F01",0,0,-199.982,9.294,2.073,92.085,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21218016,1,"","chr597",0,0,0,"","","ba01","",0,0,"F01",0,0,-186.848,-4.147,-4.499,37.846,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21218017,1,"","chr597",0,0,0,"","","br01","",0,0,"F01",0,0,-188.624,5.311,13.352,131.006,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
