int32 0,int32 1,string3 2,string3 3,int32 4,int32 5,int32 6,string3 7,string3 8,string3 9,string2 10,float 11,float 12,string2 13,int32 14,int32 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,int32 24,float 25,float 26,float 27,float 28,int32 29,int32 30,string3 31,string3 32,string3 33,int32 34,float 35,bool 36,float 37,string2 38,string2 39,string2 40,string2 41,string2 42,string2 43
602001,1,"","mob081",0,0,0,"","","fw01","",0,0,"F01",0,0,93.774,0.3,-53.189,0,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者無視","rail_move_01",1,0,true,-1,"","","","","",""
602002,1,"","mob061",0,0,0,"","","fw01","",0,0,"F01",0,0,96.281,0.3,-38.607,-182.354,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者デフォルト","rail_move_03",1,0,true,-1,"","","","","",""
602003,1,"","mob004",0,0,0,"","","fw01","",0,0,"F01",0,0,79.976,0.3,-17.233,85.233,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者デフォルト","rail_move_02",1,0,true,-1,"","","","","",""
602004,1,"","mob001",0,0,0,"","","fw01","",0,0,"F01",0,0,139.845,0.3,-14.98,-92.766,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者デフォルト","rail_move_04",1,0,true,-1,"","","","","",""
602005,1,"","mob021",0,0,0,"","","fw01","",0,0,"F01",0,0,90.72,0.3,-20.879,-104.875,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者無視","rail_move_01",1,0,true,-1,"","","","","",""
602006,1,"","mob015",0,0,0,"","","fw01","",0,0,"F01",0,0,64.684,0.3,-20.654,-87.951,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者無視","rail_move_01",1,0,true,-1,"","","","","",""
602007,1,"","mob014",0,0,0,"","","fw01","",0,0,"F01",0,0,31.711,0.3,-20.588,-96.347,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者無視","rail_move_01",1,0,true,-1,"","","","","",""
602008,1,"","mob024",0,0,0,"","","fw01","",0,0,"F01",0,0,6.756,0.3,-20.614,-87.529,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者無視","rail_move_01",1,0,true,-1,"","","","","",""
602009,1,"","mob015",0,0,0,"","","fw01","",0,0,"F01",0,0,-159.182,0.3,-20.514,-87.951,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者無視","rail_move_01",1,0,true,-1,"","","","","",""
602010,1,"","mob001",0,0,0,"","","fw01","",0,0,"F01",0,0,-50.635,0.3,-20.789,-87.529,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者無視","rail_move_01",1,0,true,-1,"","","","","",""
