int32 0,int32 1,string3 2,string3 3,int32 4,int32 5,int32 6,string3 7,string3 8,string3 9,string2 10,float 11,float 12,string2 13,int32 14,int32 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,int32 24,float 25,float 26,float 27,float 28,int32 29,int32 30,string3 31,string3 32,string3 33,int32 34,float 35,bool 36,float 37,string2 38,string2 39,string2 40,string2 41,string2 42,string2 43
208001,1,"","mob153",0,0,0,"","","fw01","",0,0,"F01",0,0,-17.739,0,26.321,-180.348,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者無視","rail_move_03",1,0,true,-1,"","","","","",""
208002,1,"","mob021",0,0,0,"","","fw16","",0,0,"F01",0,0,-18.178,0,-13.266,172.271,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者無視","rail_move_03",1,0,true,-1,"","","","","",""
208003,1,"","mob081",0,0,0,"","","fw01","",0,0,"F01",0,0,9.008,-0.001,-0.072,-89.188,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者無視","rail_move_02",1,0,true,-1,"","","","","",""
208004,1,"","mob021",0,0,0,"","","fw03","",0,0,"F01",0,0,-2.588,0,-6.229,175.748,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者無視","rail_move_05",1,0,true,-1,"","","","","",""
208005,1,"","mob091",0,0,0,"","","fw11","",0,0,"F01",0,0,32.8,-0.001,-0.984,-39.329,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者無視","rail_move_04",1,0,true,-1,"","","","","",""
208006,1,"","mob041",0,0,0,"","","fw01","",0,0,"F01",0,0,-29.401,0,-7.117,8.723,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者無視","rail_move_01",1,0,true,-1,"","","","","",""
208007,1,"","mob081",0,0,0,"","","fw17","",0,0,"F01",0,0,-30.905,-0.001,-14.866,-66.242,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者無視","rail_move_07",1,0,true,-1,"","","","","",""
208008,1,"","mob001",0,0,0,"","","fw16","",0,0,"F01",0,0,28.35,0,-12.085,-179.922,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者無視","rail_move_06",1,0,true,-1,"","","","","",""
208009,1,"","mob001",0,0,0,"","","fw17","",0,0,"F01",0,0,-16.581,0,-8.57,-179.779,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者無視","rail_move_02",1,0,true,-1,"","","","","",""
208010,1,"","mob071",0,0,0,"","","fw01","",0,0,"F01",0,0,14.187,-0.001,3.666,90.217,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者無視","rail_move_06",1,0,true,-1,"","","","","",""
208011,1,"","mob063",0,0,0,"","","fw19","",0,0,"F01",0,0,24.562,0,3.132,273.782,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者無視","rail_move_05",1,0,true,-1,"","","","","",""
208012,1,"","mob081",0,0,0,"","","fw02","",0,0,"F01",0,0,-10.967,-0.001,-18.174,-94.246,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者無視","rail_move_07",1,0,true,-1,"","","","","",""
208013,1,"","mob083",0,0,0,"","","fw13","",0,0,"F01",0,0,26.547,-0.001,-8.08,0.685,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者無視","rail_move_02",1,0,true,-1,"","","","","",""
208014,1,"","mob063",0,0,0,"","","fw11","",0,0,"F01",0,0,-31.636,0,26.057,94.463,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者無視","rail_move_17",1,0,true,-1,"","","","","",""
208015,1,"","mob081",0,0,0,"","","fw16","",0,0,"F01",0,0,-34.601,0,-15.351,-94.434,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者無視","rail_move_16",1,0,true,-1,"","","","","",""
208016,1,"","mob061",0,0,0,"","","fw16","",0,0,"F01",0,0,-23.481,0,-3.023,-139.118,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者無視","rail_move_16",1,0,true,-1,"","","","","",""
208017,1,"","mob083",0,0,0,"","","fw02","",0,0,"F01",0,0,-19.198,0,13.494,-176.213,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者無視","rail_move_16",1,0,true,-1,"","","","","",""
208018,1,"","mob051",0,0,0,"","","fw15","",0,0,"F01",0,0,-18.459,0,32.047,-165.272,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者無視","rail_move_16",1,0,true,-1,"","","","","",""
