int32 0,int32 1,string3 2,string3 3,int32 4,int32 5,int32 6,string3 7,string3 8,string3 9,string2 10,float 11,float 12,string2 13,int32 14,int32 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,int32 24,float 25,float 26,float 27,float 28,int32 29,int32 30,string3 31,string3 32,string3 33,int32 34,float 35,bool 36,float 37,string2 38,string2 39,string2 40,string2 41,string2 42,string2 43
21406001,1,"","chr626",0,0,0,"","","fe01","",0,0,"F01",0,0,-38.894,0.099,97.903,-153.243,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21406002,1,"","chr626",0,0,0,"","","fe02","",0,0,"F01",0,0,-40.767,0.286,95.936,100.479,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21406003,1,"","chr631",0,0,0,"","","fe02","",0,0,"F01",0,0,-37.925,0.286,96.705,-109.863,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21406004,1,"","chr111",0,0,0,"","","f001","",0,0,"F02",0,0,-40.494,0.493,105.01,-196.442,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21406005,1,"","chr577",0,0,0,"","","fe03","",0,0,"F02",0,0,-47.851,-0.054,94.943,-358.317,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21406006,1,"","chr631",0,0,0,"","","fe03","",0,0,"F02",0,0,-40.48,0.226,102.708,14.026,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21406007,1,"","chr111",0,0,0,"","","f002","",0,0,"F02",0,0,-39.462,-0.037,102.973,-381.114,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21406008,1,"","chr630",0,0,0,"","","bn01","",0,0,"F01",0,0,-52.604,3.638,100.96,85.282,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21406009,1,"","chr626",0,0,0,"","","fe03","",0,0,"F01",0,0,-42.773,0.099,104.462,120.966,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21406010,1,"","chr626",0,0,0,"","","fq01","",0,0,"F01",0,0,-42.421,0.432,102.212,55.573,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
