string2 0,string 1
"10001","Familiar Mart"
"10101","Higashi-Shinjuku: Vision Square"
"10102","Higashi-Shinjuku: Koshu-Kaido Intersection"
"10103","Shinjuku: Kabukicho, Theater Square"
"10104","Shinjuku Underground Town: Subroad"
"10105","Marunonaka Line: Shinjuku Station"
"10106","Nakazawa Gourmet Coffee"
"10107","Wall of Hope"
"10108","Seibu-Shinjuku: Overbridge Intersection"
"10109","Shinjuku: A Certain Back Alley"
"10110","Shinjuku Station: East Gate"
"10111","Shinjuku Underground: Promenade"
"10121","Shinjuku Underground Arena"
"10131","Higashi-Shinjuku: Vision Square"
"10132","Higashi-Shinjuku: Koshu-Kaido Intersection"
"10133","Shinjuku: Kabukicho, Theater Square"
"10136","Kudabutsu Gourmet Coffee"
"10138","Seibu-Shinjuku: Overbridge Intersection"
"10139","Shinjuku: A Certain Back Alley"
"10173","Shinjuku Underground Arena: Ring"
"10201","Akihabara Station: Electric Town South Exit"
"10203","Akihabara: A Certain Back Alley"
"10301","Tokyo Metropolitan Government Building: Exterior"
"10302","Shinjuku Park: Waterfall Plaza"
"10303","Shinjuku Park: Community Forest"
"10304","Nishi-Shinjuku: Tocho Chuo-dori Avenue"
"10401","Shinjuku: East Shopping District"
"10402","Misono Detective Agency"
"10403","Misono Home: Living Room"
"10404","Misono Home: Attic"
"10408","Misono Home: Roof"
"10409",""
"13001","The In-Between Theater"
"13002","The In-Between Theater: Theater"
"13003","VIP Room"
"13004","Elevator Hall"
"20000",""
"20001",""
"20002",""
"20003",""
"20004",""
"20005",""
"20006",""
"20007",""
"20008",""
"20009",""
"20010",""
"20101","Cosmic Terminal"
"20102","Heat Cosmic: Redflame Area"
"20103","Heat Cosmic: Yellowflame Area"
"20104","Heat Cosmic: Whiteflame Area"
"20105","Heat Cosmic: Throne Room"
"20106","Chill Cosmic: New Moon Area"
"20107","Chill Cosmic: Crescent Moon Area"
"20108","Chill Cosmic: Half Moon Area"
"20109","Chill Cosmic: Throne Room"
"20201","Central Town"
"20202","Central Town: Downtown"
"20203","Central Town: Shanty"
"20204","Warrior's Watering Hole"
"20205","Central Isle"
"20206","Central Tower: Entrance"
"20207","Central Tower: Steel Maze"
"20208","Central Tower: Steel Periphery"
"20209","Central Tower: Steel Maze"
"20210","Central Tower: Steel Point"
