int32 0,int32 1,string2 2,string2 3,string2 4,string2 5,int32 6,int32 7,string2 8,string2 9,string2 10,string2 11,float 12,float 13,string2 14,int32 15,int32 16,float 17,float 18,float 19,float 20,float 21,float 22,float 23,int32 24,float 25,float 26,float 27,float 28,float 29,int32 30,int32 31,float 32,float 33,float 34,float 35,int32 36,float 37,int32 38,float 39,int32 40,int32 41,string2 42,int32 43,string2 44,int32 45,int32 46,bool 47,bool 48,float 49,float 50,float 51,float 52,float 53,float 54,string3 55,int32 56,int32 57,int32 58,int32 59,float 60,string2 61,string2 62,string2 63
3001501,-1,"shop_0002","501","","npc105ii010101",0,0,"","","fn08_01","",0,0,"F01",0,0,11.607,0.7,-0.026,-90.001,0,0,1,1,3,100,360,1,1,29,2,0,-0.7,0.8,-1,-1,-1,-1,-1,2,0,"fn08_01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
3001502,1,"farm_0001","502","","npc013aa010101",0,0,"t3001_wait_mirei","","fn01_01","",0,0,"F01",0,0,-11.386,0.18,-0.022,93.686,0,0,1,1,3,100,360,1,1,42,2,0,0,0,-1,-1,-1,-1,-1,2,0,"fn01_01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
3001503,-1,"shop0003","503","","npc105ii010101",0,0,"","","fn08_01","",0,0,"F01",0,0,-11.409,0.009,-2.801,86.382,0,0,1,1,3,160,360,1,1,44,2,0,0,0,-1,-1,-1,-1,-1,2,0,"fn08_01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
3001504,2,"npc_0001","504","","npc013aa010101",0,0,"","","fn01_01","",0,0,"F01",0,0,-2.902,-0.001,-9.005,18.159,0,0,1,1,3,160,360,1,1,1,2,0,0,0,-1,-1,0,-1,0,2,0,"e012",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
3001505,10,"farm_0002","502","","npc012aa010101",0,0,"t3001_wait_mirei","","fn01_01","",0,0,"F01",0,0,-11.386,0,-0.022,93.686,0,0,1,1,3,100,360,1,1,42,1,0,1.65,0,-1,-1,-1,-1,-1,2,0,"fn01_01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
3001600,3,"npc_001","","","npc013aa010101",0,0,"","","fn01_01","",0,0,"F01",0,0,0.039,0,-8.902,-0.827,0,0,1,1,3,160,360,1,1,1,2,0,0,0,-1,-1,0,-1,0,2,0,"fn01_01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
3001601,3,"npc_002","","","*Aegiomon",0,0,"","","fn01_01","",0,0,"F01",0,0,0.016,0,-6.968,154.719,0,0,1,1,3,160,360,1,1,1,2,0,0,0,-1,-1,0,-1,0,2,0,"fn01_01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
3001602,3,"npc_003","","","*Heroine",0,0,"","","e031","",0,0,"F01",0,0,-0.749,0,-7.396,129.477,0,0,1,1,3,160,360,1,1,1,2,0,0,0,-1,-1,0,-1,0,2,0,"e031",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
3001603,99,"","","","pc002aa010101",0,0,"","","fn01_01","",0,0,"F01",0,0,0.998,0,-7.221,226.376,0,0,1,1,3,160,360,1,1,1,2,0,0,0,-1,-1,0,-1,0,2,0,"fn01_01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
3001604,4,"npc_005","","","npc013aa010101",0,0,"","","fn01_01","",0,0,"F01",0,0,-0.011,0,0.583,180,0,0,1,1,3,160,360,1,1,1,2,0,0,0,-1,-1,0,-1,0,2,0,"fn01_01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
3001605,4,"npc_006","","","*Aegiomon",0,0,"","","fn01_01","",0,0,"F01",0,0,0,0,-1.1,0,0,0,1,1,3,160,360,1,1,1,2,0,0,0,-1,-1,0,-1,0,2,0,"fn01_01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
3001606,4,"npc_007","","","*Heroine",0,0,"","","e031","",0,0,"F01",0,0,-1.196,0,-1.095,12.441,0,0,1,1,3,160,360,1,1,1,2,0,0,0,-1,-1,0,-1,0,2,0,"e031",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
