int32 0,int32 1,string2 2,string2 3,string2 4,string2 5,int32 6,int32 7,string2 8,string2 9,string2 10,string2 11,float 12,float 13,string2 14,int32 15,int32 16,float 17,float 18,float 19,float 20,float 21,float 22,float 23,int32 24,float 25,float 26,float 27,float 28,float 29,int32 30,int32 31,float 32,float 33,float 34,float 35,int32 36,float 37,int32 38,float 39,int32 40,int32 41,string2 42,int32 43,string2 44,int32 45,int32 46,bool 47,bool 48,float 49,float 50,float 51,float 52,float 53,float 54,string3 55,int32 56,int32 57,int32 58,int32 59,float 60,string2 61,string2 62,string2 63
10603301,99,"npc_0001","0","","chr726",0,0,"","","bn01","",0,0,"F01",0,0,1.089,-0.021,66.047,219.155,0,0,1,1,0,0,360,0,0,0,2,0,0,0,-1,-1,0,-1,0,0,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10603302,3,"npc_0002","0","","chr162",0,0,"","","bn01","",0,0,"F01",0,0,-3.986,-0.001,100.564,407.817,0,0,1,1,0,0,360,0,0,0,2,0,0,0,-1,-1,0,-1,0,0,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10603303,2,"npc_0003","0","","chr438",0,0,"","","bn01","",0,0,"F01",0,0,-2.718,0,102.847,202.349,0,0,1,1,0,0,360,0,0,0,2,0,0,0,-1,-1,0,-1,0,0,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10603304,2,"npc_0004","0","","chr466",0,0,"","","fe01","",0,0,"F01",0,0,-2.834,0,105.059,210.243,0,0,1,1,0,0,360,0,0,0,2,0,0,0,-1,-1,0,-1,0,0,0,"fe01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10603305,1,"npc_0005","0","","chr613",0,0,"","","bn01","",0,0,"F01",0,0,-7.957,0,90.949,0,0,0,1.8,0,0,100,360,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10603306,4,"npc_0006","0","","chr601",0,0,"","","bn01","",0,0,"F01",0,0,-8.654,-0.001,2,0,0,0,1,1,0,100,360,1,1,0,0,0,0,0,-1,-1,0,-1,0,2,0,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10603307,4,"npc_0007","0","","chr601",0,0,"","","bn01","",0,0,"F01",0,0,-7.852,0,100.25,-13.006,0,0,1,1,0,100,360,1,1,0,0,0,0,0,-1,-1,0,-1,0,2,0,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10603308,4,"npc_0008","0","","chr466",0,0,"","","fe02","",0,0,"F03",0,0,-6.293,0,103.971,-174.174,0,0,1,1,0,100,360,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,1,"fe02",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10603309,4,"npc_0009","0","","chr438",0,0,"","","fe02","",0,0,"F03",0,0,-7.288,-0.001,103.348,179.747,0,0,1,1,0,100,360,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,1,"fe02",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10603310,5,"npc_0010","0","","chr394",0,0,"","","fe04","",0,0,"F01",0,0,-39.368,0,-86.034,121.723,0,0,1,1,0,0,360,0,0,0,2,0,0.5,0,-1,-1,0,-1,0,0,0,"fe04",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10603311,5,"npc_0011","0","","chr579",0,0,"","","fq02","",0,0,"F01",0,0,-36.535,0,-88.241,329.874,0,0,1,1,0,0,360,0,0,0,2,0,0,0,-1,-1,0,-1,0,0,0,"fq02",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
