int32 0,int32 1,string3 2,string3 3,int32 4,int32 5,int32 6,string3 7,string3 8,string3 9,string2 10,float 11,float 12,string2 13,int32 14,int32 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,int32 24,float 25,float 26,float 27,float 28,int32 29,int32 30,string3 31,string3 32,string3 33,int32 34,float 35,bool 36,float 37,string2 38,string2 39,string2 40,string2 41,string2 42,string2 43
20610001,-1,"","chr130",0,0,0,"","","fe04","",0,0,"F01",0,0,13.23,3.088,34.907,-69.924,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20610002,-1,"","chr130",0,0,0,"","","fq01","",0,0,"F01",0,0,-12.949,9.156,-10.555,103.361,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20610003,-1,"","chr130",0,0,0,"","","fe01","",0,0,"F01",0,0,13.692,14.995,-0.992,284.4,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20610004,-1,"","chr606",0,0,0,"","","e500","",0,0,"F01",0,0,-4.293,14.813,-8.98,2.068,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20610005,-1,"","chr606",0,0,0,"","","e510","",0,0,"F01",0,0,-4.533,10.502,-18.142,15.302,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20610006,-1,"","chr606",0,0,0,"","","e509","",0,0,"F01",0,0,5.412,15.958,-22.493,292.339,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20610007,-1,"","chr606",0,0,0,"","","e510","",0,0,"F01",0,0,0.318,15.308,-21.03,156.619,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20610008,-1,"","chr347",0,0,0,"","","fq02","",0,0,"F01",0,0,1.862,10.263,-26.515,34.454,0,0,3.5,0,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20610009,-1,"","chr347",0,0,0,"","","fe03","",0,0,"F01",0,0,46.897,8.639,-16.763,-66.516,0,0,3.5,0,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20610010,-1,"","chr130",0,0,0,"","","fe04","",0,0,"F01",0,0,31.821,17.59,-9.326,295.818,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20610011,-1,"","chr130",0,0,0,"","","fq01","",0,0,"F01",0,0,32.899,14.448,-3.587,278.311,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20610012,-1,"","chr606",0,0,0,"","","e503","",0,0,"F01",0,0,21.526,28.919,-51.511,340.109,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20610013,-1,"","chr606",0,0,0,"","","e510","",0,0,"F01",0,0,27.894,27.628,-42.061,322.353,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20610014,-1,"","chr606",0,0,0,"","","e509","",0,0,"F01",0,0,17.33,25.965,-53.008,359.633,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20610015,-1,"","chr606",0,0,0,"","","e510","",0,0,"F01",0,0,-9.975,34.2,-65.735,404.061,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20610016,-1,"","chr606",0,0,0,"","","e500","",0,0,"F01",0,0,-7.826,31.903,-71.195,382.445,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20610017,-1,"","chr606",0,0,0,"","","e509","",0,0,"F01",0,0,-13.61,29.197,-71.009,404.281,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20610018,-1,"","chr130",0,0,0,"","","fe01","",0,0,"F01",0,0,-18.419,4.672,64.267,87.908,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20610019,-1,"","chr130",0,0,0,"","","fq01","",0,0,"F01",0,0,-14.394,4.545,58.865,-42.019,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20610020,-1,"","chr605",0,0,0,"","","bn01","",0,0,"F01",0,0,25.553,14.294,-14.448,-71.38,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20610021,-1,"","chr606",0,0,0,"","","fe02","",0,0,"F01",0,0,6.689,2.087,32.116,-20.891,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20610022,-1,"","chr347",0,0,0,"","","fe03","",0,0,"F01",0,0,9.208,0.901,-3.077,-65.282,0,0,3.5,0,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20610023,-1,"","chr130",0,0,0,"","","fe02","",0,0,"F01",0,0,0.996,8.62,-4.513,84.825,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20610024,-1,"","chr606",0,0,0,"","","fe04","",0,0,"F01",0,0,5.064,1.146,39.328,-260.012,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20610025,-1,"","chr130",0,0,0,"","","ba02","",0,0,"F01",0,0,3.826,6.437,4.676,111.959,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20610026,-1,"","chr605",0,0,0,"","","fe02","",0,0,"F01",0,0,6.14,18.12,-33.928,57.272,10,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20610027,-1,"","chr130",0,0,0,"","","fe04","",30,90,"F01",0,0,12.741,20.64,-36.996,285.929,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20610028,-1,"","chr606",0,0,0,"","","fe02","",0,0,"F01",0,0,10.409,17.256,-30.845,238.773,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
