int32 0,int32 1,string3 2,string3 3,int32 4,int32 5,int32 6,string3 7,string3 8,string3 9,string2 10,float 11,float 12,string2 13,int32 14,int32 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,int32 24,float 25,float 26,float 27,float 28,int32 29,int32 30,string3 31,string3 32,string3 33,int32 34,float 35,bool 36,float 37,string2 38,string2 39,string2 40,string2 41,string2 42,string2 43
22208001,1,"","chr514",0,0,0,"","","bn01","",0,0,"F01",0,0,40.068,-35.663,-30.157,-83.386,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
22208002,1,"","chr514",0,0,0,"","","bn01","",0,0,"F01",0,0,41.018,-35.663,-28.418,-101.511,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
22208003,1,"","chr514",0,0,0,"","","bn01","",0,0,"F01",0,0,36.58,-35.663,-29.492,-91.29,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
22208004,1,"","chr514",0,0,0,"","","bn01","",0,0,"F01",0,0,33.931,-35.663,-31.444,-76.392,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
22208005,1,"","chr514",0,0,0,"","","bn01","",0,0,"F01",0,0,34.96,-35.663,-27.744,-104.119,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
22208006,1,"railmove_digimon_1","chr437",0,0,0,"","","bn01","",0,0,"F01",0,0,-24.155,-25.641,-34.251,-10.75,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
22208007,1,"","chr514",0,0,0,"","","bn01","",0,0,"F01",0,0,14.861,-35.646,-15.6,-160.037,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
22208008,1,"","chr514",0,0,0,"","","bn01","",0,0,"F01",0,0,15.522,-35.638,-37.589,-219.595,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
22208009,1,"","chr514",0,0,0,"","","bn01","",0,0,"F01",0,0,18.064,-35.635,-15.463,-156.221,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
22208010,1,"","chr514",0,0,0,"","","bn01","",0,0,"F01",0,0,16.802,-35.682,-39.212,-41.994,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
22208011,1,"","chr317",0,0,0,"","","bn01","",0,0,"F01",0,0,14.669,-33.816,-45.055,-37.546,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
22208012,1,"","chr320",0,0,0,"","","bn01","",0,30,"F01",0,0,29.935,-14.956,-19.042,-191.808,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
22208013,1,"","chr320",0,0,0,"","","bn01","",0,30,"F01",0,0,31.077,-14.248,-19.618,-92.595,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
22208014,1,"","chr437",0,0,0,"","","bn01","",0,0,"F01",0,0,22.949,-34.578,-44.023,-5.007,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,false,-1,"","","","","",""
22208015,1,"railmove_digimon_2","chr437",0,0,0,"","","bn01","",0,0,"F01",0,0,-24.665,-25.668,-34.022,-10.75,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
22208016,1,"railmove_digimon_3","chr437",0,0,0,"","","bn01","",0,0,"F01",0,0,-23.73,-25.668,-33.646,-10.75,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
22208017,1,"","chr388",0,0,0,"","","bn01","",0,0,"F01",0,0,21.87,-20.582,-14.659,-147.346,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
22208018,1,"","chr056",0,0,0,"","","br01","",0,0,"F01",0,0,17.538,-16.408,-13.935,-165.666,0,0,1,1,0,0,0,0,-1,1,1,"","デジモンデフォルト","rail_move_003",0,1,false,-1,"","","","","",""
22208020,1,"","chr056",0,0,0,"","","br01","",0,0,"F01",0,0,15.735,-13.602,-29.607,-52.53,0,0,1,1,0,0,0,0,-1,1,1,"","デジモンデフォルト","rail_move_002",0,1,false,-1,"","","","","",""
22208021,1,"","chr056",0,0,0,"","","br01","",0,0,"F01",0,0,2.691,-15.315,-37.16,61.617,0,0,1,1,0,0,0,0,-1,1,1,"","デジモンデフォルト","rail_move_001",0,1,false,-1,"","","","","",""
22208022,1,"gazer_1","chr056",0,0,0,"","","bn01","",0,0,"F01",0,0,25.967,-21.708,-46.831,313.884,45,0,1,1,0,0,0,0,-1,0,0,"","飛行デジモン速度1","",0,3,true,-1,"","","","","",""
22208023,1,"gazer_2","chr056",0,0,0,"","","bn01","",0,0,"F01",0,0,27.68,-23.698,-44.926,686.641,45,0,1,1,0,0,0,0,-1,0,0,"","飛行デジモン速度1","",0,3,true,-1,"","","","","",""
22208024,1,"","chr437",0,0,0,"","","bn01","",0,0,"F01",0,0,23.594,-34.744,-43.232,-106.405,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,false,-1,"","","","","",""
22208025,1,"","chr317",0,0,0,"","","bn01","",0,0,"F01",0,0,13.252,-34.959,-20.635,-79.25,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
22208026,1,"","chr317",0,0,0,"","","bn01","",0,0,"F01",0,0,27.128,-26.721,-13.771,-239.72,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
22208027,1,"gazer_3","chr056",0,0,0,"","","bn01","",0,0,"F01",0,0,3.305,-23.218,-16.981,482.281,45,0,1,1,0,0,0,0,-1,0,0,"","飛行デジモン速度1","",0,3,true,-1,"","","","","",""
22208028,1,"","chr317",0,0,0,"","","bn01","",0,0,"F01",0,0,28.039,-26.076,-14.106,-71.138,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
22208029,1,"","chr320",0,0,0,"","","bn01","",0,30,"F01",0,0,22.199,-32.798,-19.504,-179.627,0,0,1,1,0,0,0,0,-1,1,1,"","デジモン速度1","rail_move_051",0,3,true,-1,"","","","","",""
22208030,1,"","chr437",0,0,0,"","","bn01","",0,0,"F01",0,0,26.78,-31.552,-17.208,-59.131,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,false,-1,"","","","","",""
22208031,1,"","chr437",0,0,0,"","","bn01","",0,0,"F01",0,0,24.643,-29.785,-15.506,-121.451,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,false,-1,"","","","","",""
22208032,1,"","chr514",0,0,0,"","","bn01","",0,0,"F01",0,0,11.092,-35.7,-17.819,53.057,0,0,1,1,0,0,0,0,-1,1,1,"","デジモンデフォルト","rail_move_050",0,5,true,-1,"","","","","",""
22208033,1,"","chr388",0,0,0,"","","bn01","",0,0,"F01",0,0,30.785,-32.802,-17.042,-90.551,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
22208034,1,"","chr388",0,0,0,"","","bn01","",0,0,"F01",0,0,30.227,-32.802,-16.121,-176.769,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
22208035,1,"","chr437",0,0,0,"","","bn01","",0,0,"F01",0,0,29.686,-24.597,-19.182,23.877,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,false,-1,"","","","","",""
22208036,1,"","chr437",0,0,0,"","","bn01","",0,0,"F01",0,0,29.476,-24.572,-18.741,-169.753,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,false,-1,"","","","","",""
22208037,1,"","chr320",0,0,0,"","","bn01","",0,30,"F01",0,0,22.298,-34.035,-19.436,95.22,0,0,1,1,0,0,0,0,-1,1,1,"","デジモン速度1","rail_move_053",0,3,true,-1,"","","","","",""
22208038,1,"","chr320",0,0,0,"","","bn01","",0,30,"F01",0,0,22.631,-33.31,-18.427,-3.966,0,0,1,1,0,0,0,0,-1,1,1,"","デジモン速度1","rail_move_052",0,3,true,-1,"","","","","",""
22208039,1,"","chr320",0,0,0,"","","bn01","",0,30,"F01",0,0,26.163,-17.186,-14.185,-67.279,0,0,1,1,0,0,0,0,-1,1,1,"","デジモン速度1","rail_move_055",0,3,true,-1,"","","","","",""
22208040,1,"","chr437",0,0,0,"","","bn01","",0,0,"F01",0,0,12.423,-35.018,-19.807,-188.177,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,false,-1,"","","","","",""
22208041,1,"","chr320",0,0,0,"","","bn01","",0,30,"F01",0,0,-1.125,-14.203,-24.035,179.527,0,0,1,1,0,0,0,0,-1,1,1,"","デジモン速度1","rail_move_057",0,3,true,-1,"","","","","",""
22208042,1,"","chr320",0,0,0,"","","bn01","",0,30,"F01",0,0,21.904,-18.702,-14.143,-47.358,0,0,1,1,0,0,0,0,-1,1,1,"","デジモン速度1","rail_move_054",0,3,true,-1,"","","","","",""
22208043,1,"","chr388",0,0,0,"","","bn01","",0,0,"F01",0,0,29.572,-8.946,-19.136,-123.81,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
22208044,1,"","chr437",0,0,0,"","","bn01","",0,0,"F01",0,0,28.968,-8.948,-18.813,170.929,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,false,-1,"","","","","",""
22208045,1,"","chr317",0,0,0,"","","bn01","",0,0,"F01",0,0,22.228,-12.822,-14.889,-97.497,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
22208046,1,"","chr437",0,0,0,"","","bn01","",0,0,"F01",0,0,21.691,-12.825,-14.572,-169.753,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,false,-1,"","","","","",""
22208047,1,"","chr320",0,0,0,"","","bn01","",0,30,"F01",0,0,0.173,-16.521,-22.15,3.914,0,0,1,1,0,0,0,0,-1,1,1,"","デジモン速度1","rail_move_058",0,3,true,-1,"","","","","",""
22208048,1,"","chr320",0,0,0,"","","bn01","",0,30,"F01",0,0,0.269,-19.237,-32.721,-175.902,0,0,1,1,0,0,0,0,-1,1,1,"","デジモン速度1","rail_move_056",0,3,true,-1,"","","","","",""
22208049,1,"","chr320",0,0,0,"","","bn01","",0,30,"F01",0,0,15.894,-26.836,-35.802,-17.877,0,0,1,1,0,0,0,0,-1,1,1,"","デジモン速度1","rail_move_059",0,3,true,-1,"","","","","",""
22208050,1,"","chr320",0,0,0,"","","bn01","",0,30,"F01",0,0,17.987,-26.663,-40.953,-177.844,0,0,1,1,0,0,0,0,-1,1,1,"","デジモン速度1","rail_move_060",0,3,true,-1,"","","","","",""
22208051,1,"","chr514",0,0,0,"","","bn01","",0,0,"F01",0,0,31.373,-35.7,-40.408,36.693,0,0,1,1,0,0,0,0,-1,1,1,"","デジモンデフォルト","rail_move_061",0,5,true,-1,"","","","","",""
22208052,1,"","chr320",0,0,0,"","","bn01","",0,30,"F01",0,0,28.679,-24.695,-32.624,-170.837,0,0,1,1,0,0,0,0,-1,1,1,"","デジモン速度1","rail_move_062",0,3,true,-1,"","","","","",""
22208053,1,"","chr320",0,0,0,"","","bn01","",0,30,"F01",0,0,29.076,-21.305,-32.735,9.461,0,0,1,1,0,0,0,0,-1,1,1,"","デジモン速度1","rail_move_063",0,3,true,-1,"","","","","",""
22208054,1,"","chr320",0,0,0,"","","bn01","",0,30,"F01",0,0,29.534,-20.12,-34.796,177.985,0,0,1,1,0,0,0,0,-1,1,1,"","デジモン速度1","rail_move_064",0,3,true,-1,"","","","","",""
22208055,1,"","chr317",0,0,0,"","","bn01","",0,0,"F01",0,0,-1.606,-20.754,-25.365,108.513,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
22208056,1,"","chr437",0,0,0,"","","bn01","",0,60,"F01",0,0,-34.08,-21.198,-29.326,115.809,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,false,-1,"","","","","",""
22208057,1,"","chr437",0,0,0,"","","bn01","",0,60,"F01",0,0,-34.056,-21.191,-30.16,52.187,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,false,-1,"","","","","",""
22208058,1,"","chr437",0,0,0,"","","bn01","",0,60,"F01",0,0,-1.663,-20.75,-26.056,62.015,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,false,-1,"","","","","",""
