int32 0,int32 1,string2 2,string2 3,string2 4,string2 5,int32 6,int32 7,string2 8,string2 9,string2 10,string2 11,float 12,float 13,string2 14,int32 15,int32 16,float 17,float 18,float 19,float 20,float 21,float 22,float 23,int32 24,float 25,float 26,float 27,float 28,float 29,int32 30,int32 31,float 32,float 33,float 34,float 35,int32 36,float 37,int32 38,float 39,int32 40,int32 41,string2 42,int32 43,string2 44,int32 45,int32 46,bool 47,bool 48,float 49,float 50,float 51,float 52,float 53,float 54,string3 55,int32 56,int32 57,int32 58,int32 59,float 60,string2 61,string2 62,string2 63
10405100,1,"npc_002","","","chr348",0,0,"","","fe02","",0,0,"",0,0,-50.34,11.597,16.073,4.784,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,2,1,"fe02",5,"",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10405101,1,"npc_003","","","chr348",0,0,"","","fe02","",0,0,"",0,0,37.592,-19.451,-93.167,34.318,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,2,1,"fe02",5,"",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10405102,1,"npc_004","","","chr348",0,0,"","","fe02","",0,0,"",0,0,11.023,-15.373,-104.799,69.533,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,2,1,"fe02",5,"",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10405103,1,"npc_005","","","chr348",0,0,"","","fe02","",0,0,"",0,0,38.285,-27.395,14.956,200.643,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,2,1,"fe02",5,"",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10405104,1,"npc_006","","","chr348",0,0,"","","fe02","",0,0,"",0,0,-2.569,-23.52,-63.801,-112.625,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,2,1,"fe02",5,"",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10405105,1,"npc_007","","","chr348",0,0,"","","fe02","",0,0,"",0,0,-30.701,-40.628,-76.211,223.383,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,2,1,"fe02",5,"",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10405301,99,"npc_0001","301","","chr304",0,0,"","","bn01","",0,0,"NORMAL",0,0,-6.889,-44.171,-61.016,193.997,0,0,1.8,0,4,160,360,1,1,1,2,0,0,0,-1,-1,0,-1,0,2,0,"",0,"NORMAL",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10405500,50,"s040_033_001","","","chr373",0,0,"","","bn01","",0,0,"F01",0,0,34.707,-30.385,-38.704,41.437,0,0,0.9,0,3,160,360,1,1,1,2,0,0,0,-1,-1,0,-1,0,0,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10405501,50,"s040_033_003","","","chr134",0,0,"","","bn01","",0,0,"F01",0,0,40.291,-30.365,-35.046,241.042,0,0,1,1,2,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10405502,64,"sub024_001","sub024","","chr623",0,0,"","","bn02","",0,0,"F01",0,0,25.531,6.926,32.937,-40,0,0,1,1,10,160,360,4,2,1,2,0,0,0,-1,-1,0,-1,0,2,0,"bn02",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10405503,65,"","","","chr042",0,0,"","","bn01","",0,0,"F01",0,0,5.989,5.852,-47.605,20,0,0,1,1,2,160,360,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10405504,66,"sub030_001","sub030","","chr745",0,0,"","","bn01","",0,0,"F01",0,0,13.147,-6.093,-32.128,20,0,0,1,1,4,160,360,1,2,1,2,0,0,0,-1,-1,0,-1,0,2,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10405505,67,"rumor_002","","","chr042",0,0,"","","ba01","",0,0,"F01",0,0,9.011,-2,-28.666,50,0,0,1,1,2,160,360,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,1,"ba01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10405506,67,"","","","chr042",0,0,"","","fe04","",0,0,"F01",0,0,18.164,-3.641,-29.974,4,0,0,1,1,2,160,360,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,1,"fe04",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10405507,67,"rumor_001","","","chr042",0,0,"","","fe02","",0,0,"F01",0,0,14.865,-3.721,-37.412,0,0,0,1,1,2,160,360,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,1,"fe02",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10405508,67,"","","","chr042",0,0,"","","fq01","",0,0,"F01",0,0,10.734,-0.339,-40.753,20,0,0,1,1,2,160,360,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,1,"fq01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10405509,67,"","","","chr042",0,0,"","","fe02","",0,0,"F01",0,0,0.675,1.738,-33.714,50,0,0,1,1,2,160,360,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,1,"fe02",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10405510,67,"rumor_003","","","chr042",0,0,"","","ba02","",0,0,"F01",0,0,3.292,4.093,-41.371,30,0,0,1,1,2,160,360,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,1,"ba02",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10405511,67,"","","","chr042",0,0,"","","ba01","",0,0,"F01",0,0,17.809,3.247,-43.278,-10,0,0,1,1,2,160,360,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,1,"ba01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10405512,68,"","","","chr042",0,0,"","","bn01","",0,0,"F01",0,0,9.011,-2,-28.666,50,0,0,1,1,2,160,360,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,1,"ba01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10405513,68,"","","","chr042",0,0,"","","fq02","",0,0,"F01",0,0,18.164,-3.641,-29.974,4,0,0,1,1,2,160,360,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,1,"fe04",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10405514,68,"","","","chr042",0,0,"","","bn02","",0,0,"F01",0,0,14.865,-3.721,-37.412,0,0,0,1,1,2,160,360,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,1,"fe02",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10405515,68,"","","","chr042",0,0,"","","fq02","",0,0,"F01",0,0,10.734,-0.339,-40.753,20,0,0,1,1,2,160,360,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,1,"fq01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10405516,68,"","","","chr042",0,0,"","","bn01","",0,0,"F01",0,0,0.675,1.738,-33.714,50,0,0,1,1,2,160,360,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,1,"fe02",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10405517,68,"","","","chr042",0,0,"","","bn02","",0,0,"F01",0,0,3.292,4.093,-41.371,30,0,0,1,1,2,160,360,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,1,"ba02",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10405518,68,"","","","chr042",0,0,"","","fq02","",0,0,"F01",0,0,17.809,3.247,-43.278,-10,0,0,1,1,2,160,360,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,1,"fq02",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10405600,70,"npc_warp01","","","chr308",0,0,"","","bn01","",0,0,"F01",0,0,25.374,10.018,42.764,301.704,0,0,1,1,5,160,180,3,2,23,1,0,1.5,1,-1,-1,-1,-1,-1,0,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10405601,71,"npc_warp02","","","chr308",0,0,"","","bn01","",0,0,"F01",0,0,25.374,10.018,42.764,308.857,0,0,1,1,5,160,180,3,2,23,1,0,1.5,1,-1,-1,-1,-1,-1,0,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10405998,99,"","998","","chr392",0,0,"","","bn01","",0,0,"NORMAL",0,0,-23.632,0.675,0.59,-88.856,0,0,1,1,2,160,160,1,1,1,2,0,0,0,-1,-1,0,-1,0,2,0,"",0,"NORMAL",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10405999,99,"","999","","chr392",0,0,"","","bn01","",0,0,"NORMAL",0,0,63.163,-32.7,-68.257,-126.488,0,0,1,1,2,160,160,1,1,1,2,0,0,0,-1,-1,0,-1,0,2,0,"",0,"NORMAL",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
