int32 0,int32 1,string2 2,string2 3,string2 4,string2 5,int32 6,int32 7,string2 8,string2 9,string2 10,string2 11,float 12,float 13,string2 14,int32 15,int32 16,float 17,float 18,float 19,float 20,float 21,float 22,float 23,int32 24,float 25,float 26,float 27,float 28,float 29,int32 30,int32 31,float 32,float 33,float 34,float 35,int32 36,float 37,int32 38,float 39,int32 40,int32 41,string2 42,int32 43,string2 44,int32 45,int32 46,bool 47,bool 48,float 49,float 50,float 51,float 52,float 53,float 54,string3 55,int32 56,int32 57,int32 58,int32 59,float 60,string2 61,string2 62,string2 63
10604100,19,"npc_100","","","chr824",0,0,"","","e012","",0,0,"F01",0,0,46.923,-18.001,19.296,-137.751,0,0,1,1,6,100,360,1,1,1,2,0,-4.5,2,-1,-1,0,-1,0,2,0,"e012",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10604101,19,"npc_101","","","chr931",0,0,"","","e013","",0,0,"F01",0,0,40.827,-18.001,19.077,159.037,0,0,1,1,6,100,360,1,1,1,2,0,-5.5,2,-1,-1,0,-1,0,0,0,"e013",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10604102,6,"npc_102","","","chr827",0,0,"","","bn02","",0,0,"F01",0,0,58.381,-18.001,56.021,274.132,0,0,1,1,0,160,60,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,1,"bn02",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10604103,6,"npc_103","","","chr422",0,0,"","","bn01","",0,0,"F01",0,0,28.588,-18.001,40.696,101.82,0,0,3.7,0,0,160,60,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10604104,7,"npc_104","","","chr831",0,0,"","","fq02","",0,0,"F01",0,0,57.188,-17.767,40.102,270.748,0,0,1.2,0,0,160,60,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,1,"fq02",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10604105,7,"npc_105","","","chr606",0,0,"","","fq02","",0,0,"F03",0,0,54.158,-18.001,15.633,274.283,0,0,1,1,5,160,90,1,1,1,2,0,0,2.5,-1,-1,0,-1,0,0,1,"fq02",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10604106,7,"npc_106","","","chr606",0,0,"","","bn02","",0,0,"F03",0,0,55.586,-18.001,17.419,251.448,0,0,1,1,0,160,60,1,1,0,2,0,0,5,-1,-1,0,-1,0,0,1,"bn02",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10604107,7,"npc_107","","","chr606",0,0,"","","fe04","",0,0,"F03",0,0,56.227,-18.001,13.772,305.026,0,0,1,1,0,160,60,1,1,0,2,0,0,5,-1,-1,0,-1,0,0,1,"fe04",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10604108,7,"npc_108","","","chr829",0,0,"","","bn01","",0,0,"F03",0,0,30.576,-18.001,16.165,91.493,0,0,0,1,9,160,60,1,1,1,2,0,-3.5,5.5,-1,-1,0,2,-1,2,0,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10604109,7,"npc_109","","","chr940",0,0,"","","bn02","",0,0,"F01",0,0,58.137,-17.983,-0.229,-88.425,0,0,1,1,10,100,70,1,1,1,2,0,-4.5,3,-1,-1,0,-1,0,2,0,"bn02",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
