int32 0,int32 1,string3 2,string3 3,int32 4,int32 5,int32 6,string3 7,string3 8,string3 9,string2 10,float 11,float 12,string2 13,int32 14,int32 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,int32 24,float 25,float 26,float 27,float 28,int32 29,int32 30,string3 31,string3 32,string3 33,int32 34,float 35,bool 36,float 37,string2 38,string2 39,string2 40,string2 41,string2 42,string2 43
222001,1,"","mob173",0,0,0,"","","fw01","",0,0,"F01",0,0,-8.604,0,2.215,-83.73,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者デフォルト","rail_move_0005",1,0,true,-1,"","","","","",""
222002,1,"","mob024",0,0,0,"","","fw01","",0,0,"F01",0,0,1.975,0,2.469,-90.031,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者デフォルト","rail_move_0005",1,0,true,-1,"","","","","",""
222003,1,"","mob027",0,0,0,"","","fw01","",0,0,"F01",0,0,12.182,0,2.663,-92.069,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者デフォルト","rail_move_0005",1,0,true,-1,"","","","","",""
222004,1,"","mob051",0,0,0,"","","fw01","",0,0,"F01",0,0,20.052,0,2.283,-83.986,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者デフォルト","rail_move_0005",1,0,true,-1,"","","","","",""
222005,1,"","mob028",0,0,0,"","","fw01","",0,0,"F01",0,0,32.335,0,0.817,-85.677,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者デフォルト","rail_move_0005",1,0,true,-1,"","","","","",""
222006,1,"","mob061",0,0,0,"","","fw01","",0,0,"F01",0,0,36.957,0,0.768,-91.079,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者デフォルト","rail_move_0005",1,0,true,-1,"","","","","",""
222007,1,"","mob001",0,0,0,"","","fw01","",0,0,"F01",0,0,44.384,-0.001,1.076,-99.095,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者デフォルト","rail_move_0005",1,0,true,-1,"","","","","",""
222008,1,"","mob003010101",0,0,0,"","","fw01","",0,0,"F01",0,0,48.952,0,6.392,-173.769,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者デフォルト","rail_move_0005",1,0,true,-1,"","","","","",""
222009,1,"","mob094",0,0,0,"","","fw01","",0,0,"F01",0,0,49.399,0,14.623,-176.369,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者デフォルト","rail_move_0005",1,0,true,-1,"","","","","",""
222010,1,"","mob081",0,0,0,"","","fw02","",0,0,"F01",0,0,49.774,0,26.231,180,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者デフォルト","rail_move_0005",1,0,true,-1,"","","","","",""
222011,1,"","mob003010101",0,0,0,"","","fw01","",0,0,"F01",0,0,49.774,3.476,32.653,180,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者デフォルト","rail_move_0005",1,0,true,-1,"","","","","",""
222012,1,"","mob028",0,0,0,"","","fw01","",0,0,"F01",0,0,49.773,5.207,37.602,179.978,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者デフォルト","rail_move_0005",1,0,true,-1,"","","","","",""
222013,1,"","mob084",0,0,0,"","","fw01","",0,0,"F01",0,0,-19.931,1.275,2.244,-90.001,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者デフォルト","rail_move_0005",1,0,true,-1,"","","","","",""
222014,1,"","mob003010101",0,0,0,"","","fw01","",0,0,"F01",0,0,-24.249,2.983,3.514,90,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者デフォルト","rail_move_0004",1,0,true,-1,"","","","","",""
222015,1,"","mob001",0,0,0,"","","fw03","",0,0,"F01",0,0,-13.485,0,6.337,77.923,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者デフォルト","rail_move_0004",1,0,true,-1,"","","","","",""
222016,1,"","mob091",0,0,0,"","","fw01","",0,0,"F01",0,0,-3.094,-0.001,6.102,93.023,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者デフォルト","rail_move_0004",1,0,true,-1,"","","","","",""
