int32 0,string3 1,int32 2,string2 3,string2 4,bool 5,string2 6,int32 7,int32 8,string2 9,string2 10,string2 11,string2 12,string2 13,float 14,float 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,string2 24,float 25,float 26,float 27,float 28,float 29,float 30,float 31,float 32,float 33,float 34,int32 35,int32 36,float 37,float 38,float 39,float 40,int32 41,float 42,float 43,float 44,float 45,float 46,float 47,float 48,string2 49,int32 50,int32 51,int32 52,int32 53,string2 54,string2 55,int32 56
10603001,"",-1,"","",false,"f00iconobj00",1,0,"","","","","",0,0,-7.817,4.121,-40.063,90,0,0,1,1,"",0,0,0,0,0,1,0,0,0,0,28,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10603002,"",-1,"","",false,"f00iconobj00",1,0,"","","","","",0,0,-7.731,4.698,-41.305,90,0,0,1,1,"",0,0,0,0,0,1,0,0,0,0,28,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10603100,"",-1,"obj_switch01","",false,"d06switch00",1,0,"","","","e001","",0,0,-43,-0.001,-84,90,0,0,1,1,"",0,0,0,0,0,2,180,270,2,2,2,2,0,1.5,0.2,15,2,2,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10603101,"",-1,"obj_switch02","",false,"d06switch00",1,0,"","","","e001","",0,0,-8,0,111,180,0,0,1,1,"",0,0,0,0,0,2,180,270,2,2,2,2,0,1.5,0.2,-1,2,2,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10603200,"",-1,"obj_door01","",false,"d06door00",1,0,"","","","","",0,0,12,0,108,90,0,0,1,1,"",0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10603201,"",-1,"obj_door02","",false,"d0603wall00",1,0,"","","","","",0,0,12,0,-108,90,0,0,1,1,"",0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10603202,"",1,"col_door01","",false,"f00iconobj00",1,0,"","","","","",0,0,11.867,0.095,108.038,90,0,0,1,1,"wall_cl",10,4,1,1.5,0,1,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10603203,"",2,"col_door02","",false,"f00iconobj00",1,0,"","","","","",0,0,11.993,0.086,-107.993,90,0,0,1,1,"wall_cl",10,4,1,1.5,0,1,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10603205,"",-1,"access_door01","",false,"f00iconobj00",1,0,"","","","","",0,0,11.867,0.095,108.038,270,0,0,1,1,"",0,0,0,0,0,2.5,180,180,2,2,2,2,0,1.4,0,-1,2,2.5,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10603206,"",-1,"access_door02","",false,"f00iconobj00",1,0,"","","","","",0,0,11.993,0.086,-107.993,90,0,0,1,1,"",0,0,0,0,0,0,0,0,2,2,0,2,0,1.4,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10603300,"",-1,"wall_center_01","",false,"d0603wall00",1,0,"","","","","",0,0,-4,0,-4,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10603301,"",-1,"wall_center_02","",false,"d0603wall00",1,0,"","","","","",0,0,-4,0,4,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10603302,"",-1,"wall_center_03","",false,"d0603wall00",1,0,"","","","","",0,0,-4,0,12,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10603303,"",-1,"wall_center_04","",false,"d0603wall00",1,0,"","","","","",0,0,-4,0,20,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10603304,"",-1,"wall_center_05","",false,"d0603wall00",1,0,"","","","","",0,0,-4,0,28,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
