int32 0,int32 1,string2 2,string2 3,string2 4,string2 5,int32 6,int32 7,string2 8,string2 9,string2 10,string2 11,float 12,float 13,string2 14,int32 15,int32 16,float 17,float 18,float 19,float 20,float 21,float 22,float 23,int32 24,float 25,float 26,float 27,float 28,float 29,int32 30,int32 31,float 32,float 33,float 34,float 35,int32 36,float 37,int32 38,float 39,int32 40,int32 41,string2 42,int32 43,string2 44,int32 45,int32 46,bool 47,bool 48,float 49,float 50,float 51,float 52,float 53,float 54,string3 55,int32 56,int32 57,int32 58,int32 59,float 60,string2 61,string2 62,string2 63
10401001,9,"map_0001","500","","chr058",0,0,"","","bn01","",0,0,"F01",0,0,-29.73,-25.31,-8.028,-6.994,0,0,1,0,4,160,360,3,3,5,2,0.1,-0.1,0,-1,-1,0,-1,0,2,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"1","",""
10401002,1,"palmon_03","100","","chr348",0,0,"","","bn01","",0,0,"F01",0,0,-27.846,5.218,55.56,184.975,0,0,1,1,5,160,360,8,8,1,2,0,-0.2,0,-1,-1,0,-1,0,2,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10401003,2,"flora_01","102","","chr611",0,0,"","","bn01","",0,0,"F03",0,0,-6.783,19.757,-30.371,406.071,0,0,1,1,0,160,360,8,8,0,2,0,0,0,-1,-1,0,-1,0,2,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10401004,2,"hawk_01","103","","chr706",0,0,"","","fe02","",0,0,"F03",0,0,-5.097,19.132,-29.878,403.787,0,0,1,1,0,160,360,8,8,0,2,0,0,0,-1,-1,0,-1,0,2,0,"fe02",0,"F03",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10401005,3,"palmon_02","104","","chr348",0,0,"","","bn01","",0,0,"F01",0,0,-28.824,-25.352,-4.059,240.795,0,0,1,1,4,160,360,8,8,1,2,0,-0.2,0,-1,-1,-1,-1,-1,2,1,"bn01",10,"F01",0,0,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10401006,4,"flora_02","102","","chr611",0,0,"","","fe02","",0,0,"F03",0,0,80.901,22.54,-131.274,271.045,0,0,1,1,0,160,360,8,8,0,2,0,0,0,-1,-1,0,-1,0,2,0,"fe02",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10401007,4,"hawk_02","103","","chr706",0,0,"","","fe02","",0,0,"F03",0,0,79.096,22.214,-128.933,285.55,0,0,1,1,0,160,360,8,8,0,2,0,0,0,-1,-1,0,-1,0,2,0,"fe02",0,"F03",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10401008,5,"Shama_01","1","","chr111",0,0,"","","fe04","",0,0,"F03",0,0,-39.808,2.378,84.439,-8.103,0,0,1,1,0,160,360,8,8,0,2,0,-0.5,0,-1,-1,0,-1,0,2,0,"fe04",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10401009,5,"Shama_01","2","","chr111",0,0,"","","f003","",0,0,"F03",0,0,-42.293,2.321,85.782,15.837,0,0,1,1,0,160,360,8,8,0,2,0,-0.5,0,-1,-1,0,-1,0,2,0,"f003",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10401010,5,"Shama_01","3","","chr111",0,0,"","","fe02","",0,0,"F03",0,0,-37.549,2.301,86.941,-41.74,0,0,1,1,0,160,360,8,8,0,2,0,-0.5,0,-1,-1,0,-1,0,2,0,"fe02",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
