int32 0,int32 1,string2 2,string2 3,string2 4,string2 5,int32 6,int32 7,string2 8,string2 9,string2 10,string2 11,float 12,float 13,string2 14,int32 15,int32 16,float 17,float 18,float 19,float 20,float 21,float 22,float 23,int32 24,float 25,float 26,float 27,float 28,float 29,int32 30,int32 31,float 32,float 33,float 34,float 35,int32 36,float 37,int32 38,float 39,int32 40,int32 41,string2 42,int32 43,string2 44,int32 45,int32 46,bool 47,bool 48,float 49,float 50,float 51,float 52,float 53,float 54,string3 55,int32 56,int32 57,int32 58,int32 59,float 60,string2 61,string2 62,string2 63
402300,99,"npc_0001","300","char_TAKEMIYA","npc002aa010101",0,0,"","","fs01_01","",0,0,"F01",0,0,-0.173,0,-2.582,-21.72,0,0,1,1,2.5,120,360,1,1,1,2,0,-0.5,-0.2,-1,-1,-1,-1,-1,2,0,"fs01_01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
402500,3,"npc_0500","500","char_HIROKO","npc003aa010101",0,0,"","","e008","",0,0,"F01",0,0,0.245,0,-0.759,131.435,0,0,1,1,2,160,360,1,1,1,2,0,0,0.1,-1,-1,-1,-1,0,-1,0,"e008",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
402504,53,"hiroko_sub","","","npc053ca010101",0,0,"","","e008","",0,0,"F01",0,0,-0.457,0,0.024,-30,0,0,1,1,2,160,360,1,1,1,2,0,0,0,-1,-1,-1,-1,0,0,1,"e008",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
402506,55,"s910_170_002","","","npc101cc010103",0,0,"","","e005","",0,0,"F01",0,0,-1.459,0,-0.066,0,0,0,1,1,2,160,360,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,1,"e005",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
402508,58,"s910_170_004","","","npc102bc010102",0,0,"","","e012","",0,0,"F01",0,0,-2.273,0,0.142,30,0,0,1,1,2,160,360,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,1,"e012",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
402509,57,"s910_170_005","","","npc101bc010303",0,0,"","","e013","",0,0,"F01",0,0,-1.459,0,-0.066,0,0,0,1,1,2,160,360,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,1,"e013",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
402510,59,"s910_170_007","","","npc101cc010103",0,0,"","","e006","",0,0,"F01",0,0,-1.746,0,1.024,150,0,0,1,1,2,160,360,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,1,"e006",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
402511,60,"s910_170_006","","","npc101dc010303",0,0,"","","e030","",0,0,"F01",0,0,-1.42,0,-0.025,0,0,0,1,1,2,160,360,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,1,"e030",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
402512,61,"s910_170_hanae_02","","","npc102bc010102",0,0,"","","e012","",0,0,"F01",0,0,-2.273,0,0.142,30,0,0,1,1,2,160,360,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,1,"e012",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
402513,61,"s910_170_norio_02","","","npc101dc010303",0,0,"","","e030","",0,0,"F01",0,0,-1.42,0,-0.025,0,0,0,1,1,2,160,360,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,1,"e030",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
402514,70,"s070_055_001","","","npc053ca010101",0,0,"","","e008","",0,0,"F01",0,0,-0.598,0,-0.202,-30,0,0,1,1,2,160,360,1,1,1,2,0,0,0,-1,-1,-1,-1,0,0,1,"e008",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
402515,70,"s070_055_002","","","chr747",0,0,"","","fn01_01","",0,0,"F01",0,0,-1.58,0,-0.239,52.576,0,0,1,1,2,160,360,1,1,1,2,0,0,0,-1,-1,-1,-1,0,0,1,"fn01_01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
