int32 0,int32 1,string3 2,string3 3,int32 4,int32 5,int32 6,string3 7,string3 8,string3 9,string2 10,float 11,float 12,string2 13,int32 14,int32 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,int32 24,float 25,float 26,float 27,float 28,int32 29,int32 30,string3 31,string3 32,string3 33,int32 34,float 35,bool 36,float 37,string2 38,string2 39,string2 40,string2 41,string2 42,string2 43
21010001,1,"","chr017",0,0,0,"","","fq01","",0,0,"F01",0,0,-24.02,-0.03,-2.489,107.084,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21010002,1,"","chr219",0,0,0,"","","fq01","",0,0,"F01",0,0,0.238,-0.263,2.854,172.947,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21010003,1,"rumor_004","chr208",0,0,0,"","","fn02_01","",0,0,"F02",0,0,-10.003,-0.263,4.058,204.592,0,0,1,1,2,0,-0.3,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21010004,1,"","chr097",0,0,0,"","","fq02","",0,0,"F01",0,0,-4.265,2.113,10.529,184.394,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
21010005,1,"","chr577",0,0,0,"","","f002","",0,0,"F02",0,0,-18.417,-0.263,0.293,-232.723,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21010006,1,"","chr111",0,0,0,"","","fe03","",0,0,"F03",2,0,-13.474,-0.263,4.134,-204.66,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21010007,1,"","chr111",0,0,0,"","","f002","",0,0,"F02",0,0,-7.039,-0.263,4.786,-179.874,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21010008,1,"rumor_001","chr577",0,0,0,"","","f003","",0,0,"F02",0,0,-1.854,-0.263,7.267,175.962,0,0,1,1,2,0,-0.5,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21010009,1,"","chr228",0,0,0,"","","fq01","",0,0,"F02",0,0,-6.392,-0.395,14.244,-198.917,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21010010,1,"","chr103",0,0,0,"","","fq01","",0,0,"F01",0,0,5.267,-0.263,3.468,101.092,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21010011,1,"","chr623",0,0,0,"","","fe04","",0,0,"F02",0,0,5.301,-0.263,8.669,111.426,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21010012,1,"","chr610",0,0,0,"","","fq01","",0,0,"F01",0,0,2.475,-0.03,10.806,-63.471,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21010013,1,"","chr042",0,0,0,"","","fe02","",0,0,"F02",0,0,3.288,0.948,3.448,199.681,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21010014,1,"","chr042",0,0,0,"","","fe04","",0,0,"F02",0,0,-22.678,4.551,-4.811,128.257,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21010015,1,"","chr042",0,0,0,"","","fq01","",0,0,"F01",0,0,4.833,2.335,30.2,212.79,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21010016,1,"","chr388",0,0,0,"","","fe04","",0,0,"F02",0,0,-1.106,-0.263,1.636,164.225,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21010017,1,"","chr388",0,0,0,"","","fe03","",0,0,"F02",0,0,0.639,-0.031,11.313,136.424,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21010020,1,"","chr058",0,0,0,"","","fq01","",0,0,"F02",0,0,-4.493,-0.263,1.223,-123.923,0,0,1.3,0,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21010021,1,"","chr456",0,0,0,"","","f000","",0,0,"F02",0,0,9.447,-0.031,12.864,214.179,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21010022,1,"","chr387",0,0,0,"","","fe02","",0,0,"F02",0,0,-4.691,-0.263,5.917,196.324,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21010023,1,"","chr512",0,0,0,"","","fq01","",0,0,"F02",0,0,3.125,-0.046,42.028,144.954,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21010024,1,"","chr705",0,0,0,"","","fq01","",0,0,"F02",0,0,-2.024,-0.046,31.582,172.721,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21010025,1,"","chr705",0,0,0,"","","fe02","",0,0,"F02",0,0,2.991,-0.046,31.349,246.765,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21010026,1,"","chr325",0,0,0,"","","fe02","",0,0,"F02",0,0,1.397,-0.046,39.943,463.239,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21010027,1,"","chr056",0,0,0,"","","fe02","",0,0,"F02",0,0,-1.639,1.341,32.453,310.144,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21010028,1,"","chr056",0,0,0,"","","fq01","",0,0,"F02",0,0,3.432,0.367,39.972,-66.738,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21010029,1,"","chr014",0,0,0,"","","f000","",0,0,"F02",0,0,-4.058,-0.046,32.258,52.889,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21010030,1,"","chr438",0,0,0,"","","fe02","",0,0,"F01",0,0,-2.201,-0.046,33.753,217.169,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21010031,1,"","chr623",0,0,0,"","","bn01","",0,0,"F02",0,0,-23.064,-0.263,-11.112,-47.356,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21010032,1,"","chr389",0,0,0,"","","fe02","",0,0,"F02",0,0,-15.173,-0.263,-0.818,135.297,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21010033,1,"","chr321",0,0,0,"","","fe02","",0,0,"F02",0,0,1.533,-0.263,0.991,217.657,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21010034,1,"","chr321",0,0,0,"","","fq01","",0,0,"F02",0,0,-48.321,0.013,-13.871,-22.485,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21010035,1,"rumor_005","chr316",0,0,0,"","","fq01","",0,0,"F02",0,0,-24.567,-0.03,-10.181,85.168,0,0,1,1,2,0,-0.2,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21010036,1,"","chr515",0,0,0,"","","fe02","",0,0,"F02",0,0,-48.9,0.013,-12.431,149.024,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21010037,1,"","chr569",0,0,0,"","","fn02_02","",0,0,"F01",0,0,-77.906,0.013,-6.672,75.698,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21010038,1,"","chr569",0,0,0,"","","fq02","",0,0,"F01",0,0,-21.076,-0.263,-4.361,308.377,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21010039,1,"","chr569",0,0,0,"","","f000","",0,0,"F01",0,0,-7.17,-0.083,20.724,52.08,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21010040,1,"","chr623",0,0,0,"","","fq01","",0,0,"F02",0,0,-2.184,-0.046,21.556,173.513,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21010041,1,"","chr042",0,0,0,"","","fe01","",0,0,"F02",0,0,-2.71,3.395,12.757,159.309,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21010042,1,"","chr515",0,0,0,"","","fe03","",0,0,"F02",0,0,3.229,-0.395,13.243,211.112,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21010043,1,"","chr103",0,0,0,"","","fe04","",0,0,"F01",0,0,-4.468,-0.263,8.095,213.537,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21010044,1,"rumor_002","chr512",0,0,0,"","","fe02","",0,0,"F02",0,0,2.778,-0.046,20.137,170.84,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21010045,1,"","chr322",0,0,0,"","","fe02","",0,0,"F02",0,0,6.68,-0.03,10.562,159.735,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21010046,1,"","chr325",0,0,0,"","","fe04","",0,0,"F02",0,0,4.089,-0.046,19.542,296.377,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21010047,1,"","chr412",0,0,0,"","","fq01","",0,0,"F02",0,0,-83.526,0.013,-3.566,308.065,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21010048,1,"","chr708",0,0,0,"","","fe03","",0,0,"F03",0,0,-82.531,0.013,-0.379,-109.68,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
