int32 0,string3 1,int32 2,string2 3,string2 4,bool 5,string2 6,int32 7,int32 8,string2 9,string2 10,string2 11,string2 12,string2 13,float 14,float 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,string2 24,float 25,float 26,float 27,float 28,float 29,float 30,float 31,float 32,float 33,float 34,int32 35,int32 36,float 37,float 38,float 39,float 40,int32 41,float 42,float 43,float 44,float 45,float 46,float 47,float 48,string2 49,int32 50,int32 51,int32 52,int32 53,string2 54,string2 55,int32 56
10301001,"",-1,"kaisou_01","",false,"f00iconobj00",1,0,"","","","","",0,0,-59.128,1.603,-60.054,45,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10301003,"",99,"obj_barricade","",false,"d03cliffblock01",1,0,"","","","","",0,0,-57.667,1.362,-54.107,-127.078,0,0,1,1,"wall_cl",5,3,2.5,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10301004,"",1,"obj_barricade02","",false,"d03barricade01",1,0,"","","","","",0,0,10.321,3.598,-32.621,54.353,0,0,1,1,"cliff_cl",8,5,2.5,0,0,3,160,180,2,2,2,2,0,1.2,1,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10301005,"",1,"obj_barricade03","",false,"d03barricade00",1,0,"","","","","",0,0,18.232,3.604,34.705,-316.809,0,0,1,1,"cliff_cl",5,3,2.5,1.5,0,3,160,180,1,1,2,2,0,1.2,1,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10301006,"",2,"gim_access01","",false,"f00iconobj00",1,0,"","","","","",0,0,83.475,2.708,-40.084,0,0,0,1,1,"",0,0,0,0,0,3,360,360,3,3,7,2,0,1,-0.1,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10301007,"",50,"gim_access50","",true,"ef_f_com_110_it",1,0,"","","","","",0,0,74.304,1.02,74.053,0,0,0,1,1,"",0,0,0,0,0,2,360,360,2,2,2,2,0,0,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10301008,"",50,"gim_access51","",true,"ef_f_com_110_it",1,0,"","","","","",0,0,74.761,1.263,82.761,0,0,0,1,1,"",0,0,0,0,0,2,360,360,2,2,2,2,0,0,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10301009,"",50,"gim_access52","",true,"ef_f_com_110_it",1,0,"","","","","",0,0,69.017,1.163,91.195,0,0,0,1,1,"",0,0,0,0,0,2,360,360,2,2,2,2,0,0,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10301010,"",50,"gim_access53","",true,"ef_f_com_110_it",1,0,"","","","","",0,0,61.518,1.113,90.81,0,0,0,1,1,"",0,0,0,0,0,2,360,360,2,2,2,2,0,0,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10301011,"",99,"obj_barricade04","",false,"d03cliffblock01",1,0,"","","","","",0,0,-58.822,1.367,-52.821,53,0,0,1,1,"wall_cl",5,3,2.5,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10301500,"",51,"s020_173_001","",true,"ef_f_com_110_it",1,0,"","","","","",0,0,-62.84,1.421,-65.205,0,0,0,1,1,"",0,0,0,0,0,3,160,360,1,1,2,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10301501,"",52,"s020_173_002","",true,"ef_f_com_110_it",1,0,"","","","","",0,0,-2.961,0.595,-81.053,0,0,0,1,1,"",0,0,0,0,0,3,160,360,1,1,2,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10301502,"",53,"s020_173_003","",true,"ef_f_com_110_it",1,0,"","","","","",0,0,15.144,0.501,-81.569,0,0,0,1,1,"",0,0,0,0,0,3,160,360,1,1,2,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10301503,"",54,"s020_173_004","",true,"ef_f_com_110_it",1,0,"","","","","",0,0,45.411,0.558,-85.71,0,0,0,1,1,"",0,0,0,0,0,3,160,360,1,1,2,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10301504,"",55,"s020_173_005","",true,"ef_f_com_110_it",1,0,"","","","","",0,0,41.233,0.532,-60.102,0,0,0,1,1,"",0,0,0,0,0,3,160,360,1,1,2,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10301505,"",56,"s020_173_006","",true,"ef_f_com_110_it",1,0,"","","","","",0,0,3.132,0.552,-4.802,0,0,0,1,1,"",0,0,0,0,0,3,160,360,1,1,2,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10301506,"",57,"s020_173_007","",true,"ef_f_com_110_it",1,0,"","","","","",0,0,5.479,0.453,16.808,0,0,0,1,1,"",0,0,0,0,0,3,160,360,1,1,2,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
