int32 0,string3 1,int32 2,string2 3,string2 4,bool 5,string2 6,int32 7,int32 8,string2 9,string2 10,string2 11,string2 12,string2 13,float 14,float 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,string2 24,float 25,float 26,float 27,float 28,float 29,float 30,float 31,float 32,float 33,float 34,int32 35,int32 36,float 37,float 38,float 39,float 40,int32 41,float 42,float 43,float 44,float 45,float 46,float 47,float 48,string2 49,int32 50,int32 51,int32 52,int32 53,string2 54,string2 55,int32 56
10107001,"",1,"hazama_gate01","h813_070",false,"ef_f_mov_121_ga",1,0,"","","","","",0,0,83.189,39.975,-80.455,206.143,0,0,1,1,"",0,0,0,0,0,2,360,360,2,2,27,2,0,1.5,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10107002,"",2,"gear_access_01","",false,"f00iconobj00",1,0,"","","","","",0,0,-59.245,-0.184,26.72,45,0,0,1,1,"",0,0,0,0,0,2,180,360,2,2,2,2,0,1.4,-1,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10107003,"",3,"ice_access_01","",false,"f00iconobj00",1,0,"","","","","",0,0,112.82,19.595,16.104,45,0,0,1,1,"",0,0,0,0,0,2,180,360,2,2,2,2,0,1.4,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10107004,"",4,"ice_access_02","",false,"f00iconobj00",1,0,"","","","","",0,0,85.928,25.137,-64.765,59.403,0,0,1,1,"",0,0,0,0,0,2,180,360,2,2,2,2,0,1.4,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10107100,"",-1,"obj_iceroad01","",false,"d0107iceroad02",1,0,"","","","e002","",0,0,48.5,37.8,-65.5,32,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10107102,"",3,"icepiller00_01","",false,"d0107icepiller00",1,0,"","","","","",0,0,117,20.05,23.1,0,0,0,1,1,"wall_cl",15,4,16,1.5,29,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10107103,"",4,"icepiller00_02","",false,"d0107icewall01",1,0,"","","","","",0,0,87.474,25.141,-64.956,125.643,0,0,1,1,"wall_cl",20,4,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10107104,"",-1,"ice_crystal_01","",false,"d01core01",1,0,"","","","","",0,0,-24.473,-10.514,104.884,45,0,0,1,1,"",0,0,0,0,0,2,180,360,2,2,2,2,0,1.2,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10107105,"",-1,"","",false,"f00iconobj00",1,0,"","","","","",0,0,-10.284,-11.125,96.727,90,0,0,1,1,"wall_cl",12,4,16,1.5,29,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10107106,"",7,"firewall_01","",false,"d01firewall00",1,0,"","","","","",0,0,-31.856,-0.537,26.573,-71.466,0,0,2,0,"wall_cl",12,5,7.5,0,0,5.5,180,360,2,2,2,2,0,1.4,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
