int32 0,int32 1,string3 2,string3 3,int32 4,int32 5,int32 6,string3 7,string3 8,string3 9,string2 10,float 11,float 12,string2 13,int32 14,int32 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,int32 24,float 25,float 26,float 27,float 28,int32 29,int32 30,string3 31,string3 32,string3 33,int32 34,float 35,bool 36,float 37,string2 38,string2 39,string2 40,string2 41,string2 42,string2 43
20802001,3,"chr918_Train","chr918",0,0,0,"","","bn01","",0,0,"F01",0,0,-21.18,-25.478,-24.178,116.814,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20802002,1,"","chr308",0,0,0,"","","bn01","",0,0,"F01",0,0,-22.476,-18.804,0.774,-53.605,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20802003,1,"","chr304",0,0,0,"","","fe02","",0,0,"F01",0,0,-36.006,-17.602,1.736,28.748,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
20802004,1,"","chr304",0,0,0,"","","fe04","",0,0,"F01",0,0,-35.173,-19.703,7.732,188.431,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
20802005,2,"","chr611",0,0,0,"","","bn02","",0,0,"F03",0,0,-67.988,-20.707,34.529,75.483,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20802006,2,"","chr392",0,0,0,"","","bn02","",0,0,"F03",0,0,-81.633,-11.691,79.739,69.03,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20802007,2,"","chr623",0,0,0,"","","fq02","",0,0,"F03",0,0,-82.714,-11.711,80.027,111.008,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20802008,2,"","chr393",0,0,0,"","","bn02","",0,0,"F03",0,0,-75.273,-20.091,43.685,34.729,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20802009,2,"","chr393",0,0,0,"","","fq02","",0,0,"F03",2,0,-63.151,-20.764,41.63,-119.233,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20802010,2,"","chr042",0,0,0,"","","bn02","",0,0,"F03",0,0,-64.999,-20.764,39.486,29.424,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20802011,2,"","chr387",0,0,0,"","","bn02","",0,0,"F01",0,0,-65.981,-20.838,40.705,263.172,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20802012,2,"","chr510",0,0,0,"","","bn02","",0,0,"F01",0,0,-66.548,-20.82,39.806,377.32,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20802013,2,"","chr512",0,0,0,"","","bn02","",0,0,"F01",0,0,-67.44,-20.729,35.593,239.321,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20802014,2,"","chr512",0,0,0,"","","fq02","",0,0,"F01",0,0,-71.806,-20.049,47.263,341.009,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20802015,2,"","chr042",0,0,0,"","","fq02","",0,0,"F03",0,0,-75.212,-15.786,62.613,282.199,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20802016,2,"","chr387",0,0,0,"","","bn02","",0,0,"F03",0,0,-72.567,-20.024,48.455,123.415,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20802017,2,"","chr510",0,0,0,"","","fq02","",0,0,"F01",0,0,-85.146,-7.737,104.165,417.681,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20802018,2,"","chr512",0,0,0,"","","fe03","",0,0,"F03",0,0,-65.427,-20.851,42.342,123.717,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
