int32 0,int32 1,string2 2,string2 3,string2 4,string2 5,int32 6,int32 7,string2 8,string2 9,string2 10,string2 11,float 12,float 13,string2 14,int32 15,int32 16,float 17,float 18,float 19,float 20,float 21,float 22,float 23,int32 24,float 25,float 26,float 27,float 28,float 29,int32 30,int32 31,float 32,float 33,float 34,float 35,int32 36,float 37,int32 38,float 39,int32 40,int32 41,string2 42,int32 43,string2 44,int32 45,int32 46,bool 47,bool 48,float 49,float 50,float 51,float 52,float 53,float 54,string3 55,int32 56,int32 57,int32 58,int32 59,float 60,string2 61,string2 62,string2 63
10204001,4,"npc_0001","1","","chr080",0,0,"","","e100","",0,0,"F01",0,0,0,0.25,-45.004,0,0,0,1,1,8,160,360,3,3,1,2,0,-3.2,2,-1,2,-1,-1,0,0,0,"e100",0,"F01",0,1,true,false,0,0,0,0,0,-2,"",0,0,-1,0,-1,"","",""
10204002,1,"npc_2000","310","","chr237",0,0,"","","f001","",0,0,"F01",0,0,-6.992,0.002,1.524,94.632,0,0,1,1,4,160,360,1,1,1,2,0,-1,0.35,5,2,-1,2,4,2,0,"f001",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10204003,2,"npc_2001","302","","chr705",0,0,"","","fq02","",0,0,"F03",0,0,-1.636,0,9.685,1057.188,0,0,1,1,3,90,360,1,1,1,2,0,0,0,4,-1,0,-1,0,0,0,"fq02",60,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10204004,2,"npc_2002","303","","chr055",0,0,"","","fn02_01","",0,0,"F01",0,0,-5.009,0.746,6.698,360.754,0,0,1,1,3,90,360,1,1,1,2,0,-0.2,0,5,2,-1,2,3,2,0,"fn02_01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10204005,2,"npc_2003","304","","chr342",0,0,"","","fq02","",0,0,"F01",0,0,-2.915,0,11.603,152.025,0,0,1,1,4,90,360,1,1,1,2,0,0,0,4,2,-1,-1,0,2,1,"fq02",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10204006,7,"npc_2004","305","","chr391",0,0,"","","fq02","",0,0,"F01",0,0,4.18,0,9.953,199.729,0,0,1,1,4,90,360,1,1,1,2,-0.05,-0.15,0,4.5,2,-1,2,4,2,1,"fq02",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10204007,8,"npc_2005","306","","chr391",0,0,"","","fq01","",0,0,"F01",0,0,4.004,0,9.934,178.321,0,0,1,1,4,90,360,1,1,1,2,-0.05,-0.3,0,4.5,2,-1,2,4,2,1,"fq01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10204008,99,"npc_9000","500","","chr172",0,0,"","","bn01","",0,0,"F01",0,0,0,0.054,-28,0,0,0,1,1,4,160,360,1,1,1,2,0,0,0,-1,-1,0,-1,0,0,0,"",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10204009,5,"npc_9001","320","","chr747",0,0,"","","fn01_01","",0,0,"F01",0,0,1.54,0,-40.8,-7,0,0,0.73,0,4,160,360,1,1,1,2,0,0,0,-1,2,-1,2,4,2,0,"fn01_01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10204010,2,"npc_1001","401","","chr718",0,0,"","","f000","",0,0,"F01",0,0,1.467,0,-4.396,-30,0,0,1,1,4,160,360,1,1,1,2,-0.1,-1.2,0.8,5.5,2,-1,2,4,2,0,"f000",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10204011,9,"npc_402","402","","chr140",0,0,"","","fn01_01","",0,0,"F01",0,0,1.817,0,-40.305,-159.251,0,0,1,1,4,160,360,1,1,1,2,0,0,0,-1,2,-1,-1,0,2,0,"fn01_01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10204012,1,"npc_2006","321","","chr102",0,0,"","","f000","",0,0,"F01",0,0,-4.872,0.681,9.137,185.136,0,0,1,1,3,90,360,1,1,1,2,0,-1,0.5,5,2,-1,-1,-1,2,0,"f000",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10204013,2,"npc_2007","322","","chr457",0,0,"","","f000","",0,0,"F01",0,0,-3.619,0.797,1.94,-207.562,0,0,1,1,0,160,360,1,1,0,2,0,-0.2,0.15,-1,-1,0,-1,0,2,0,"f000",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"1","2",""
10204014,2,"npc_2008","323","","chr596",0,0,"","","f000","",0,0,"F01",0,0,-3.057,0.746,-0.244,17.205,0,0,1,1,3,90,360,1,1,1,2,0,-0.35,1.55,6,2,-1,-1,0,2,0,"f000",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
