int32 0,string3 1,int32 2,string2 3,string2 4,bool 5,string2 6,int32 7,int32 8,string2 9,string2 10,string2 11,string2 12,string2 13,float 14,float 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,string2 24,float 25,float 26,float 27,float 28,float 29,float 30,float 31,float 32,float 33,float 34,int32 35,int32 36,float 37,float 38,float 39,float 40,int32 41,float 42,float 43,float 44,float 45,float 46,float 47,float 48,string2 49,int32 50,int32 51,int32 52,int32 53,string2 54,string2 55,int32 56
10604002,"",-1,"kaisou_01a","",false,"f00iconobj00",1,0,"","","","","",0,0,8.094,3.6,25.057,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10604003,"",-1,"kaisou_01b","",false,"f00iconobj00",1,0,"","","","","",0,0,8.028,4.269,23.622,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10604004,"",-1,"kaisou_02a","",false,"f00iconobj00",1,0,"","","","","",0,0,-0.115,-5.516,-75.705,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10604005,"",-1,"kaisou_02b","",false,"f00iconobj00",1,0,"","","","","",0,0,0.035,-7.376,-71.712,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10604006,"",-1,"kaisou_03a","",false,"f00iconobj00",1,0,"","","","","",0,0,-0.144,-5.404,75.945,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10604007,"",-1,"kaisou_03b","",false,"f00iconobj00",1,0,"","","","","",0,0,-0.228,-6.682,73.206,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10604100,"",51,"fa_obstacles_01","fa_obj",false,"d0604broken00",1,0,"","","","","",0,0,67.941,-18,39.967,90,0,0,1,1,"wall_cl",10,4,0.5,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,1,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0604_001","1",-1
10604101,"",-1,"fa_obstacles_02","fa_obj",false,"d0604broken00",1,0,"","","","","",0,0,21.976,-18.001,0.012,90,0,0,1,1,"wall_cl",10,4,0.5,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,1,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0604_002","1",-1
10604200,"",50,"","",false,"d0604broken00",1,0,"","","","","",0,0,67.941,-18,39.967,90,0,0,1,1,"wall_cl",10,4,0.5,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","1",-1
10604300,"",-1,"obj_door01","",false,"d06door00",1,0,"","","","","",0,0,0.042,-0.001,48.058,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,1.4,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10604301,"",-1,"obj_door02","",false,"d06door00",1,0,"","","","","",0,0,-12,0,28,270,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,1.4,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10604302,"",-1,"obj_door03","",false,"d06door00",1,0,"","","","","",0,0,-12,0,-92,270,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,1.4,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10604303,"",-1,"obj_door04","",false,"d06door00",1,0,"","","","","",0,0,-12,0,100,270,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,1.4,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10604304,"",1,"col_door01","",false,"f00iconobj00",1,0,"","","","","",0,0,0.042,-0.001,48.058,0,0,0,1,1,"wall_cl",10,4,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10604305,"",2,"col_door02","",false,"f00iconobj00",1,0,"","","","","",0,0,-11.928,0.092,27.943,270,0,0,1,1,"wall_cl",10,4,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10604306,"",3,"col_door03","",false,"f00iconobj00",1,0,"","","","","",0,0,-12.019,0.086,-91.979,270,0,0,1,1,"wall_cl",10,4,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10604307,"",4,"col_door04","",false,"f00iconobj00",1,0,"","","","","",0,0,-11.948,0.086,100.013,270,0,0,1,1,"wall_cl",10,4,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
