int32 0,int32 1,string3 2,string3 3,int32 4,int32 5,int32 6,string3 7,string3 8,string3 9,string2 10,float 11,float 12,string2 13,int32 14,int32 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,int32 24,float 25,float 26,float 27,float 28,int32 29,int32 30,string3 31,string3 32,string3 33,int32 34,float 35,bool 36,float 37,string2 38,string2 39,string2 40,string2 41,string2 42,string2 43
202001,2,"","mob003",0,0,0,"","","fn16","",0,0,"F01",0,0,11.205,0.441,2.096,-91.63,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
202002,2,"","mob001",0,0,0,"","","fn34","",0,0,"F01",0,0,-2.454,0.3,-11.832,-61.532,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
202003,2,"","mob004",0,0,0,"","","fn02","",0,0,"F01",0,0,-1.514,0.309,-11.916,-92.456,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
202004,2,"","mob003",0,0,0,"","","fn16","",0,0,"F01",0,0,11.205,0.441,2.096,-91.63,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
202005,2,"","mob051",0,0,0,"","","fn02","",0,0,"F01",0,0,-17.459,0.3,-2.066,112.811,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
202006,2,"","mob015",0,0,0,"","","fn07","",0,0,"F01",0,0,-0.513,0.3,-11.931,-34.238,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
202007,2,"","mob001",0,0,0,"","","fw01","",0,0,"F01",0,0,-15.876,0.307,-2.28,-159.159,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者無視","rail_move_08",1,15,true,-1,"","","","","",""
202008,2,"","mob001",0,0,0,"","","fn18","",0,0,"F01",0,0,-15.386,0.299,3.424,108.835,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
202009,2,"","mob015",0,0,0,"","","fn10","",0,0,"F01",0,0,-15.191,0.3,4.218,135.15,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
202010,2,"","mob153",0,0,0,"","","fn15","",0,0,"F01",0,0,-17.137,0.3,-2.431,46.307,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
202011,2,"","mob003",0,0,0,"","","fn21","",0,0,"F01",0,0,-14.196,0.3,6.083,139.797,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
