int32 0,int32 1,string3 2,string3 3,int32 4,int32 5,int32 6,string3 7,string3 8,string3 9,string2 10,float 11,float 12,string2 13,int32 14,int32 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,int32 24,float 25,float 26,float 27,float 28,int32 29,int32 30,string3 31,string3 32,string3 33,int32 34,float 35,bool 36,float 37,string2 38,string2 39,string2 40,string2 41,string2 42,string2 43
20806001,2,"mob_0500","chr706",0,0,0,"","","fe02","",0,0,"F03",0,0,70.234,64.582,-68.627,45.31,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20806002,1,"mob_0501","chr611",0,0,0,"","","fe02","",0,0,"F03",0,0,-2.898,32.279,20.451,-126.144,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20806003,3,"mob_0001","chr058",0,0,0,"","","fe04","",0,0,"F03",0,0,45.769,72.15,-85.778,-37.049,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20806004,3,"mob_0002","chr623",0,0,0,"","","fq02","",0,0,"F03",0,0,43.404,72.097,-89.486,-17.051,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20806005,3,"mob_0003","chr623",0,0,0,"","","fe04","",0,0,"F03",0,0,43.58,72.15,-84.878,-28.792,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20806006,3,"mob_0004","chr392",0,0,0,"","","fe04","",0,0,"F03",0,0,42.637,72.15,-86.256,-13.848,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20806007,3,"mob_0005","chr042",0,0,0,"","","fe04","",0,0,"F03",0,0,45.115,72.097,-89.115,-23.709,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20806008,3,"mob_0006","chr303",0,0,0,"","","bn01","",0,0,"F03",0,0,44.577,73.146,-90.65,-20.421,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20806009,3,"mob_0007","chr303",0,0,0,"","","fe02","",0,0,"F03",0,0,46.169,72.127,-84.439,-40.646,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20806010,3,"mob_0008","chr056",0,0,0,"","","fe04","",0,0,"F03",0,0,42.599,72.673,-90.975,-5.37,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20806011,4,"mob_0009","chr367",0,0,0,"","","fe01","",0,0,"F03",0,0,28.639,75.908,-99.4,37.422,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20806012,4,"mob_0010","chr367",0,0,0,"","","fe04","",0,0,"F03",0,0,32.362,72.712,-87.066,57.819,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20806013,4,"mob_0011","chr577",0,0,0,"","","fe02","",0,0,"F03",0,0,30.662,71.897,-90.652,54.065,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20806014,4,"mob_0012","chr577",0,0,0,"","","fe04","",0,0,"F03",0,0,29.007,71.846,-85.203,82.787,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20806015,4,"mob_0013","chr577",0,0,0,"","","fe03","",0,0,"F03",0,0,32.668,72.097,-95.797,45.571,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20806016,4,"mob_0014","chr111",0,0,0,"","","f000","",0,0,"F03",0,0,21.551,72.156,-91.435,73.449,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20806017,4,"mob_0013","chr111",0,0,0,"","","f003","",0,0,"F03",0,0,24.745,71.69,-100.875,49.793,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20806018,4,"mob_0013","chr111",0,0,0,"","","fe01","",0,0,"F03",0,0,20.742,72.15,-96.306,61.09,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
