int32 0,int32 1,string3 2,string3 3,int32 4,int32 5,int32 6,string3 7,string3 8,string3 9,string2 10,float 11,float 12,string2 13,int32 14,int32 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,int32 24,float 25,float 26,float 27,float 28,int32 29,int32 30,string3 31,string3 32,string3 33,int32 34,float 35,bool 36,float 37,string2 38,string2 39,string2 40,string2 41,string2 42,string2 43
20208006,2,"","chr759",0,0,0,"","","fe04","",0,0,"F03",0,0,95.293,59.708,-92.456,6.018,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20208007,2,"","chr759",0,0,0,"","","fq02","",0,0,"F03",0,0,87.901,59.708,-90.657,40.588,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20208008,2,"","chr759",0,0,0,"","","fe02","",0,0,"F03",0,0,87.308,59.708,-93.586,38.274,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20208009,2,"","chr010",0,0,0,"","","fe04","",0,0,"F03",0,0,91.971,59.708,-95.909,16.628,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20208010,2,"","chr010",0,0,0,"","","bf01","",0,0,"F03",0,0,87.741,59.708,-96.42,29.29,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20208011,2,"","chr759",0,0,0,"","","bf01","",0,0,"F03",0,0,96.636,59.708,-94.877,9.376,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20208012,2,"","chr759",0,0,0,"","","ba02","",0,0,"F03",0,0,85.741,59.708,-90.761,41.918,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20208013,2,"","chr759",0,0,0,"","","bn01","",0,0,"F03",0,0,98.357,59.708,-92.302,8.275,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20208014,2,"","chr010",0,0,0,"","","fe04","",0,0,"F03",0,0,90.172,59.708,-89.968,38.237,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
20208015,2,"","chr010",0,0,0,"","","fe02","",0,0,"F03",0,0,94.558,59.708,-90.276,14.677,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
