int32 0,string3 1,int32 2,string2 3,string2 4,bool 5,string2 6,int32 7,int32 8,string2 9,string2 10,string2 11,string2 12,string2 13,float 14,float 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,string2 24,float 25,float 26,float 27,float 28,float 29,float 30,float 31,float 32,float 33,float 34,int32 35,int32 36,float 37,float 38,float 39,float 40,int32 41,float 42,float 43,float 44,float 45,float 46,float 47,float 48,string2 49,int32 50,int32 51,int32 52,int32 53,string2 54,string2 55,int32 56
10302001,"",-1,"kaisou_01","",false,"f00iconobj00",1,0,"","","","","",0,0,-76.209,32.39,14.151,60,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10302002,"",-1,"kaisou_02","",false,"f00iconobj00",1,0,"","","","","",0,0,-70.903,21.384,38.003,45,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10302003,"",1,"fa_kamemonobj","fa_obj",false,"f00box00",1,0,"","","","","",0,0,-7.235,15.472,17.449,-33.627,0,0,2,0,"cliff_cl",1,1,1,0.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,20,15,15,0,0.5,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0302_001","1",-1
10302004,"",-1,"shopdesk00","",false,"f00shopdesk00",1,0,"","","","","",0,0,-30.212,3.841,62.045,215.636,0,0,1,1,"wall_cl",3,1.75,1,0.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10302005,"",-1,"shopdesk01","",false,"f00shopdesk01",1,0,"","","","","",0,0,-28.093,3.823,60.457,35.336,0,0,1,1,"wall_cl",3,1.75,1,0.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10302006,"",10,"access_icon_01","masbri",false,"f00iconobj00",1,0,"","","","","",0,0,-46.098,1.764,92.255,19.224,0,0,1,1,"wall_cl",2.3,4,2,1,0,2,360,360,1,1,6,2,0,1.2,-0.5,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10302007,"",-1,"lookat_01","lookat",false,"f00iconobj00",1,0,"","","","","",0,0,-43.317,4.5,93.222,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,11,5,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10302010,"",2,"hazama_gate01","h416_070",false,"ef_f_mov_121_ga",1,0,"","","","","",0,0,-65.777,1.415,37.034,376.301,0,0,1,1,"",0,0,0,0,0,2,360,360,2,2,27,2,0,1.5,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10302011,"",12,"hazama_gate02","h312_071",false,"ef_f_mov_121_ga",1,0,"","","","","",0,0,-88.569,32.77,-1.171,422.421,0,0,1,1,"",0,0,0,0,0,2,360,360,2,2,27,2,0,1.5,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10302012,"",3,"","",false,"f00iconobj00",1,0,"","","","","",0,0,-53.056,24.511,43.582,45,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,18,2,0,0,0,0,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10302100,"",1,"fa_obstacles_01","fa_obj",false,"d03breakrock00",1,0,"","","","","",0,0,-64.709,21.305,39.363,73.518,0,0,2,0,"wall_cl",10,3,6,0.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,5,5,0,1,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0302_002","1",-1
10302200,"",22,"","",false,"f00iconobj00",1,0,"","","","","",0,0,-70.7,1.53,84.233,109.772,0,0,1,1,"wall_cl",12,6,8,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10302201,"",22,"","",false,"f00iconobj00",1,0,"","","","","",0,0,-104.18,1.41,59.697,83.326,0,0,1,1,"wall_cl",6,6,9,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10302202,"",23,"","",false,"f00iconobj00",1,0,"","","","","",0,0,-72.222,0,84.159,60,0,0,1,1,"wall_cl",14,6,8,0.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10302500,"",20,"theaterdoor_01","",false,"f00theaterdoor00",1,0,"","","","","",0,0,-52.186,1.687,86.459,120,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10302501,"",17,"hoe_gim","",false,"f00iconobj00",1,0,"","","","","",0,0,-100.058,1.436,65.126,0,0,0,1,1,"",0,0,0,0,0,1.5,160,360,2,2,7,2,0,1.4,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10302503,"",71,"","",false,"f00iconobj00",1,0,"","","","","",0,0,54.391,3.999,90.261,104,0,0,1,1,"wall_cl",6,6,40,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
