int32 0,string3 1,int32 2,string2 3,string2 4,bool 5,string2 6,int32 7,int32 8,string2 9,string2 10,string2 11,string2 12,string2 13,float 14,float 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,string2 24,float 25,float 26,float 27,float 28,float 29,float 30,float 31,float 32,float 33,float 34,int32 35,int32 36,float 37,float 38,float 39,float 40,int32 41,float 42,float 43,float 44,float 45,float 46,float 47,float 48,string2 49,int32 50,int32 51,int32 52,int32 53,string2 54,string2 55,int32 56
15005001,"",-1,"DLCEP2_door_01","",false,"d50door00",1,0,"","","","e002","",0,0,0,0,-30.06,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
15005002,"",-1,"DLCEP2_door_02","",false,"d50door00",1,0,"","","","e002","",0,0,-21.256,0,-21.256,45,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
15005003,"",-1,"DLCEP2_door_03","",false,"d50door00",1,0,"","","","e002","",0,0,-21.256,0,21.256,135,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
15005004,"",99,"DLCEP2_door_04","",false,"d50door00",1,0,"","","","e002","",0,0,0,0,30.06,180,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
15005005,"",-1,"DLCEP2_door_05","",false,"d50door00",1,0,"","","","e002","",0,0,21.256,0,21.256,225,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
15005006,"",-1,"DLCEP2_door_06","",false,"d50door00",1,0,"","","","e002","",0,0,21.256,0,-21.256,315,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
15005017,"",-1,"DLCEP2_doorwall_101","",false,"d50wall01",1,0,"","","","","",0,0,0,0,0,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
15005018,"",-1,"DLCEP2_doorwall_102","",false,"d50wall01",1,0,"","","","","",0,0,0,0,0,45,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
15005019,"",-1,"DLCEP2_doorwall_103","",false,"d50wall01",1,0,"","","","","",0,0,0,0,0,135,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
15005020,"",99,"DLCEP2_doorwall_104","",false,"d50wall01",1,0,"","","","","",0,0,0,0,0,180,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
15005021,"",-1,"DLCEP2_doorwall_105","",false,"d50wall01",1,0,"","","","","",0,0,0,0,0,225,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
15005022,"",-1,"DLCEP2_doorwall_106","",false,"d50wall01",1,0,"","","","","",0,0,0,0,0,315,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
15005049,"",-1,"DLCEP2_wallpaper02_02","",false,"d50roomC02",1,0,"","","","","",0,0,0,0,0,45,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
15005050,"",-1,"DLCEP2_wallpaper02_03","",false,"d50roomB02",1,0,"","","","","",0,0,0,0,0,135,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
15005051,"",-1,"DLCEP2_wallpaper02_05","",false,"d50roomA02",1,0,"","","","","",0,0,0,0,0,225,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
15005052,"",-1,"DLCEP2_wallpaper02_06","",false,"d50roomD02",1,0,"","","","","",0,0,0,0,0,315,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
