int 0,int 1,int 2,int 3,string2 4,int 5,int 6,string2 7,string2 8,string2 9,string2 10,string2 11,string2 12,float 13,float 14,float 15,float 16,float 17,int 18,float 19,float 20,float 21,float 22,string2 23,string2 24,string2 25,float 26,float 27,string2 28,float 29,int 30,string2 31,float 32,float 33,float 34,int 35,float 36,float 37,float 38,float 39,float 40,float 41,int 42,int 43,int 44,float 45,float 46,float 47,float 48,string2 49,string2 50,float 51,int 52,string3 53,float 54,float 55,float 56,int 57,float 58,float 59,float 60,float 61,float 62,float 63,int 64,int 65,int 66,float 67,float 68,float 69,float 70,string2 71,bool 72,bool 73,bool 74,bool 75,bool 76,bool 77,bool 78,int 79,float 80,int 81,float 82,float 83,string2 84,int 85,float 86,int 87,float 88,float 89,float 90,string2 91,int 92,float 93,int 94,float 95,string2 96,float 97,float 98,float 99,float 100,string2 101,string2 102,string2 103
2041601,5041601,0,-1,"",0,0,"Alert_01","","","","","",5.662,18,0.934,177.352,1,1,-1,-1,-1,-1,"walk","bn01","",0,0,"bn01",0,1,"",0,10,10,0,0,360,16,0.2,0.2,60,0,0,0,45,15,0.5,0.3,"Alert_01","",0,1,"",0,0,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,0,0,0,1,0,0,0,0,1,2,1,"rail_move_0300",1,0,1,4,10,4,"",0,2,1,-1,"",0,0,0,-1,"","",""
2041602,5051002,0,-1,"",0,0,"Alert_01","","","","","",-5.5,18,0.588,0.457,1,1,-1,-1,-1,-1,"walk","bn01","",0,0,"bn01",0,1,"",0,10,10,0,0,360,16,0.2,0.2,60,0,0,0,45,15,0.5,0.3,"Alert_01","",0,1,"",0,0,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,0,0,0,1,0,0,0,0,1,2,1,"rail_move_0300",1,0,1,4,10,4,"",0,2,1,-1,"",0,0,0,-1,"","",""
2041603,4021006,0,-1,"",0,0,"Alert_01","","","","","",-0.455,18,5.967,86.787,1,1,-1,-1,-1,-1,"walk","bn01","",0,0,"bn01",0,1,"",0,10,10,0,0,360,16,0.2,0.2,60,0,0,0,45,15,0.5,0.3,"Alert_01","",0,1,"",0,0,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,0,0,0,1,0,0,0,0,1,2,1,"rail_move_0300",1,0,1,4,10,4,"",0,2,1,-1,"",0,0,0,-1,"","",""
2041604,4021007,0,-1,"",0,0,"Alert_01","","","","","",4.376,18,-3.335,-137.354,1,1,-1,-1,-1,-1,"walk","bn01","",0,0,"bn01",0,1,"",0,10,10,0,0,360,16,0.2,0.2,60,0,0,0,45,15,0.5,0.3,"Alert_01","",0,1,"",0,0,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,0,0,0,1,0,0,0,0,1,2,1,"rail_move_0300",1,0,1,4,10,4,"",0,2,1,-1,"",0,0,0,-1,"","",""
2041605,91004,0,-1,"",0,0,"Alert_01","","","","","",3.623,18,5.077,122.542,1,1,-1,-1,-1,-1,"walk","bn01","",0,0,"bn01",0,1,"",0,10,10,0,0,360,16,0.2,0.2,60,0,0,0,45,15,0.5,0.3,"Alert_01","",0,1,"",0,0,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,0,0,0,1,0,0,0,0,1,2,1,"rail_move_0300",1,0,1,4,10,4,"",0,2,1,-1,"",0,0,0,-1,"","",""
2041606,4123002,0,-1,"",0,0,"Alert_01","","","","","",0.099,18,-4.997,-92.306,1,1,-1,-1,-1,-1,"walk","bn01","",0,0,"bn01",0,1,"",0,10,10,0,0,360,16,0.2,0.2,60,0,0,0,45,15,0.5,0.3,"Alert_01","",0,1,"",0,0,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,0,0,0,1,0,0,0,0,1,2,1,"rail_move_0300",1,0,1,4,10,4,"",0,2,1,-1,"",0,0,0,-1,"","",""
2041607,91008,0,-1,"",0,0,"Alert_01","","","","","",-3.887,18,4.643,48.88,1,1,-1,-1,-1,-1,"walk","bn01","",0,0,"bn01",0,1,"",0,10,10,0,0,360,16,0.2,0.2,60,0,0,0,45,15,0.5,0.3,"Alert_01","",0,1,"",0,0,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,0,0,0,1,0,0,0,0,1,2,1,"rail_move_0300",1,0,1,4,10,4,"",0,2,1,-1,"",0,0,0,-1,"","",""
2041608,4123004,0,-1,"",0,0,"Alert_01","","","","","",-3.886,18,-3.397,-47.499,1,1,-1,-1,-1,-1,"walk","bn01","",0,0,"bn01",0,1,"",0,10,10,0,0,360,16,0.2,0.2,60,0,0,0,45,15,0.5,0.3,"Alert_01","",0,1,"",0,0,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,0,0,0,1,0,0,0,0,1,2,1,"rail_move_0300",1,0,1,4,10,4,"",0,2,1,-1,"",0,0,0,-1,"","",""
2041609,4021007,0,-1,"",0,0,"","","","","","",17.155,19.999,-15.534,-201.987,1,1,-1,-1,-1,-1,"walk","bn01","",0,0,"bn01",0,1,"",0,10,10,0,0,360,16,0.2,0.2,60,0,0,0,45,15,0.5,0.3,"","",0,1,"",0,0,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,0,0,0,1,0,0,0,0,2,2,1,"",0,0,1,4,10,4,"",0,2,1,-1,"",0,0,0,-1,"","",""
2041610,4123005,0,-1,"",0,0,"","","","","","",15.73,19.999,-16.969,-253.816,1,1,-1,-1,-1,-1,"walk","bn01","",0,0,"bn01",0,1,"",0,10,10,0,0,360,16,0.2,0.2,60,0,0,0,45,15,0.5,0.3,"","",0,1,"",0,0,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,0,0,0,1,0,0,0,0,2,2,1,"",0,0,1,4,10,4,"",0,2,1,-1,"",0,0,0,-1,"","",""
