int32 0,int32 1,string2 2,string2 3,string2 4,string2 5,int32 6,int32 7,string2 8,string2 9,string2 10,string2 11,float 12,float 13,string2 14,int32 15,int32 16,float 17,float 18,float 19,float 20,float 21,float 22,float 23,int32 24,float 25,float 26,float 27,float 28,float 29,int32 30,int32 31,float 32,float 33,float 34,float 35,int32 36,float 37,int32 38,float 39,int32 40,int32 41,string2 42,int32 43,string2 44,int32 45,int32 46,bool 47,bool 48,float 49,float 50,float 51,float 52,float 53,float 54,string3 55,int32 56,int32 57,int32 58,int32 59,float 60,string2 61,string2 62,string2 63
201303,1,"npc_0001","303","","npc004aa010101",0,0,"","","e008","",0,0,"",0,0,-9.549,0.054,22.225,-90,0,0,1,1,2,160,360,1,1,1,2,0,0,0,-1,-1,0,-1,0,1,0,"e008",0,"",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
201305,2,"npc_0003","305","","mob037",0,0,"","","e003","",0,0,"F01",0,0,4.46,0.054,-4.501,-16.355,0,0,1,1,3,160,160,1,1,1,2,0,0,0,-1,-1,-1,-1,-1,2,0,"e003",0,"",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
201306,2,"npc_0004","306","","mob077",0,0,"","","e003","",0,0,"F01",0,0,-6.505,0.054,26.157,404.14,0,0,1,1,3,160,160,1,1,1,2,0,0,0,-1,-1,-1,-1,-1,2,0,"e003",0,"",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
201307,2,"npc_0005","307","","mob005",0,0,"","","fn01","",0,0,"F01",0,0,0.03,-0.015,-64.477,682.324,0,0,1,1,3,160,160,1,1,1,2,0,0,0,-1,-1,-1,-1,-1,2,0,"fn01",0,"",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
201308,2,"npc_0006","308","","mob025",0,0,"","","fn10","",0,0,"F01",0,0,4.588,0.033,37.604,406.679,0,0,1,1,3,160,160,1,1,1,2,0,0,0,-1,-1,-1,-1,-1,2,0,"fn10",0,"",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
201309,2,"npc_0007","309","","mob021",0,0,"","","fn09","",0,0,"F01",0,0,-7.232,0.051,10.466,260.177,0,0,1,1,3,160,160,1,1,1,2,0,0,0,-1,-1,-1,-1,-1,2,0,"fn09",0,"",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
201310,2,"npc_0008","310","","mob153",0,0,"","","fn70","",0,0,"F01",0,0,-1.767,0,-45.606,43.951,0,0,1,1,3,160,160,1,1,1,2,0,0,0,-1,-1,-1,-1,-1,2,0,"fn70",0,"",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
201311,2,"npc_0009","311","","mob057",0,0,"","","fn70","",0,0,"F01",0,0,7.181,0.054,23.799,434.824,0,0,1,1,3,160,160,1,1,1,2,0,0,0,-1,-1,-1,-1,0,2,0,"fn70",0,"",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
201312,2,"npc_0010","312","","mob071",0,0,"","","fn52","",0,0,"F01",0,0,-4.581,0.054,-31.266,398.522,0,0,1,1,3,160,160,1,1,1,2,0,0,0,-1,-1,-1,-1,0,0,0,"fn52",0,"",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
201313,3,"s010_002_hiroko","0","","npc003aa010101",0,0,"","","e008","",0,0,"F01",0,0,9.269,0.054,40.728,372.082,0,0,1,1,2,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,2,0,"e008",0,"",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
201500,4,"npc_0500","500","","npc105fa010101",0,0,"","","e002","",0,0,"F01",0,0,-9.775,0.054,-47.049,90,0,0,1,1,2,160,360,1,1,1,2,0,0,0,-1,-1,-1,-1,-1,1,0,"e002",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
201501,4,"npc_0501","501","","npc004aa010101",0,0,"","","e013","",0,0,"F01",0,0,-9.145,0.054,-49.902,-90,0,0,1,1,2,160,360,1,1,1,2,0,0,0,-1,-1,-1,-1,0,2,1,"e013",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
201502,51,"s110_104_001","","","npc057aa010101",0,0,"","","e013","",0,0,"F01",0,0,4.532,0.054,43.712,70,0,0,1,1,3,160,360,1,1,1,2,0,0,0,-1,-1,0,-1,0,2,1,"e013",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
201503,50,"s110_104_002","","","npc004aa010101",0,0,"","","e012","",0,0,"F01",0,0,5.244,0.054,42.619,36.439,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,2,1,"e012",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
201505,52,"s200_146_001","","","npc007aa010101",0,0,"","","e020","",0,0,"F01",0,0,9.938,0.054,27.287,-18.593,0,0,1,1,2.5,160,360,1,1,1,0,0,0,0,-1,2,5,-1,-1,0,1,"e020",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
201510,90,"card_001","900","","npc105fd010103",0,0,"","","e008","",0,0,"",0,0,9.225,0.054,-25.365,-100.988,0,0,1,1,2,160,360,1,1,35,2,0,0,0,-1,2,-1,2,-1,1,0,"e008",0,"",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
