int 0,int 1,int 2,int 3,string2 4,int 5,int 6,string2 7,string2 8,string2 9,string2 10,string2 11,string2 12,float 13,float 14,float 15,float 16,float 17,int 18,float 19,float 20,float 21,float 22,string2 23,string2 24,string2 25,float 26,float 27,string2 28,float 29,int 30,string2 31,float 32,float 33,float 34,int 35,float 36,float 37,float 38,float 39,float 40,float 41,int 42,int 43,int 44,float 45,float 46,float 47,float 48,string2 49,string2 50,float 51,int 52,string3 53,float 54,float 55,float 56,int 57,float 58,float 59,float 60,float 61,float 62,float 63,int 64,int 65,int 66,float 67,float 68,float 69,float 70,string2 71,bool 72,bool 73,bool 74,bool 75,bool 76,bool 77,bool 78,int 79,float 80,int 81,float 82,float 83,string2 84,int 85,float 86,int 87,float 88,float 89,float 90,string2 91,int 92,float 93,int 94,float 95,string2 96,float 97,float 98,float 99,float 100,string2 101,string2 102,string2 103
2041801,90675,0,-1,"",0,0,"","","","","","",-2.541,20.443,-25.099,23.953,1,1,-1,-1,-1,-1,"slow_walk","bn01","",0,0,"bn01",0,1,"",0,10,10,0,0,360,8,1,6,30,0,0,0,60,6.5,1,6,"","",0,1,"",0,0,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,0,0,0,1,1,0,2,0,2,3,0,"",0,2,0,7,20,5,"",0,0,1,-1,"",0,0,0,-1,"","",""
2041802,90344,0,-1,"",0,0,"","","","","","",1.995,24.121,-31.086,353.025,1,1,-1,-1,-1,-1,"slow_walk","bn01","",0,0,"bn01",0,1,"",0,10,10,0,0,360,11,1,6,60,0,0,0,60,6,1,6,"","",0,1,"",0,0,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,0,0,0,1,1,0,2,0,2,3,0,"",0,2,0,7,20,5,"",0,0,1,-1,"",0,0,0,-1,"","",""
2041803,90229,0,-1,"",0,0,"","","","","","",-19,21.141,6,90,1,1,-1,-1,-1,-1,"slow_walk","bn01","",0,0,"bn01",0,1,"",0,10,10,0,0,360,7,1,2,30,0,0,0,60,5,1,2,"","",0,1,"",0,0,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,0,0,0,1,1,0,2,0,1,3,5,"rail_move_0102",0,1.8,0,6,15,5,"",0,0,1,-1,"",0,0,0,-1,"","",""
2041804,4264001,0,-1,"",0,0,"","","","","","",-11.862,21.141,-4.5,90,1,1,-1,-1,-1,-1,"slow_walk","bn01","",0,0,"bn01",0,1,"",0,10,10,0,0,360,7,1,2,30,0,0,0,60,5,1,2,"","",0,1,"",0,0,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,0,0,0,1,1,0,2,0,1,3,5,"rail_move_0103",0,2,0,6,15,5,"",0,0,1,-1,"",0,0,0,-1,"","",""
2041805,90071,0,-1,"",0,0,"","","","","","",18.591,21.141,-59.5,90,1,1,-1,-1,-1,-1,"slow_walk","bn01","",0,0,"bn01",0,1,"",0,10,10,0,0,360,7,1,2,30,0,0,0,60,5,1,2,"","",0,1,"",0,0,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,0,0,0,1,1,0,2,0,1,3,5,"rail_move_0107",0,2.2,0,6,15,5,"",0,0,1,-1,"",0,0,0,-1,"","",""
2041806,90425,0,-1,"",0,0,"","","","","","",6,21.141,-65,180,1,1,-1,-1,-1,-1,"slow_walk","bn01","",0,0,"bn01",0,1,"",0,10,10,0,0,360,7,1,2,30,0,0,0,60,5,1,2,"","",0,1,"",0,0,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,0,0,0,1,1,0,2,0,1,3,5,"rail_move_0110",0,2.4,0,6,15,5,"",0,0,1,-1,"",0,0,0,-1,"","",""
2041807,90346,0,-1,"",0,0,"Alert_01","","","","","",-1.321,21,-49.211,77.458,1,1,-1,-1,-1,-1,"slow_walk","bn01","",0,0,"bn01",0,1,"",0,10,10,0,0,360,6,1,7,30,0,0,0,60,5,1,6,"Alert_01","",0,1,"",0,0,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,0,0,0,1,1,0,2,0,1,1.5,5,"rail_move_0406",1,0,0,6,20,5,"",0,0,1,-1,"",0,0,0,-1,"","",""
2041808,90602,0,-1,"",0,0,"Alert_01","","","","","",5.543,21,-55.475,178.42,1,1,-1,-1,-1,-1,"slow_walk","bn01","",0,0,"bn01",0,1,"",0,10,10,0,0,360,6,1,7,30,0,0,0,60,5,1,6,"Alert_01","",0,1,"",0,0,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,0,0,0,1,1,0,2,0,1,1.5,5,"rail_move_0406",1,0,0,6,20,5,"",0,0,1,-1,"",0,0,0,-1,"","",""
2041809,90405,0,-1,"",0,0,"Alert_01","","","","","",-2.121,21,-59.336,-46.957,1,1,-1,-1,-1,-1,"slow_walk","bn01","",0,0,"bn01",0,1,"",0,10,10,0,0,360,6,1,7,30,0,0,0,60,5,1,6,"Alert_01","",0,1,"",0,0,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,0,0,0,1,1,0,2,0,1,1.5,5,"rail_move_0406",1,0,0,6,20,5,"",0,0,1,-1,"",0,0,0,-1,"","",""
2041810,90126,0,-1,"",0,0,"","","","","","",3.659,20,-24.186,-26.897,1,1,-1,-1,-1,-1,"slow_walk","bn01","",0,0,"bn01",0,1,"",0,10,10,0,0,360,7.5,1,6,30,0,0,0,60,6,1,6,"","",0,1,"",0,0,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,0,0,0,1,1,0,2,0,2,3,0,"",0,2,0,7,20,5,"",0,0,1,-1,"",0,0,0,-1,"","",""
