int32 0,int32 1,string3 2,string3 3,int32 4,int32 5,int32 6,string3 7,string3 8,string3 9,string2 10,float 11,float 12,string2 13,int32 14,int32 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,int32 24,float 25,float 26,float 27,float 28,int32 29,int32 30,string3 31,string3 32,string3 33,int32 34,float 35,bool 36,float 37,string2 38,string2 39,string2 40,string2 41,string2 42,string2 43
21208001,1,"","chr087",0,0,0,"","","fe04","",0,0,"F01",0,0,31.936,-13.496,-26.594,67,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21208002,1,"","chr087",0,0,0,"","","fe02","",0,0,"F01",0,0,32.043,-14.11,-30.596,67,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21208003,1,"","chr410",0,0,0,"","","fe04","",0,0,"F03",0,0,33.846,-17.835,-27.156,86.988,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21208004,1,"","chr723",0,0,0,"","","fe04","",0,0,"F01",0,0,33.966,-17.016,-28.155,75.949,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21208005,1,"","chr087",0,0,0,"","","br01","",0,0,"F01",0,0,23.464,-12.531,-30.062,77.409,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21208006,1,"","chr087",0,0,0,"","","bn01","",0,0,"F01",0,0,22.619,-12.978,-26.953,88.955,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21208007,2,"","chr087",0,0,0,"","","bd03","chr087damaged",0,0,"F01",2,0,50.909,-18.001,-15.446,139.445,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21208008,2,"","chr087",0,0,0,"","","bd03","chr087damaged",0,0,"F01",2,0,43.826,-18.001,-12.396,409.337,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21208009,2,"","chr723",0,0,0,"","","bd03","chr723damaged",0,0,"F01",0,0,41.622,-18.001,-15.65,27.068,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21208010,2,"","chr410",0,0,0,"","","bd03","chr410damaged",0,0,"F02",2,0,47.082,-18.001,-8.97,213.6,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
