int32 0,int32 1,string2 2,string2 3,string2 4,string2 5,int32 6,int32 7,string2 8,string2 9,string2 10,string2 11,float 12,float 13,string2 14,int32 15,int32 16,float 17,float 18,float 19,float 20,float 21,float 22,float 23,int32 24,float 25,float 26,float 27,float 28,float 29,int32 30,int32 31,float 32,float 33,float 34,float 35,int32 36,float 37,int32 38,float 39,int32 40,int32 41,string2 42,int32 43,string2 44,int32 45,int32 46,bool 47,bool 48,float 49,float 50,float 51,float 52,float 53,float 54,string3 55,int32 56,int32 57,int32 58,int32 59,float 60,string2 61,string2 62,string2 63
11204001,3,"shop_0001","451","","chr411",0,0,"","","bn01","",0,0,"F01",0,0,23.805,-0.093,-51.533,-53.337,0,0,1,1,6,120,360,1,1,29,2,0,0,0,-1,2,-1,-1,0,2,0,"bn01",10,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
11204002,3,"shop_0002","452","","chr345",0,0,"","","bn01","",0,0,"F01",0,0,11.668,0.03,-63.26,-16.504,0,0,1,1,6,120,360,1,1,41,2,-0.3,-3.2,1,-1,2,-1,-1,0,2,0,"bn01",10,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
11204003,3,"shop_0003","453","","chr607",0,0,"","","bn01","",0,0,"F01",0,0,20.873,-0.093,-54.909,-40.315,0,0,1,1,6,120,360,1,1,30,2,0,0,0,-1,2,-1,-1,0,2,0,"bn01",10,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
11204004,3,"shop_0004","454","","chr474",0,0,"","","bn01","",0,0,"F01",0,0,-35.314,3,-40.49,93.552,0,0,1,1,6,120,360,1,1,32,2,0,0,0,-1,2,-1,-1,0,2,0,"bn01",10,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
11204005,3,"shop_0005","455","","chr051",0,0,"","","bn01","",0,0,"F01",0,0,-34.774,3,-43.973,71.957,0,0,1,1,6,120,360,1,1,31,2,0,0,0,-1,2,-1,-1,0,2,0,"bn01",10,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
11204006,99,"npc_0001","301","","chr341",0,0,"","","bn02","",0,0,"F01",0,0,165.671,-4.012,-314.977,110.738,0,0,1,1,2,160,360,1,1,1,2,0,0,0,-1,2,-1,-1,0,2,0,"bn02",10,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
11204007,1,"npc_0002","302","","chr237",0,0,"","","bn01","",0,0,"F01",0,0,-18.041,2.308,-67.227,394.62,0,0,1,1,4,160,360,1,1,1,2,0,0,0,-1,2,-1,2,3,2,0,"bn01",10,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
11204008,1,"npc_0003","303","","chr028",0,0,"","","bn02","",0,0,"F01",0,0,25.229,0.03,-30.946,-10.979,0,0,1,1,3,70,360,1,1,1,2,0,-0.2,0,-1,2,-1,-1,0,0,0,"bn02",10,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
11204009,3,"npc_0004","304","","chr020",0,0,"","","bn01","",0,0,"F01",0,0,3.204,0.55,36.594,93.342,0,0,1,1,3,160,360,3,3,1,2,0,0,0,-1,2,-1,2,15,2,0,"bn01",10,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
11204010,18,"npc_0005","305","","chr341",0,0,"","","bn01","",0,0,"F01",0,0,-14.952,0.01,-55.415,34.279,0,0,1,1,4,160,160,1,1,1,2,0,0,0,-1,2,-1,-1,0,2,0,"bn01",10,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
11204011,9,"npc_0006","306","","chr429",0,0,"","","bn01","",0,0,"F01",0,0,0.179,0.03,-62.722,12.328,0,0,1,1,4,160,200,1,1,1,2,0.8,-0.5,0,-1,2,-1,-1,0,0,0,"bn01",10,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
