int32 0,int32 1,string3 2,string3 3,int32 4,int32 5,int32 6,string3 7,string3 8,string3 9,string2 10,float 11,float 12,string2 13,int32 14,int32 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,int32 24,float 25,float 26,float 27,float 28,int32 29,int32 30,string3 31,string3 32,string3 33,int32 34,float 35,bool 36,float 37,string2 38,string2 39,string2 40,string2 41,string2 42,string2 43
21204001,1,"","chr926",0,0,0,"","","ba01","",0,0,"F01",0,0,2.694,22.339,45.582,-129.277,0,0,0.75,0,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21204002,1,"","chr584",0,0,0,"","","fe04","",0,0,"F01",0,0,-6.613,41.62,87.416,185.12,0,0,2,0,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21204003,1,"","chr087",0,0,0,"","","ba02","",0,0,"F01",0,0,-4.4,23.362,14.916,-4.393,-20,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21204004,1,"","chr087",0,0,0,"","","fe02","",0,0,"F01",0,0,7.481,29.616,3.001,-43.615,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21204005,1,"","chr410",0,0,0,"","","fe04","",0,0,"F01",0,0,-6.635,32.035,9.083,-47.425,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21204006,1,"","chr410",0,0,0,"","","ba02","",0,0,"F01",0,0,1.428,33.899,-6.702,-26.54,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21204007,1,"","chr721",0,0,0,"","","bf01","",0,0,"F01",0,0,-10.673,38.381,18.278,154.835,0,0,2,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21204008,1,"","chr087",0,0,0,"","","br01","",0,0,"F01",0,0,8.552,41.204,8.104,-43.615,20,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21204009,1,"","chr721",0,0,0,"","","fe02","",0,0,"F01",0,0,6.559,40.713,117.088,135.193,0,0,2,0,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21204010,1,"","chr013",0,0,0,"","","ba02","",0,0,"F01",0,0,-5.711,32.781,50.642,198.916,-20,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21204011,1,"","chr013",0,0,0,"","","fe02","",0,0,"F01",0,0,9.79,30.488,37.846,166.483,-20,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21204012,1,"","chr087",0,0,0,"","","bg02","",0,0,"F01",0,0,-8.648,28.775,20.665,23.417,-20,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21204013,1,"","chr087",0,0,0,"","","fe02","",0,0,"F01",0,0,-9.957,27.026,10.639,38.196,-20,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
