int32 0,int32 1,string3 2,string3 3,int32 4,int32 5,int32 6,string3 7,string3 8,string3 9,string2 10,float 11,float 12,string2 13,int32 14,int32 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,int32 24,float 25,float 26,float 27,float 28,int32 29,int32 30,string3 31,string3 32,string3 33,int32 34,float 35,bool 36,float 37,string2 38,string2 39,string2 40,string2 41,string2 42,string2 43
20408001,2,"mob_001","chr010",0,0,0,"","","fe02","",0,0,"F01",0,0,-0.087,0,1.153,216.208,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
20408002,2,"","chr097",0,0,0,"","","fe02","",0,0,"F01",0,0,7.578,2.028,-2.606,706.517,0,0,1,1,0,0,0,0,-1,1,0,"","","",0,0,true,-1,"","","","","",""
20408003,1,"","chr219",0,0,0,"","","f001","",0,0,"F01",2,0,-7.83,0.797,9.334,93.132,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
20408004,1,"","chr241",0,0,0,"","","bn02","",0,0,"F01",0,0,8.326,0,11.517,-161.493,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
20408005,1,"","chr682",0,0,0,"","","f000","",0,0,"F01",2,0,-8.115,0.834,7.753,103.69,0,0,1,1,0,0,0,0,-1,1,0,"","","",0,0,true,-1,"","","","","",""
20408006,1,"","chr359",0,0,0,"","","f000","",0,0,"F01",0,0,-2.557,0,2.605,103.266,0,0,1,1,0,0,0,0,-1,0,1,"waiter","デジモンデフォルト","rail_move_106",0,2,true,-1,"1","","","","",""
20408007,1,"","chr241",0,0,0,"","","fe01","",0,0,"F01",0,0,4.544,5.176,-1.989,390.96,0,0,1,1,0,0,0,0,-1,1,0,"","","",0,0,true,-1,"","","","","",""
20408008,2,"","chr241",0,0,0,"","","fe04","",0,0,"F01",0,0,2.073,0,-1.347,340.666,0,0,1,1,0,0,0,0,-1,1,0,"","","",0,0,true,-1,"","","","","",""
20408009,2,"","chr241",0,0,0,"","","bn02","",0,0,"F01",2,0,-8.265,0.753,4.713,422.239,0,0,1,1,0,0,0,0,-1,1,0,"","","",0,0,true,-1,"","","","","",""
20408010,1,"","chr241",0,0,0,"","","bn02","",0,0,"F01",0,0,-7.361,1.785,-6.59,462.777,0,0,1,1,0,0,0,0,-1,1,0,"","","",0,0,true,-1,"","","","","",""
20408011,1,"","chr758",0,0,0,"","","fn02_01","",0,0,"F01",2,0,-6.715,0,5.307,326.731,0,0,1,1,0,0,0,0,-1,1,0,"","","",0,0,true,-1,"","","","","",""
20408012,2,"","chr398",0,0,0,"","","fe02","",0,0,"F01",0,0,6.527,0,-3.933,-769.739,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
20408013,2,"","chr009",0,0,0,"","","fq01","",0,0,"F01",2,0,-1.083,0.519,6.595,238.409,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
20408014,2,"","chr092",0,0,0,"","","fq02","",0,0,"F03",0,0,2.804,0,6.354,-60.453,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
20408015,2,"","chr706",0,0,0,"","","fe02","",0,0,"F03",0,0,1.573,-0.001,7.418,-244.409,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
20408016,2,"","chr052",0,0,0,"","","fq01","",0,0,"F01",2,0,-2.665,0,9.475,353.326,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
20408017,2,"","chr610",0,0,0,"","","fq01","",0,0,"F01",0,0,-1.133,0,1.82,866.783,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
20408018,1,"","chr410",0,0,0,"","","fq02","",0,0,"F01",0,0,-8.215,0.784,-3.437,-457.854,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
20408019,3,"","chr606",0,0,0,"","","e512","",0,0,"F01",0,0,-2.687,0,6.78,546.381,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
20408020,3,"","chr097",0,0,0,"","","fe02","",0,0,"F02",0,0,-6.446,1.777,5.519,90.605,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
20408021,3,"","chr013",0,0,0,"","","fe02","",0,0,"F02",0,0,-5.957,2.465,8.636,475.399,0,0,1,1,0,0,0,0,-1,1,0,"","","",0,0,true,-1,"","","","","",""
20408022,3,"","chr111",0,0,0,"","","fe02","",0,0,"F02",0,0,-1.37,0,4.201,681.551,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
20408023,3,"","chr111",0,0,0,"","","fe04","",0,0,"F02",0,0,0.447,-0.001,6.253,631.782,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
20408024,3,"rumor_003","chr626",0,0,0,"","","fe02","",0,0,"F02",0,0,3.535,2.21,-5.208,33.046,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
20408025,3,"","chr631",0,0,0,"","","fe02","",0,0,"F02",0,0,7.589,2.115,-5.469,-15.965,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
20408026,3,"","chr097",0,0,0,"","","fe03","",0,0,"F02",0,0,-4.803,2.082,4.06,54.095,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
20408027,3,"","chr578",0,0,0,"","","fe03","",0,0,"F02",0,0,-0.483,-0.001,7.86,586.853,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
20408028,3,"","chr577",0,0,0,"","","f000","",0,0,"F02",0,0,-2.906,-0.001,8.358,866.9,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
20408029,3,"","chr097",0,0,0,"","","fe01","",0,0,"F02",0,0,-1.343,2.126,2.015,343.076,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
20408030,3,"","chr412",0,0,0,"","","fe01","",0,0,"F01",0,0,-5.211,0.722,1.541,624.78,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
20408031,3,"rumor_001","chr097",0,0,0,"","","fe01","",0,0,"F03",0,0,7.813,1.862,-3.827,-58.583,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
20408032,3,"rumor_002","chr097",0,0,0,"","","fe04","",0,0,"F03",0,0,3.612,0.998,-0.98,-236.092,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
20408033,3,"","chr457",0,0,0,"","","fe02","",0,0,"F02",0,0,-1.384,-0.001,9.79,922.083,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
20408034,3,"","chr457",0,0,0,"","","fe02","",30,60,"F02",0,0,-0.396,-0.001,9.094,943.14,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
20408035,3,"","chr398",0,0,0,"","","fe02","",0,0,"F02",0,0,-5.326,-0.001,5.572,779.263,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
20408036,3,"","chr412",0,0,0,"","","fe02","",0,0,"F02",0,0,-3.742,0.722,2.157,513.177,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
20408037,5,"","chr682",0,0,0,"","","fq01","",0,0,"F01",0,0,-2.145,0,-1.361,-45.206,0,0,1,1,0,0,0,0,-1,1,0,"","","",0,0,true,-1,"","","","","",""
20408038,5,"","chr410",0,0,0,"","","fq02","",0,0,"F01",0,0,-5.386,1.265,-6.151,-544.139,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,true,-1,"","","","","",""
