int32 0,int32 1,string2 2,string2 3,string2 4,string2 5,int32 6,int32 7,string2 8,string2 9,string2 10,string2 11,float 12,float 13,string2 14,int32 15,int32 16,float 17,float 18,float 19,float 20,float 21,float 22,float 23,int32 24,float 25,float 26,float 27,float 28,float 29,int32 30,int32 31,float 32,float 33,float 34,float 35,int32 36,float 37,int32 38,float 39,int32 40,int32 41,string2 42,int32 43,string2 44,int32 45,int32 46,bool 47,bool 48,float 49,float 50,float 51,float 52,float 53,float 54,string3 55,int32 56,int32 57,int32 58,int32 59,float 60,string2 61,string2 62,string2 63
10404001,13,"bacchus_01","100","","chr179",0,0,"","","e100","",0,0,"F01",0,0,1.97,-0.241,-19.911,-12.5,0,0,2,1,16,90,150,2,2,1,2,1,-5.5,8,20,2,-1,-1,0,2,0,"e100",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10404002,1,"seiren_01","101","","chr232",0,0,"","","e013","",0,0,"F01",0,0,9.181,1.109,-8.602,344.829,0,0,1,1,4,90,360,2,2,1,2,0,0,0,-1,2,-1,2,15,2,0,"e013",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10404003,2,"npc_0001","102","","chr611",0,0,"","","bn02","",0,0,"F03",0,0,5.197,-0.173,40.125,-210.121,0,0,1,1,0,160,360,1,2,0,2,0,0,0,-1,2,-1,-1,0,2,0,"bn02",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10404004,2,"npc_0002","103","","chr706",0,0,"","","bn02","",0,0,"F03",0,0,6.807,-0.129,40.579,-156.585,0,0,1,1,0,160,360,1,1,0,2,0,-0.5,0,-1,2,-1,-1,0,2,0,"bn02",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10404005,12,"npc_0003","104","","chr309",0,0,"","","bn01","",0,0,"F01",0,0,-3.266,6.758,-76.72,22.059,0,0,2,0,8,160,360,1,1,1,2,0,-3.3,2,-1,2,-1,2,10,2,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10404006,12,"npc_0004","105","","chr305",0,0,"","","bn01","",0,0,"F01",0,0,47.715,-4.157,33.262,-169.214,0,0,2,0,10,160,360,1,1,1,2,0,-3.7,2.5,20,2,-1,2,15,2,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10404007,11,"npc_0005","106","","chr410",0,0,"","","bn01","",0,0,"F01",0,0,-1.526,0.04,-8.232,28.173,0,0,1,1,4,90,360,1,1,1,2,0,0,0,-1,2,-1,2,10,2,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10404008,11,"npc_0006","107","","chr359",0,0,"","","fe04","",0,0,"F01",0,0,-70.991,8.258,-10.373,-2.83,0,0,1,1,5,160,360,1,1,1,2,0,-0.5,0.9,-1,2,-1,-1,0,0,0,"fe04",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10404009,11,"npc_0007","108","","chr073",0,0,"","","fe04","",0,0,"F01",0,0,-71.166,8.345,-8.407,174.557,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,2,-1,-1,0,0,0,"fe04",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10404010,12,"npc_0008","109","","chr727",0,0,"","","bn01","",0,0,"F01",0,0,80.691,-1.105,11.243,-84.946,0,0,3,0,12,160,360,1,1,1,2,0,-9.4,9,30,2,-1,-1,0,2,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10404011,12,"npc_0009","10","","chr454",0,0,"","","bn01","",0,0,"F01",0,0,78.202,0.147,6.692,301.944,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,2,0,-1,0,2,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10404012,12,"fanbi_01","11","","chr042",0,0,"","","bn01","",0,0,"F01",0,0,73.038,-1.158,9.31,437.754,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,2,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10404013,12,"fanbi_02","12","","chr042",0,0,"","","bn01","",0,0,"F01",0,0,72.648,-1.015,11.498,448.959,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,2,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10404014,12,"fanbi_03","13","","chr042",0,0,"","","bn01","",0,0,"F01",0,0,72.894,-1.015,13.352,464.631,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,2,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10404015,12,"fanbi_04","14","","chr042",0,0,"","","bn01","",0,0,"F01",0,0,73.113,-1.015,15.149,464.576,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,2,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10404016,11,"npc_0010","110","","chr349",0,0,"","","fe03","",0,0,"F01",0,0,11.94,-3.229,68.895,-437.319,0,0,1,1,4,160,360,1,2,1,2,0,-1,1,-1,2,-1,-1,0,2,0,"fe03",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10404017,12,"npc_0011","111","","chr072",0,0,"","","e013","",0,0,"F01",0,0,-4.153,-0.031,22.277,-581.708,0,0,1,1,4,160,360,1,2,1,2,0,0,0,-1,2,-1,-1,0,2,0,"e013",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10404018,12,"npc_0012","112","","chr091",0,0,"","","bn01","",0,0,"F01",0,0,-14.254,7.25,20.128,-596.506,0,0,1,1,4,160,360,1,2,1,2,-0.5,-0.3,0,-1,2,-1,-1,0,2,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10404019,12,"npc_0013","113","","chr114",0,0,"","","fq01","",0,0,"F01",0,0,-14.622,7.161,24.52,-558.334,0,0,1,1,4,160,360,1,2,1,2,0,-0.1,0,-1,2,-1,-1,0,2,0,"fq01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10404020,11,"npc_0014","114","","chr428",0,0,"","","fe02","",0,0,"F02",0,0,68.635,5.344,-47.239,-397.555,0,0,1,0,4,160,360,1,2,1,2,0,-0.1,0,-1,2,-1,-1,0,2,0,"fe02",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10404021,11,"npc_0015","115","","chr474",0,0,"","","bn01","",0,0,"F01",0,0,24.156,0.142,8.63,-431.059,0,0,1,1,4,160,70,1,2,32,2,0,-0.1,0,-1,2,-1,-1,0,2,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10404022,11,"npc_0016","116","","chr051",0,0,"","","bn01","",0,0,"F01",0,0,25.402,0.123,10.863,-422.803,0,0,1,1,4,160,70,1,2,31,2,0,-0.1,0,-1,2,-1,-1,0,2,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10404023,3,"npc_0017","117","","chr611",0,0,"","","fe02","",0,0,"F01",0,0,59.072,5.392,-42.358,-302.817,0,0,1,1,4,160,360,1,2,1,2,0,0,0,-1,2,-1,-1,0,2,1,"fe02",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10404024,3,"npc_0018","118","","chr706",0,0,"","","fe02","",0,0,"F03",0,0,59.296,5.451,-41.078,-211.629,0,0,1,1,4,160,360,1,1,1,2,0,0,0,-1,2,-1,-1,0,2,1,"fe02",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10404025,2,"npc_0019","119","","chr142",0,0,"","","fq02","",0,0,"F03",0,0,6.313,-0.039,37.88,1.303,0,0,1,1,7,160,360,1,1,1,2,0,-1.3,1.2,-1,2,-1,-1,0,2,0,"fq02",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10404026,3,"npc_0020","119","","chr142",0,0,"","","bn01","",0,0,"F03",0,0,6.313,-0.039,37.88,1.303,0,0,1,1,4,160,360,1,1,1,0,0,0,0,-1,2,-1,-1,0,2,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10404027,2,"npc_0021","121","","chr348",0,0,"","","bn01","",0,0,"F01",0,0,5.623,-0.169,41.85,171.311,0,0,1,1,4,160,360,1,2,1,2,0,0.3,0,-1,2,-1,-1,0,2,1,"bn01",15,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10404028,11,"npc_0022","122","","chr372",0,0,"","","bn02","",0,0,"F03",0,0,9.511,6.751,-58.755,107.267,0,0,1,1,7,160,360,1,1,1,2,0,-1.25,0.9,23,2,-1,-1,0,0,0,"bn02",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
