int32 0,int32 1,string2 2,string2 3,string2 4,string2 5,int32 6,int32 7,string2 8,string2 9,string2 10,string2 11,float 12,float 13,string2 14,int32 15,int32 16,float 17,float 18,float 19,float 20,float 21,float 22,float 23,int32 24,float 25,float 26,float 27,float 28,float 29,int32 30,int32 31,float 32,float 33,float 34,float 35,int32 36,float 37,int32 38,float 39,int32 40,int32 41,string2 42,int32 43,string2 44,int32 45,int32 46,bool 47,bool 48,float 49,float 50,float 51,float 52,float 53,float 54,string3 55,int32 56,int32 57,int32 58,int32 59,float 60,string2 61,string2 62,string2 63
10906001,1,"npc_0001","","","chr173",0,0,"","","f000","",0,0,"F01",0,0,-7.411,0.188,-3.32,161.126,0,0,1,1,2,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,1,"f000",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10906002,1,"npc_0002","","","chr733",0,0,"","","e210","",0,0,"F01",0,0,6.703,0.188,-2.528,193.764,0,0,1,1,2,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,1,"f000",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10906003,1,"npc_0003","","","chr747",0,0,"","","bn01","",0,0,"F01",0,0,-1.82,-0.001,1.242,0,0,0,1,1,2,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10906004,2,"npc_0004","","","chr173",0,0,"","","bn01","",0,0,"F01",0,0,-5.962,-0.399,-17.188,167.014,0,0,1,1,2,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10906005,2,"npc_0005","","","chr733",0,0,"","","bn01","",0,0,"F01",0,0,6.377,-0.399,-17.396,196.541,0,0,1,1,2,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10906006,2,"npc_0006","","","chr747",0,0,"","","bn01","",0,0,"F01",0,0,-0.066,0,-17.431,-168.205,0,0,1,1,2,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,1,"ba01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10906007,3,"npc_0007","","","chr173",0,0,"","","e013","",0,0,"F01",0,0,-6.896,0.188,-0.91,167.645,0,0,1,1,4,160,180,2,2,1,1,0,1.5,1.5,-1,-1,-1,-1,0,0,0,"e013",5,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10906008,3,"npc_0008","","","chr733",0,0,"","","e013","",0,0,"F01",0,0,5.822,0.188,-0.846,219.479,0,0,1,1,4,160,180,2,2,1,1,0,1.5,1.5,-1,-1,-1,-1,0,0,0,"e013",5,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10906009,3,"npc_0009","","","chr747",0,0,"","","e013","",0,0,"F01",0,0,-1.825,0,-3.039,-175.221,0,0,1,1,2,160,180,2,2,1,2,0,0,0,-1,-1,-1,-1,-1,2,1,"e013",5,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10906010,1,"npc_0010","","","*Aegiomon",0,0,"","","bn01","",0,0,"F01",0,0,2.177,-0.001,1.392,0,0,0,1,1,2,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10906011,1,"npc_0011","","","*Heroine",0,0,"","","e018","",0,0,"F01",0,0,1.846,-0.001,0.554,-115.328,0,0,1,1,2,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,1,"e018",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10906012,5,"npc_0012","","","*Heroine",0,0,"","","e018","",0,0,"F01",0,0,1.133,-0.001,0.078,-156.704,0,0,1,1,2,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,1,"e018",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10906013,5,"npc_0013","","","*Aegiomon",0,0,"","","bn01","",0,0,"F01",0,0,-0.68,-0.001,-0.461,153.713,0,0,1,1,2,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10906014,99,"npc_0014","","","pc002aa010101",0,0,"","","e018","",0,0,"F01",0,0,0.048,-0.001,0.072,-177.886,0,0,1,1,2,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,1,"e018",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
