int32 0,int32 1,string3 2,string3 3,int32 4,int32 5,int32 6,string3 7,string3 8,string3 9,string2 10,float 11,float 12,string2 13,int32 14,int32 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,int32 24,float 25,float 26,float 27,float 28,int32 29,int32 30,string3 31,string3 32,string3 33,int32 34,float 35,bool 36,float 37,string2 38,string2 39,string2 40,string2 41,string2 42,string2 43
204001,3,"","mob081",0,0,0,"","","fn34","",0,0,"F01",0,0,-0.255,0,-8.27,-1.276,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
204002,1,"","mob193",0,0,0,"","","fn21","",0,0,"F01",0,0,6.336,0.057,-3.297,-74.312,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
204003,1,"","mob015",0,0,0,"","","fn56","",0,0,"F01",0,0,3.716,0,40.675,-3.109,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
204004,1,"","mob083",0,0,0,"","","fn15","",0,0,"F01",0,0,-4.312,0,33.899,-99.977,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
204005,1,"","mob074",0,0,0,"","","fn08","",0,0,"F01",0,0,-5.195,-0.001,33.376,-308.245,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
204006,1,"","mob015",0,0,0,"","","fn07","",0,0,"F01",0,0,5.948,0,-1.864,-53.446,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
204007,1,"","mob021",0,0,0,"","","fn07","",0,0,"F01",0,0,5.488,0,9.636,-652.732,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
204008,1,"","mob004",0,0,0,"","","fn02","",0,0,"F01",0,0,5.322,0,10.682,93.422,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
204009,1,"","mob173",0,0,0,"","","fn15","",0,0,"F01",0,0,-1.342,0,14.125,38.817,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
204010,1,"","mob071",0,0,0,"","","fn21","",0,0,"F01",0,0,-0.357,0,14.394,297.636,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
204011,1,"","mob015",0,0,0,"","","e117","",0,0,"F01",0,0,-0.193,-0.001,5.43,-81.655,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
204012,1,"","mob004",0,0,0,"","","fn07","",0,0,"F01",0,0,-1.21,-0.001,6.194,-213.611,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
