int32 0,int32 1,string2 2,string2 3,string2 4,string2 5,int32 6,int32 7,string2 8,string2 9,string2 10,string2 11,float 12,float 13,string2 14,int32 15,int32 16,float 17,float 18,float 19,float 20,float 21,float 22,float 23,int32 24,float 25,float 26,float 27,float 28,float 29,int32 30,int32 31,float 32,float 33,float 34,float 35,int32 36,float 37,int32 38,float 39,int32 40,int32 41,string2 42,int32 43,string2 44,int32 45,int32 46,bool 47,bool 48,float 49,float 50,float 51,float 52,float 53,float 54,string3 55,int32 56,int32 57,int32 58,int32 59,float 60,string2 61,string2 62,string2 63
104005,3,"npc_0006","1","","npc101ab010303",0,0,"","","e013","",0,0,"F02",0,0,33.591,0,-7.049,90,0,0,1,1,0,0,0,0,0,0,2,0,0.2,0,-1,-1,2.5,-1,0,2,0,"e013",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
104006,3,"npc_006Mob01","","","npc101bd010101",0,0,"","","e010","",0,0,"F03",2,0,34.731,0,-6.17,239.769,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,2,0,"e010",0,"F03",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
104007,3,"npc_006Mob02","","","npc102aa020201",0,0,"","","e012","",0,0,"F06",0,0,34.198,0,-8.365,324.711,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,2,0,"e012",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
104008,4,"npc_008","8","","npc105ha010101",0,0,"","","e507","",0,0,"F01",0,0,26.943,-0.001,10.394,88.809,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,2,0,"e507",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
104009,4,"npc_009","9","","npc105ha010101",0,0,"","","e507","",0,0,"F01",0,0,26.67,0,-22.502,52.474,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,2,0,"e507",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
104010,4,"npc_010","10","","npc105ha010101",0,0,"","","e507","",0,0,"F01",0,0,-19.458,-0.001,3.96,-175.909,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,2,0,"e507",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
104011,4,"npc_011","11","","npc105ha010101",0,0,"","","e507","",0,0,"F01",0,0,-19.342,0,28.241,-178.056,0,0,1,1,2,160,360,1,1,1,2,0,0,0,-1,-1,-1,-1,-1,2,0,"e507",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
104502,51,"s110_092_001","","","npc105af010103",0,0,"","","e008","",0,0,"F01",0,0,-5.315,0,-13.945,191.598,0,0,1,1,3,160,360,1,1,1,2,0,0,0,-1,-1,-1,-1,-1,0,1,"e008",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
104503,51,"s110_092_002","","","npc101ed010102",0,0,"","","e008","",0,0,"F01",0,0,-6.28,0,-14.999,42.867,0,0,1,1,3,160,360,1,1,1,2,0,0,0,-1,-1,-1,-1,-1,0,1,"e008",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
104504,52,"s080_062_001","","","npc102ba010101",0,0,"","","fn01_01","",0,0,"F01",0,0,-9.813,0,-14.668,0,0,0,1,1,2,160,360,1,1,1,2,0,0,0,-1,-1,-1,-1,0,0,1,"fn01_01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
104505,53,"s910_171_001","","","npc007aa010101",0,0,"","","e013","",0,0,"F01",0,0,18.346,0,-0.878,30,0,0,1,1,2,160,360,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,1,"e013",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
104506,54,"s910_171_002","","","npc003aa010101",0,0,"","","e013","",0,0,"F01",0,0,18.95,0,0.617,200,0,0,1,1,2,160,360,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,1,"e013",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
104507,54,"s910_171_003","","","npc101cd010202",0,0,"","","e013","",0,0,"F01",0,0,19.766,-0.001,-0.369,250,0,0,1,1,2,160,360,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,1,"e013",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
104508,55,"s040_160_001","","","chr174",0,0,"","","bn01","",0,0,"F01",0,0,26.606,0,0.634,56.217,0,0,1.35,0,4,160,360,1,1,1,1,0,1.5,1,-1,-1,-1,-1,0,0,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
104509,56,"s110_100_vmon_01","","","chr114",0,0,"","","bn01","",0,0,"F01",0,0,-14.324,0,-16.154,90,0,0,1,1,2,160,360,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
104512,90,"card_001","90","","npc101bd010102",0,0,"","","e013","",0,0,"F01",0,0,-23.244,-0.001,-6.16,-2.516,0,0,1,1,3,160,360,1,1,35,2,0,0,0,-1,-1,-1,-1,-1,2,0,"e013",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
104513,62,"s110_100_maguna_01","","","chr114",0,0,"","","bn01","",0,0,"F01",0,0,-9.382,0,-15.296,-1.185,0,0,1,1,2,160,360,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
104514,63,"s110_100_maguna_02","","","chr114",0,0,"","","bn01","",0,0,"F01",0,0,-9.381,0,-15.261,-85.757,0,0,1,1,2,160,360,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
104515,64,"s110_100_maguna_03","","","chr382",0,0,"","","bn01","",0,0,"F01",0,0,-9.381,0,-15.261,-85.757,0,0,1,0,2,160,360,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
104516,64,"s110_100_maguna_03","","","chr382",0,0,"","","bn01","",0,0,"F01",0,0,-9.381,0,-15.261,-85.757,0,0,1,0,2,160,360,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
104518,67,"s110_098_001","","","npc101ed010201",0,0,"","","e008","",0,0,"F01",0,0,0.514,0,-19.414,0,0,0,1,1,3,160,360,1,1,1,0,0,0,0,-1,-1,-1,-1,0,0,1,"e008",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
