int32 0,string3 1,int32 2,string2 3,string2 4,bool 5,string2 6,int32 7,int32 8,string2 9,string2 10,string2 11,string2 12,string2 13,float 14,float 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,string2 24,float 25,float 26,float 27,float 28,float 29,float 30,float 31,float 32,float 33,float 34,int32 35,int32 36,float 37,float 38,float 39,float 40,int32 41,float 42,float 43,float 44,float 45,float 46,float 47,float 48,string2 49,int32 50,int32 51,int32 52,int32 53,string2 54,string2 55,int32 56
10602001,"",13,"obj_barricade01","",false,"d0602doormoon00",1,0,"","","","","",0,0,-18.3,0.55,109,90,0,0,1,1,"wall_cl",15,5,1,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10602002,"",13,"obj_barricade02","",false,"d0602doorsun00",1,0,"","","","","",0,0,18.3,0.55,109,-90,0,0,1,1,"wall_cl",15,5,1,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10602003,"",99,"obj_barricade03","",false,"d0602doorsun00",1,0,"","","","","",0,0,18.3,0.55,109,-90,0,0,1,1,"wall_cl",15,5,1,0,0,3,180,360,2,2,38,2,0,1.2,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10602004,"",13,"obj_barricade04","",false,"d0602doormoon00",1,0,"","","","","",0,0,-18.3,0.55,-47,90,0,0,1,1,"wall_cl",15,5,1,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10602005,"",13,"obj_barricade05","",false,"d0602doorsun00",1,0,"","","","","",0,0,18.3,0.55,-47,-90,0,0,1,1,"wall_cl",15,5,1,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10602006,"",13,"obj_barricade06","",false,"d0602doormoon00",1,0,"","","","","",0,0,-18.3,0.55,-203,90,0,0,1,1,"wall_cl",15,5,1,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10602007,"",13,"obj_barricade07","",false,"d0602doorsun00",1,0,"","","","","",0,0,18.3,0.55,-203,-90,0,0,1,1,"wall_cl",15,5,1,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10602100,"",12,"","col_1",false,"f00iconobj00",1,0,"","","","","",0,0,9.885,0.324,98.541,22.18,0,0,1,1,"wall_cl",5,5,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10602101,"",12,"","col_1",false,"f00iconobj00",1,0,"","","","","",0,0,6.836,0.265,100.295,39.932,0,0,1,1,"wall_cl",5,5,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10602102,"",12,"","col_1",false,"f00iconobj00",1,0,"","","","","",0,0,3.382,0.265,100.841,-29.657,0,0,1,1,"wall_cl",5,5,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10602103,"",12,"","col_1",false,"f00iconobj00",1,0,"","","","","",0,0,1.169,0.265,100.398,-8.914,0,0,1,1,"wall_cl",5,5,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10602104,"",12,"","col_1",false,"f00iconobj00",1,0,"","","","","",0,0,-1.693,0.265,100.451,12.549,0,0,1,1,"wall_cl",5,5,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10602105,"",12,"","col_1",false,"f00iconobj00",1,0,"","","","","",0,0,-3.2,0.265,100.763,31.734,0,0,1,1,"wall_cl",5,5,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10602106,"",12,"","col_1",false,"f00iconobj00",1,0,"","","","","",0,0,-6.62,0.265,100.519,-40.551,0,0,1,1,"wall_cl",5,5,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
