int32 0,string3 1,int32 2,string2 3,string2 4,bool 5,string2 6,int32 7,int32 8,string2 9,string2 10,string2 11,string2 12,string2 13,float 14,float 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,string2 24,float 25,float 26,float 27,float 28,float 29,float 30,float 31,float 32,float 33,float 34,int32 35,int32 36,float 37,float 38,float 39,float 40,int32 41,float 42,float 43,float 44,float 45,float 46,float 47,float 48,string2 49,int32 50,int32 51,int32 52,int32 53,string2 54,string2 55,int32 56
10501001,"",-1,"elv_icon1","",false,"f00iconobj00",1,0,"","","","","",0,0,-1.877,-36.127,77.66,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10501002,"",-1,"elv_icon2","",false,"f00iconobj00",1,0,"","","","","",0,0,70.678,-46.02,-2.048,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10501003,"",-1,"elv_icon3","",false,"f00iconobj00",1,0,"","","","","",0,0,-79.875,-4.847,26.268,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10501004,"",-1,"kaisou_icon1","",false,"f00iconobj00",1,0,"","","","","",0,0,23.317,-38.519,66.938,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10501005,"",-1,"kaisou_icon2","",false,"f00iconobj00",1,0,"","","","","",0,0,23.819,-38.687,66.98,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10501006,"",-1,"lookat_01","lookat",false,"f00iconobj00",1,0,"","","","","",0,0,-120.203,-9,91.217,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,11,15,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10501007,"",12,"access_arena01","",false,"f00iconobj00",1,0,"","","","","",0,0,0.008,0.677,0.055,154.396,0,0,1,1,"",0,0,0,0,0,2,360,360,2,2,45,1,0,1.4,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10501008,"",13,"access_door01","",false,"f00iconobj00",1,0,"","","","","",0,0,73.726,-46,16.538,0,0,0,1,1,"",0,0,0,0,0,2,180,360,2,2,2,1,0,1.4,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10501009,"",13,"access_rokomon01","",false,"f00iconobj00",1,0,"","","","","",0,0,-90.898,1.015,14.001,0,0,0,1,1,"",0,0,0,0,0,2,180,360,2,2,2,1,0,1.4,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10501010,"",2,"hazama_gate01","h311_070",false,"ef_f_mov_121_ga",1,0,"","","","","",0,0,-88.518,1.015,17.466,-180.636,0,0,1,1,"",0,0,0,0,0,2,160,360,2,2,27,2,0,1.5,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10501011,"",3,"","",false,"s00pedestal00",1,0,"","","","","",0,0,-70.029,-10.385,61.868,35.636,0,0,1,1,"wall_cl",4.5,5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10501012,"",3,"","",false,"chr609_statue00",1,0,"","","","","",0,0,-74.135,-7.785,55.248,-55.635,0,0,4,0,"wall_cl",4.5,5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10501013,"",3,"","",false,"chr609_statue01",1,0,"","","","","",0,0,-69.961,-7.785,61.698,-47.881,0,0,4,0,"wall_cl",5,5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10501014,"",3,"","",false,"d05pop01",1,0,"","","","","",0,0,-71.419,-10.385,64.415,-80.537,0,0,1,1,"wall_cl",0.75,5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10501015,"",3,"","",false,"d05pop01",1,0,"","","","","",0,0,-73.155,-10.385,62.242,-21.43,0,0,1,1,"wall_cl",0.75,5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10501016,"",3,"","",false,"d05pop01",1,0,"","","","","",0,0,-71.629,-10.385,65.295,-52.338,0,0,1,1,"wall_cl",0.75,5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10501100,"",900,"wall01","wall01",false,"f00iconobj00",1,0,"","","","","",0,0,24.932,-36.098,75.918,-249.437,0,0,1,1,"wall_cl",15,5,1,1,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10501101,"",900,"wall02","wall02",false,"d09blackwall00",1,0,"","","","","",0,0,-18.866,-36.185,19.483,-249.286,0,0,4,0,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10501102,"",900,"wall03","wall03",false,"d09blackwall00",1,0,"","","","","",0,0,53.484,-36.185,-10.48,-67.821,0,0,4,0,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10501103,"",50,"eff_blimp_01","",true,"ef_e_com_135",1,0,"","","","","",0,0,-124.527,-9.615,85.04,0,0,0,2.3,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10501104,"",50,"eff_blimp_02","",true,"ef_e_com_135",1,0,"","","","","",0,0,-122.735,-9.578,96.713,0,0,0,2.3,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10501105,"",4,"fa_obstacles_01","fa_obj_hazama",false,"f00drum01",1,0,"","","","","",0,0,-88.518,1.015,17.466,-180.636,0,0,1,1,"cliff_cl",2.5,2,1.6,1,9,0,0,0,0,0,0,0,0,0,0,-1,10,4,10,2,2,0,1,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0501_001","1",-1
10501106,"",5,"","",false,"f00iconobj00",1,0,"","","","","",0,0,-32.959,-79.589,-57.377,232.706,0,0,1,1,"wall_cl",1,3,18,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10501900,"",1,"breakswitch_01","",false,"d05breakswitch00",1,0,"","","","","",0,0,-35.244,-79.533,-69.825,26.799,0,0,1,1,"cliff_cl",1.5,3,1.5,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10501901,"",11,"","",false,"f00iconobj00",1,0,"","","","","",0,0,-7.835,0.677,-3.489,154.396,0,0,1,1,"wall_cl",1,3,5,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10501902,"",3,"","",false,"s00pedestal00",1,0,"","","","","",0,0,-74.2,-10.385,55.385,32.307,0,0,1,1,"wall_cl",4.5,5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
