int32 0,int32 1,string2 2,string2 3,string2 4,string2 5,int32 6,int32 7,string2 8,string2 9,string2 10,string2 11,float 12,float 13,string2 14,int32 15,int32 16,float 17,float 18,float 19,float 20,float 21,float 22,float 23,int32 24,float 25,float 26,float 27,float 28,float 29,int32 30,int32 31,float 32,float 33,float 34,float 35,int32 36,float 37,int32 38,float 39,int32 40,int32 41,string2 42,int32 43,string2 44,int32 45,int32 46,bool 47,bool 48,float 49,float 50,float 51,float 52,float 53,float 54,string3 55,int32 56,int32 57,int32 58,int32 59,float 60,string2 61,string2 62,string2 63
10702001,-1,"","0","","chr465",0,0,"","","bn01","",0,0,"F01",0,0,29.58,-28.281,487.075,94.847,0,0,5,0,2,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,0,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10702002,1,"npc_0001","0","","chr916",0,0,"","","e100","",0,0,"F01",0,0,-0.198,8.384,-179.451,-3.614,0,0,2.3,1,2,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,0,"e100",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10702003,6,"npc_0002","0","","chr933",0,0,"","","e100","",0,0,"F01",0,0,-0.136,8.47,-179.411,-3.614,0,0,2.3,1,7,160,150,1,1,1,2,0,-6.5,1.5,-1,2,15,2,15,2,0,"e100",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10702004,3,"npc_0003","","","chr399",0,0,"","","bn01","",0,0,"F01",0,0,-10.14,-0.317,14.333,154.491,0,0,1,1,0,0,0,0,0,0,2,0,0,0,-1,-1,0,-1,0,2,0,"bn01",10,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10702005,3,"npc_0004","","","chr399",0,0,"","","bn01","",0,0,"F01",0,0,-5.395,-0.094,-68.594,-28.082,0,0,1,1,0,0,0,0,0,0,2,0,0,0,-1,-1,0,-1,0,2,0,"bn01",10,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10702006,5,"npc_0005","0","","chr933",0,0,"","","e100","",0,0,"F01",0,0,-0.229,8.341,-179.338,0,0,0,1,1,2,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,0,"e100",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10702007,5,"npc_0006","0","","chr774",0,0,"","","bn01","",0,0,"F01",0,0,-0.396,8.107,-172.032,180,0,0,1.5,1,2,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10702020,11,"npc_0020","20","","chr093",0,0,"","","bd03","chr_093damaged",0,0,"F01",2,0,-3.369,-0.109,-22.655,63.13,0,0,2.3,1,2,160,360,1,1,2,1,0,0.75,0,-1,-1,0,-1,0,0,0,"bd03",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10702021,12,"npc_0021","21","","chr406",0,0,"","","bd03","chr_406damaged",0,0,"F01",2,0,3.582,-0.146,-28.896,-34.942,0,0,2.3,1,2,160,360,1,1,2,1,0,0.75,0,-1,-1,0,-1,0,0,0,"bd03",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10702022,2,"npc_0022","22","","chr093",0,0,"","","bn01","",0,0,"F01",0,0,-4.492,-0.109,-25.216,-3.614,0,0,2.3,1,3,160,360,1,1,1,2,0,0,0,10,2,10,2,10,2,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10702023,2,"npc_0023","23","","chr406",0,0,"","","bn01","",0,0,"F01",0,0,4.697,-0.146,-25.889,-3.614,0,0,2.3,1,4,160,360,1,1,1,2,0,0.45,0,-1,2,10,2,10,2,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10702501,50,"s020_014_001","","","chr606",0,0,"","","bn01","",0,0,"F01",0,0,-2.882,7,-144.147,180,0,0,1,1,4,160,360,1,1,1,2,0,0,0,-1,-1,0,-1,0,0,1,"ba01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10702502,51,"s020_014_002","","","chr606",0,0,"","","bn01","",0,0,"F01",0,0,-2.882,7,-144.147,180,0,0,1,1,4,160,360,1,1,1,2,0,0,0,-1,-1,0,-1,0,0,1,"ba01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10702503,52,"s020_016_001","","","chr368",0,0,"","","bn01","",0,0,"F01",0,0,-2.446,6.999,-143.822,180,0,0,1,1,7,160,360,1,1,1,2,0,0,0,-1,-1,0,-1,0,0,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10702505,54,"s110_093_an_01","","","chr920",0,0,"","","ba01","",0,0,"F01",0,0,3.71,7,-124.852,-36.247,0,0,1,1,2,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,1,"ba01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10702506,54,"s110_093_cra_02","","","chr734",0,0,"","","ba02","",0,0,"F01",0,0,-4.729,6.999,-116.759,-218.173,0,0,1,1,2,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,1,"ba02",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10702507,55,"s110_094_001","","","chr419",0,0,"","","bn01","",0,0,"F01",0,0,-4.074,6.999,-159.39,170,0,0,1,1,8,160,360,1,1,1,2,0,0,0,-1,-1,0,-1,0,0,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10702508,56,"sub_200_hiroko","1","","npc003aa010101",0,0,"","","fd01_01","",0,0,"",0,0,-2.859,7,-97.545,-893.701,0,0,1,1,2.5,160,360,2,2,1,1,0,0.8,0,-1,2,2.5,-1,0,2,0,"fd01_01",0,"",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10702509,57,"s110_092_001","","","chr734",0,0,"","","bn01","",0,0,"F01",0,0,-0.524,6.999,-158.933,180,0,0,1,1,2,160,360,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
