int32 0,int32 1,string2 2,string2 3,string2 4,string2 5,int32 6,int32 7,string2 8,string2 9,string2 10,string2 11,float 12,float 13,string2 14,int32 15,int32 16,float 17,float 18,float 19,float 20,float 21,float 22,float 23,int32 24,float 25,float 26,float 27,float 28,float 29,int32 30,int32 31,float 32,float 33,float 34,float 35,int32 36,float 37,int32 38,float 39,int32 40,int32 41,string2 42,int32 43,string2 44,int32 45,int32 46,bool 47,bool 48,float 49,float 50,float 51,float 52,float 53,float 54,string3 55,int32 56,int32 57,int32 58,int32 59,float 60,string2 61,string2 62,string2 63
10506001,-1,"npc_0001","300","","chr059",0,0,"","","bn01","",0,0,"F01",0,0,-8.064,0.187,81.883,32.077,0,0,1,1,4,160,360,1,1,45,2,0,0,0,-1,2,-1,2,10,2,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10506002,1,"npc_0002","302","","chr134",0,0,"","","fe04","",0,0,"F01",0,0,8.256,-0.021,107.449,-55.94,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,-1,-1,0,2,0,"fe04",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10506003,1,"npc_0003","303","","chr719",0,0,"","","fe02","",0,0,"F01",0,0,3.953,-0.021,108.95,122.298,0,0,1,1,4,160,360,1,1,1,2,0,0,2,-1,-1,-1,-1,0,2,0,"fe02",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10506004,55,"npc_0004","304","","chr026",0,0,"","","bn01","",0,0,"F01",0,0,-16.776,-0.021,97.529,117.628,0,0,1,1,4,160,360,1,1,1,2,0,0,0,-1,-1,-1,-1,-1,2,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10506005,1,"npc_0005","305","","chr074",0,0,"","","bv01","",0,0,"F02",0,0,7.679,1.086,95.198,389.436,0,0,1,1,5,160,360,5,5,1,2,0,-2,1,-1,2,-1,-1,0,2,0,"bv01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10506006,1,"npc_0006","306","","chr091",0,0,"","","fq02","",0,0,"F01",0,0,-4.403,-0.021,108.841,-49.317,0,0,1,1,4,160,360,1,1,1,2,0.5,-0.56,1.3,-1,2,-1,-1,0,2,0,"fq02",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10506007,1,"npc_0007","307","","chr365",0,0,"","","fq01","",0,0,"F01",0,0,-6.177,-0.021,111.516,137.188,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,2,-1,-1,0,2,0,"fq01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10506008,-1,"npc_0008","308","","chr217",0,0,"","","fe04","",0,0,"F01",0,0,-3.484,-0.021,86.314,25.387,0,0,1,1,4,160,360,1,1,1,2,0,0,0,-1,2,-1,2,10,2,0,"fe04",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10506009,-1,"npc_0009","309","","chr621",0,0,"","","fe04","",0,0,"F01",0,0,4.363,-0.021,83.773,-29.068,0,0,1,1,4,160,360,1,1,1,2,0,0,0,-1,2,-1,-1,0,2,0,"fe04",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10506010,-1,"npc_0010","310","","chr431",0,0,"","","bn01","",0,0,"F01",0,0,19.898,-0.021,97.653,270,0,0,1,1,4,160,360,1,1,1,2,0,0,0,-1,2,-1,-1,0,2,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
