int32 0,int32 1,string3 2,string3 3,int32 4,int32 5,int32 6,string3 7,string3 8,string3 9,string2 10,float 11,float 12,string2 13,int32 14,int32 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,int32 24,float 25,float 26,float 27,float 28,int32 29,int32 30,string3 31,string3 32,string3 33,int32 34,float 35,bool 36,float 37,string2 38,string2 39,string2 40,string2 41,string2 42,string2 43
21002001,9,"","chr759",0,0,0,"","","bn01","",0,0,"F01",2,1,47.604,-27.336,70.775,599.105,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21002002,9,"","chr242",0,0,0,"","","fe02","",0,0,"F01",0,0,32.161,-32.824,75.816,-104.936,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21002003,9,"","chr242",0,0,0,"","","fq01","",0,0,"F01",0,0,37.528,-30.277,72.948,-208.454,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21002004,-1,"","chr373",0,0,0,"","","bn02","",0,0,"F01",2,0,75.222,-9.597,50.508,251.859,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21002005,1,"","chr412",0,0,0,"","","bn02","",0,0,"F03",0,0,35.826,-36.185,73.51,236.906,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21002006,-1,"","chr144",0,0,0,"","","f000","",0,0,"F01",2,0,76.598,-5.009,47.568,111.241,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21002007,1,"","chr009",0,0,0,"","","fq02","",0,0,"F01",0,0,31.778,-35.993,68.268,-409.791,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21002008,1,"","chr728",0,0,0,"","","bn02","",0,0,"F01",0,0,32.58,-35.789,70.204,107.259,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21002009,9,"","chr242",0,0,0,"","","fq01","",0,0,"F01",0,0,30.871,-32.843,76.245,144.174,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21002010,5,"","chr595",0,0,0,"","","fq01","",0,0,"F02",0,0,-75.156,0.025,-0.617,296.184,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21002011,2,"","chr728",0,0,0,"","","fq01","",0,0,"F01",0,0,-16.702,-19.302,74.264,-22.282,0,3,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21002012,5,"","chr241",0,0,0,"","","fe04","",0,0,"F01",0,0,-76.595,0.025,-2.149,-55.247,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21002013,2,"","chr609",0,0,0,"","","fe02","",0,0,"F01",0,0,-18.031,-20.239,74.026,22.503,10,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21002014,9,"","chr728",0,0,0,"","","fe02","",0,0,"F01",0,0,38.302,-29.745,72.038,-96.56,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21002015,2,"","chr621",0,0,0,"","","fe02","",0,0,"F01",0,0,35.495,-52.24,56.149,141.2,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21002016,1,"","chr341",0,0,0,"","","fq02","",0,0,"F01",0,0,40.022,-52.212,54.841,263.797,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21002017,-1,"","chr341",0,0,0,"","","fq02","",0,0,"F01",0,0,55.79,-80.514,-50.873,-5.631,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21002018,-1,"","chr341",0,0,0,"","","bn02","",0,0,"F01",0,0,57.505,-80.514,-48.973,-52.937,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21002019,9,"","chr728",0,0,0,"","","fe01","",0,0,"F01",0,0,49.171,-30.419,63.805,-73.983,40,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21002020,-1,"","chr615",0,0,0,"","","f000","",0,0,"F01",0,0,40.261,-115.326,-10.51,-105.565,0,0,1,1,0,0,0,0,-1,1,1,"mob01","飛行デジモン速度20","rail_move_51",1,0,true,-1,"","","","","",""
21002021,-1,"","chr615",0,0,0,"","","f000","",0,0,"F01",0,0,-39.975,-112.525,-10.865,-32.596,0,0,1,1,0,0,0,0,-1,1,1,"mob01","飛行デジモン速度20","rail_move_51",1,0,true,-1,"","","","","",""
21002022,-1,"","chr615",0,0,0,"","","f000","",0,0,"F01",0,0,-20.974,-109.613,28.454,59.773,0,0,1,1,0,0,0,0,-1,1,1,"mob01","飛行デジモン速度20","rail_move_52",1,0,true,-1,"","","","","",""
21002023,99,"Locomon_Train","chr918",0,0,0,"","","bn01","",0,0,"F01",0,0,-93.619,-0.025,19.031,-6.8,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21002024,-1,"mob_flymekanori_1","chr615",0,0,0,"","","f000","",0,0,"F01",0,0,-139.404,7.064,99.278,126.307,0,0,1,1,0,0,0,0,-1,1,0,"mob01","飛行デジモン速度20","rail_move_150",0,0,true,-1,"","","","","",""
21002025,-1,"mob_flymekanori_3","chr615",0,0,0,"","","f000","",0,0,"F01",0,0,-130.244,7.756,108.013,124.277,0,0,1,1,0,0,0,0,-1,1,0,"mob01","飛行デジモン速度20","rail_move_152",0,0,true,-1,"","","","","",""
21002026,-1,"mob_flymekanori_2","chr615",0,0,0,"","","f000","",0,0,"F01",0,0,-132.182,5.029,102.06,126.508,0,0,1,1,0,0,0,0,-1,1,0,"mob01","飛行デジモン速度20","rail_move_151",0,0,true,-1,"","","","","",""
21002027,1,"","chr398",0,0,0,"","","fq02","",0,0,"F01",0,0,33.576,-36.185,66.737,8.311,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21002028,99,"","chr919",0,0,0,"","","bn01","",0,0,"F01",0,0,21.522,-245,27.13,495.523,0,0,1,1,0,0,0,0,-1,1,1,"","デジモンデフォルト","rail_move_154",1,0,true,-1,"","","","","",""
