int32 0,int32 1,string3 2,string3 3,int32 4,int32 5,int32 6,string3 7,string3 8,string3 9,string2 10,float 11,float 12,string2 13,int32 14,int32 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,int32 24,float 25,float 26,float 27,float 28,int32 29,int32 30,string3 31,string3 32,string3 33,int32 34,float 35,bool 36,float 37,string2 38,string2 39,string2 40,string2 41,string2 42,string2 43
802001,1,"","mob007010101",0,0,0,"","","fw01","",0,0,"F01",0,0,-14.006,0,-45.664,20.033,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者デフォルト","rail_move_04",1,0,true,-1,"","","","","",""
802002,1,"","mob014",0,0,0,"","","fn02","",0,0,"F01",0,0,-13.473,0.1,-50.348,-239.412,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
802003,1,"","mob004",0,0,0,"","","fn11","",0,0,"F01",0,0,-13.535,0.1,-51.342,-314.983,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
802004,1,"","mob015",0,0,0,"","","fn10","",0,0,"F01",0,0,15.782,0,-47.285,-520.274,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
802005,1,"","mob003",0,0,0,"","","fn24","",0,0,"F01",0,0,8.906,0,-29.363,-815.759,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
802006,1,"","mob028",0,0,0,"","","fn02","",0,0,"F01",0,0,11.909,0,-37.525,-591.472,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
802007,1,"","mob014",0,0,0,"","","fn30","",0,0,"F01",0,0,-4.262,-0.02,-4.724,-897.097,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
802008,1,"","mob001",0,0,0,"","","fn07","",0,0,"F01",0,0,4.031,0.114,-14.351,-826.175,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
802009,1,"","mob015",0,0,0,"","","fn02","",0,0,"F01",0,0,-3.254,0,7.876,-82.962,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
802010,1,"","mob071",0,0,0,"","","fn24","",0,0,"F01",0,0,3.085,0,-4.321,-77.61,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
802011,1,"","mob151",0,0,0,"","","fn07","",0,0,"F01",0,0,-3.059,0,18.474,79.208,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
802012,1,"","mob054",0,0,0,"","","fn30","",0,0,"F01",0,0,-5.823,0,-26.137,-76.506,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
802014,5,"","mob083",0,0,0,"","","fw01","",0,0,"F01",0,0,14.354,0.1,-49.538,-389.822,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者デフォルト","rail_move_02",1,0,true,-1,"","","","","",""
802015,1,"","mob013",0,0,0,"","","e004","",0,0,"F01",0,0,-3.863,-0.02,-4.656,-154.502,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
802016,1,"","mob075",0,0,0,"","","fn10","",0,0,"F01",0,0,-11.11,0,-36.839,-505.865,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
802017,1,"","mob071",0,0,0,"","","fn02","",0,0,"F01",0,0,31.381,0,-86.738,-153.036,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
802018,1,"","mob014",0,0,0,"","","fn02","",0,0,"F01",0,0,13.214,0.1,-51.499,-119.474,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
802019,1,"","mob014",0,0,0,"","","fn02","",0,0,"F01",0,0,27.832,0,-80.029,-119.256,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
802020,5,"","mob033",0,0,0,"","","fn07","",0,0,"F01",0,0,-2.254,0,-9.975,-96.645,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
802021,1,"","mob151",0,0,0,"","","fn02","",0,0,"F01",0,0,6.603,0,-27.147,65.511,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
802022,1,"","mob012",0,0,0,"","","fn10","",0,0,"F01",0,0,-5.522,0,-25.579,-118.344,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
802023,1,"","mob001",0,0,0,"","","fn02","",0,0,"F01",0,0,32.921,0,-88.685,-145.287,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
802024,1,"","mob071",0,0,0,"","","fw01","",0,0,"F01",0,0,-0.944,0,30.02,177.458,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者デフォルト","rail_move_01",1,0,true,-1,"","","","","",""
802025,1,"","mob095",0,0,0,"","","fw01","",0,0,"F01",0,0,-0.537,0,8.222,177.458,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者デフォルト","rail_move_01",1,0,true,-1,"","","","","",""
802026,5,"","mob014",0,0,0,"","","fw01","",0,0,"F01",0,0,1.077,0,11.669,-2.344,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者デフォルト","rail_move_02",1,0,true,-1,"","","","","",""
802027,5,"","mob004",0,0,0,"","","fw01","",0,0,"F01",0,0,1.033,0,-0.881,-2.344,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者デフォルト","rail_move_02",1,0,true,-1,"","","","","",""
802028,5,"","mob008010101",0,0,0,"","","fw01","",0,0,"F01",0,0,11.877,0.1,-40.54,-393.853,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者デフォルト","rail_move_02",1,0,true,-1,"","","","","",""
802029,1,"","mob001",0,0,0,"","","fw01","",0,0,"F01",0,0,0.314,0,-24.79,-461.76,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者デフォルト","rail_move_03",1,0,true,-1,"","","","","",""
802030,1,"","mob014",0,0,0,"","","fn02","",0,0,"F01",0,0,27.542,0,-72.85,-283.053,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
802031,1,"","mob003",0,0,0,"","","fn11","",0,0,"F01",0,0,27.787,0,-75.49,-54.909,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
802032,1,"","mob014",0,0,0,"","","fn02","",0,0,"F01",0,0,21.096,0,-64.887,-23.594,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
802033,1,"","mob012",0,0,0,"","","fn01","",0,0,"F01",0,0,20.8,0,-65.214,1.804,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
802034,1,"","mob015",0,0,0,"","","fn01","",0,0,"F01",0,0,24.398,0,-65.205,160.008,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
802035,1,"","mob004",0,0,0,"","","fn08","",0,0,"F01",0,0,-30.681,0,-83.466,-411.318,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
802036,1,"","mob004",0,0,0,"","","fn10","",0,0,"F01",0,0,-29.264,0,-77.447,-411.318,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
802037,1,"","mob004",0,0,0,"","","fn12","",0,0,"F01",0,0,-26.457,0,-75.494,-411.318,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
802038,1,"","mob004",0,0,0,"","","fn12","",0,0,"F01",0,0,-25.288,0,-67.551,-411.318,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
802039,1,"","mob004",0,0,0,"","","fn12","",0,0,"F01",0,0,-23.695,0,-72.475,-411.318,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
802040,1,"","mob004",0,0,0,"","","fn12","",0,0,"F01",0,0,-19.561,0,-61.145,-411.318,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
802041,1,"","mob004",0,0,0,"","","fn12","",0,0,"F01",0,0,-19.172,0,-55.308,-411.318,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
