int32 0,int32 1,string2 2,string2 3,string2 4,string2 5,int32 6,int32 7,string2 8,string2 9,string2 10,string2 11,float 12,float 13,string2 14,int32 15,int32 16,float 17,float 18,float 19,float 20,float 21,float 22,float 23,int32 24,float 25,float 26,float 27,float 28,float 29,int32 30,int32 31,float 32,float 33,float 34,float 35,int32 36,float 37,int32 38,float 39,int32 40,int32 41,string2 42,int32 43,string2 44,int32 45,int32 46,bool 47,bool 48,float 49,float 50,float 51,float 52,float 53,float 54,string3 55,int32 56,int32 57,int32 58,int32 59,float 60,string2 61,string2 62,string2 63
10904001,12,"npc0001","1","","chr927",0,0,"","","e609","",0,0,"F01",0,0,-23.422,5.933,-26.573,-91.053,-10,0,2.88,0,2,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,1,"e609",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10904002,12,"npc0002","2","","chr843",0,0,"","","e610","",0,0,"F01",0,0,-44.993,3.729,-34.87,-282.185,0,0,1,1,2,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,1,"e610",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10904003,1,"npc0003","3","","chr024",0,0,"","","br01","",0,0,"F03",0,0,-19.238,1,22.478,367.397,0,0,1,1,0,0,0,0,0,0,2,0,0,0,-1,-1,0,-1,0,0,1,"br01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10904004,-1,"npc0004","4","","chr917",0,0,"","","bn01","",0,0,"F03",0,0,-26.277,-4.984,47.35,182.766,0,0,1,1,23,160,360,8,8,1,1,-2,6,18,20,2,0,-1,0,2,0,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10904005,2,"npc0005","5","","chr172",0,0,"","","bn01","",0,0,"F01",0,0,-27.324,0,0.175,21.882,0,0,1,1,2.5,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10904006,24,"npc0006","6","","*Heroine",0,0,"","","fn01_01","",0,0,"F01",0,0,-17.599,0,25.843,194.642,0,0,1,1,2,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,1,"fn01_01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10904007,24,"npc0007","7","","*Aegiomon",0,0,"","","fn01_01","",0,0,"F01",0,0,-18.007,0,25.668,199.4,0,0,1,1,2,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,1,"fn01_01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10904008,25,"npc0008","8","","*Aegiomon",0,0,"","","bn01","",0,0,"F01",0,0,-25.633,0,4.568,178.259,0,0,1,1,2,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10904009,25,"npc0009","9","","*Heroine",0,0,"","","fn01_01","",0,0,"F01",0,0,-25.113,0,5.484,191.934,0,0,1,1,2,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,1,"fn01_01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10904010,18,"npc0010","10","","chr024",0,0,"","","bn01","",0,0,"F01",0,0,-25.799,1,0.092,325.854,0,0,1,1,2,90,360,2,2,1,2,0,0,0,-1,-1,0,-1,0,0,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10904011,3,"npc0011","11","","chr052",0,0,"","","bn01","",0,0,"F01",0,0,-4.974,0,-0.671,-34.196,0,0,1,1,2,160,360,1,1,1,2,0,0,0,-1,-1,0,-1,0,2,0,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10904012,4,"npc0012","12","","chr434",0,0,"","","bn02","",0,0,"F01",0,0,35.947,0,-3.843,374.238,0,0,2.5,0,2,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,1,"bn02",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10904013,4,"npc0013","13","","chr133",0,0,"","","fe04","",0,0,"F01",0,0,30.875,0.546,-2.849,38.515,-10,0,2,0,2,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,1,"fe04",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
