int32 0,int32 1,string3 2,string3 3,int32 4,int32 5,int32 6,string3 7,string3 8,string3 9,string2 10,float 11,float 12,string2 13,int32 14,int32 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,int32 24,float 25,float 26,float 27,float 28,int32 29,int32 30,string3 31,string3 32,string3 33,int32 34,float 35,bool 36,float 37,string2 38,string2 39,string2 40,string2 41,string2 42,string2 43
21012001,-1,"","chr111",0,0,0,"","","fn02_01","",0,60,"F01",0,0,7.909,0.96,117.484,-181.587,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21012002,-1,"","chr577",0,0,0,"","","fe04","",0,60,"F01",0,0,8.246,-0.021,102.505,207.716,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21012003,-1,"","chr111",0,0,0,"","","f000","",0,60,"F01",0,0,4.57,-0.021,90.831,12.59,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21012004,-1,"","chr014",0,0,0,"","","fe02","",0,60,"F02",0,0,3.213,-0.021,101.736,-224.024,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21012005,-1,"","chr014",0,0,0,"","","f000","",0,60,"F02",0,0,-5.529,-0.021,100.137,-388.469,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21012006,-1,"","chr097",0,0,0,"","","fe03","",0,60,"F02",0,0,0.106,2.591,99.17,-268.01,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21012007,1,"","chr097",0,0,0,"","","fe02","",0,60,"F02",0,0,7.943,3.38,103.293,-386.671,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21012008,1,"","chr097",0,0,0,"","","fe01","",0,60,"F02",0,0,8.882,4.821,109.865,-451.385,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21012009,-1,"","chr097",0,0,0,"","","bv01","",0,60,"F02",0,0,-9.778,2.548,94.191,-390.053,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21012010,-1,"","chr630",0,0,0,"","","bn01","",0,60,"F01",0,0,-13.532,3.633,82.037,-324.568,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
