int32 0,int32 1,string3 2,string3 3,int32 4,int32 5,int32 6,string3 7,string3 8,string3 9,string2 10,float 11,float 12,string2 13,int32 14,int32 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,int32 24,float 25,float 26,float 27,float 28,int32 29,int32 30,string3 31,string3 32,string3 33,int32 34,float 35,bool 36,float 37,string2 38,string2 39,string2 40,string2 41,string2 42,string2 43
608000,1,"","chr936",0,0,0,"","","br01","",0,0,"F01",0,0,-154.934,6.08,-121.179,0.71,0,0,15,0,0,0,0,0,-1,0,1,"symbol01","デジモン速度20","rail_move_03",0,2,false,-1,"","","","","",""
608001,99,"","chr802",0,0,0,"","","bn01","",0,0,"F01",0,0,-69.889,17.627,-482.797,5.266,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",0,2,false,-1,"","","","","",""
608002,1,"","chr919",0,0,0,"","","ba01","",0,0,"F01",0,0,-244.355,95.864,-7.878,-26.673,0,0,2,0,0,0,0,0,-1,1,0,"","デジモンデフォルト","",0,2,false,-1,"","","","","",""
608003,1,"","chr632",0,0,0,"","","fe01","",0,0,"F01",0,0,9.948,116.849,-319.913,156.135,-90,-10,7,0,0,0,0,0,-1,1,0,"","デジモンデフォルト","",0,2,false,-1,"","","","","",""
608004,1,"","chr936",0,0,0,"","","fe02","",0,0,"F01",0,0,-62.293,0.841,-250.699,-231.266,0,0,6,0,0,0,0,0,-1,1,0,"","デジモンデフォルト","",0,2,false,-1,"","","","","",""
608005,1,"","chr106",0,0,0,"","","fe01","",0,0,"F01",0,0,19.894,-5.807,-201.675,-512.82,0,0,40,0,0,0,0,0,-1,1,0,"","デジモンデフォルト","",0,2,false,-1,"","","","","",""
608006,1,"","chr936",0,0,0,"","","fe04","",3,9,"F01",0,0,49.197,2.013,-24.097,-321.235,0,0,7,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",0,2,false,-1,"","","","","",""
608007,1,"","chr422",0,0,0,"","","fe02","",0,0,"F01",0,0,-37.012,0.47,-270.796,-393.192,0,0,8,0,0,0,0,0,-1,1,0,"","デジモンデフォルト","",0,2,false,-1,"","","","","",""
608008,1,"","chr919",0,0,0,"","","ba01","",0,0,"F01",0,0,-103.523,69.981,-588.044,146.177,0,0,1.5,0,0,0,0,0,-1,1,0,"","デジモンデフォルト","",0,2,false,-1,"","","","","",""
608009,1,"","chr632",0,0,0,"","","fe04","",0,0,"F01",0,0,85.663,13.472,1.077,214.418,0,20,6,0,0,0,0,0,-1,1,0,"","デジモンデフォルト","",0,2,false,-1,"","","","","",""
608010,1,"","chr627",0,0,0,"","","bn01","",0,0,"F01",0,0,51.97,54.11,48.413,163.612,20,-20,10,0,0,0,0,0,-1,1,0,"","デジモンデフォルト","",0,2,false,-1,"","","","","",""
608011,1,"","chr627",0,0,0,"","","bn01","",0,0,"F01",0,0,-51.455,64.086,-112.843,-648.857,10,-30,10,0,0,0,0,0,-1,1,0,"","デジモンデフォルト","",0,2,false,-1,"","","","","",""
608012,1,"","chr627",0,0,0,"","","bn01","",0,0,"F01",0,0,45.606,74.671,-39.431,-805.083,10,-90,10,0,0,0,0,0,-1,1,0,"","デジモンデフォルト","",0,2,false,-1,"","","","","",""
608013,1,"","chr630",0,0,0,"","","fe01","",0,0,"F01",0,0,-69.548,3.173,78.814,-138.679,30,0,4,0,0,0,0,0,-1,1,0,"","デジモンデフォルト","",0,2,false,-1,"","","","","",""
608014,1,"","chr422",0,0,0,"","","bn02","",0,0,"F01",0,0,-71.241,1.978,70.709,-135.336,30,0,4,0,0,0,0,0,-1,1,0,"","デジモンデフォルト","",0,2,false,-1,"","","","","",""
608015,1,"","chr452",0,0,0,"","","fe01","",0,0,"F01",0,0,-48.245,2.92,-40.293,-124.449,0,0,9,0,0,0,0,0,-1,1,0,"","デジモンデフォルト","",0,2,false,-1,"","","","","",""
608016,1,"","chr590",0,0,0,"","","bn02","",0,0,"F01",0,0,-73.658,110.775,-53.113,49.605,30,-20,25,0,0,0,0,0,-1,1,0,"","デジモンデフォルト","",0,2,false,-1,"","","","","",""
608017,1,"","chr627",0,0,0,"","","bn01","",0,0,"F01",0,0,-85.753,73.511,-28.016,0,90,0,7,0,0,0,0,0,-1,1,0,"","デジモンデフォルト","",0,2,false,-1,"","","","","",""
608018,1,"","chr228",0,0,0,"","","fe02","",0,0,"F01",0,0,-93.853,41.955,29.556,-110.022,0,0,4,0,0,0,0,0,-1,1,0,"","デジモンデフォルト","",0,2,false,-1,"","","","","",""
