int 0,int 1,int 2,int 3,string2 4,int 5,int 6,string2 7,string2 8,string2 9,string2 10,string2 11,string2 12,float 13,float 14,float 15,float 16,float 17,int 18,float 19,float 20,float 21,float 22,string2 23,string2 24,string2 25,float 26,float 27,string2 28,float 29,int 30,string2 31,float 32,float 33,float 34,int 35,float 36,float 37,float 38,float 39,float 40,float 41,int 42,int 43,int 44,float 45,float 46,float 47,float 48,string2 49,string2 50,float 51,int 52,string3 53,float 54,float 55,float 56,int 57,float 58,float 59,float 60,float 61,float 62,float 63,int 64,int 65,int 66,float 67,float 68,float 69,float 70,string2 71,bool 72,bool 73,bool 74,bool 75,bool 76,bool 77,bool 78,int 79,float 80,int 81,float 82,float 83,string2 84,int 85,float 86,int 87,float 88,float 89,float 90,string2 91,int 92,float 93,int 94,float 95,string2 96,float 97,float 98,float 99,float 100,string2 101,string2 102,string2 103
2021001,90242,0,1,"",0,0,"","panel02","","","","",12.071,20,-11.056,-45,1,1,-1,-1,-1,-1,"brisk_walk","bn01","",0,0,"ba01",6,1,"",0,10,10,0,0,160,13,0.2,0.1,45,0,0,0,60,12.5,0.3,0.2,"","",5,1,"",0,30,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,0,1,1,0,0,0,0,3.5,15,"",0,1.5,0,6,15,4,"",0,2,1,-1,"",0,0,0,-1,"","",""
2021002,4021004,0,1,"",0,0,"","panel04","","","","",11.999,20,14.008,-135,1,1,-1,-1,-1,-1,"brisk_walk","bn01","",0,0,"ba01",6,1,"",0,10,10,0,0,160,13,0.2,0.1,45,0,0,0,60,12.5,0.3,0.2,"","",5,1,"",0,30,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,0,1,1,0,0,0,0,3.5,15,"",0,1.5,0,6,15,4,"",0,2,1,-1,"",0,0,0,-1,"","",""
2021003,5051002,0,1,"",0,0,"","panel06","","","","",-12.108,20,13.952,135,1,1,-1,-1,-1,-1,"brisk_walk","bn01","",0,0,"ba01",6,1,"",0,10,10,0,0,160,13,0.2,0.1,45,0,0,0,60,12.5,0.3,0.2,"","",5,1,"",0,30,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,0,1,1,0,0,0,0,3.5,15,"",0,1.5,0,6,15,4,"",0,2,1,-1,"",0,0,0,-1,"","",""
2021004,90510,0,1,"",0,0,"","panel08","","","","",-11.966,20,-11.038,45,1,1,-1,-1,-1,-1,"brisk_walk","bn01","",0,0,"ba01",6,1,"",0,10,10,0,0,160,13,0.2,0.1,45,0,0,0,60,12.5,0.3,0.2,"","",5,1,"",0,30,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,0,1,1,0,0,0,0,3.5,15,"",0,1.5,0,6,15,4,"",0,2,1,-1,"",0,0,0,-1,"","",""
2021005,4123005,0,2,"",0,0,"","panel01","","","","",0.086,20,-13,0,1,1,-1,-1,-1,-1,"brisk_walk","bn01","",0,0,"ba01",6,1,"",0,10,10,0,0,160,13,0.2,0.1,45,0,0,0,60,12.5,0.3,0.2,"","",5,1,"",0,30,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,0,1,1,0,0,0,0,3.5,15,"",0,1.5,0,6,15,4,"",0,2,1,-1,"",0,0,0,-1,"","",""
2021006,90081,0,2,"",0,0,"","panel03","","","","",14.092,20,0.027,-90,1,1,-1,-1,-1,-1,"brisk_walk","bn01","",0,0,"ba01",6,1,"",0,10,10,0,0,160,13,0.2,0.1,45,0,0,0,60,12.5,0.3,0.2,"","",5,1,"",0,30,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,0,1,1,0,0,0,0,3.5,15,"",0,1.5,0,6,15,4,"",0,2,1,-1,"",0,0,0,-1,"","",""
2021007,4021005,0,2,"",0,0,"","panel05","","","","",-0.065,20,16.584,180,1,1,-1,-1,-1,-1,"brisk_walk","bn01","",0,0,"ba01",6,1,"",0,10,10,0,0,160,13,0.2,0.1,45,0,0,0,60,12.5,0.3,0.2,"","",5,1,"",0,30,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,0,1,1,0,0,0,0,3.5,15,"",0,1.5,0,6,15,4,"",0,2,1,-1,"",0,0,0,-1,"","",""
2021008,4021002,0,2,"",0,0,"","panel07","","","","",-13.854,20,0.092,90,1,1,-1,-1,-1,-1,"brisk_walk","bn01","",0,0,"ba01",6,1,"",0,10,10,0,0,160,13,0.2,0.1,45,0,0,0,60,12.5,0.3,0.2,"","",5,1,"",0,30,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,0,1,1,0,0,0,0,3.5,15,"",0,1.5,0,6,15,4,"",0,2,1,-1,"",0,0,0,-1,"","",""
2021009,90151,0,3,"",0,0,"","panel01","","","","",0.019,20,-11.019,0,1,1,-1,-1,-1,-1,"brisk_walk","bn01","",0,0,"ba01",6,1,"",0,10,10,0,0,160,13,0.2,0.1,30,0,0,0,60,12.5,0.3,0.2,"","",5,1,"",0,30,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,0,1,1,0,0,0,0,2,15,"",0,3,0,5,15,4,"",0,2,1,-1,"",0,0,0,-1,"","",""
2021010,90578,0,4,"",0,0,"","panel03","","","","",11.917,20,0.146,-90,1,1,-1,-1,-1,-1,"brisk_walk","bn01","",0,0,"ba01",6,1,"",0,10,10,0,0,160,13,0.2,0.1,30,0,0,0,60,12.5,0.3,0.2,"","",5,1,"",0,30,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,0,1,1,0,0,0,0,2,15,"",0,3,0,5,15,4,"",0,2,1,-1,"",0,0,0,-1,"","",""
