int32 0,int32 1,string2 2,string2 3,string2 4,string2 5,int32 6,int32 7,string2 8,string2 9,string2 10,string2 11,float 12,float 13,string2 14,int32 15,int32 16,float 17,float 18,float 19,float 20,float 21,float 22,float 23,int32 24,float 25,float 26,float 27,float 28,float 29,int32 30,int32 31,float 32,float 33,float 34,float 35,int32 36,float 37,int32 38,float 39,int32 40,int32 41,string2 42,int32 43,string2 44,int32 45,int32 46,bool 47,bool 48,float 49,float 50,float 51,float 52,float 53,float 54,string3 55,int32 56,int32 57,int32 58,int32 59,float 60,string2 61,string2 62,string2 63
10201001,24,"burinpu_01","1","","chr922",0,0,"","","fn01_01","",0,0,"",0,0,11.53,2.72,62.12,-45.44,0,0,1,1,0,0,0,0,0,0,2,0.03,-0.27,0.2,-1,-1,0,-1,0,2,0,"fn01_01",15,"",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10201002,33,"M_burinpu_01","1","","chr923",0,0,"","","fn01_01","",0,0,"",0,0,11.53,2.72,62.12,-45.44,0,0,1,1,0,0,0,0,0,0,2,0.03,-0.27,0.2,-1,-1,0,-1,0,2,0,"fn01_01",15,"",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10201003,29,"roko_01","3","","chr918",0,0,"","","bn01","",0,0,"",0,0,-3.115,3.124,-94.219,269.882,0,0,1,1,14,160,85,4,4,1,2,1.6,-1.5,2,-1,-1,0,-1,0,2,0,"bn01",10,"",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10201004,1,"subquest_musyamon","200","","chr220",0,0,"","","fq01","",0,0,"F01",0,0,9.098,3.516,-61.144,5.382,0,0,1,1,0,0,0,0,0,0,2,0,0,0,-1,-1,0,-1,0,2,0,"fq01",15,"",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10201005,23,"npc_0001","300","","chr682",0,0,"","","f000","",0,0,"F01",0,0,-15.191,3.399,26.895,28.635,0,0,1,1,5,160,360,1,3,1,2,0.1,-0.1,0,-1,2,-1,-1,0,1,0,"f000",15,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10201006,6,"npc_0003","301","","chr096",0,0,"","","bn01","",0,0,"F01",0,0,-8.281,10.698,-15.251,30,0,0,1,1,5,160,360,1,3,1,2,0,0,0,-1,-1,0,-1,0,2,1,"bn01",15,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10201007,10,"npc_0005","302","","chr325",0,0,"","","bn01","",0,0,"F01",0,0,8.784,2.056,43.541,-126.855,0,0,1,1,4,160,360,1,1,1,2,0,0,0,-1,-1,0,-1,0,2,1,"bn01",15,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10201008,1,"shop_0001","450","","chr411",0,0,"","","bn01","",0,0,"F01",0,0,5.806,3.053,5.284,-90,0,0,1,1,3,160,360,1,1,29,2,0,-0.3,-0.2,-1,-1,-1,-1,-1,2,0,"bn01",15,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10201009,23,"npc_0308","308","","chr595",0,0,"","","fq01","",0,0,"",0,0,3.088,3.053,2.067,28.174,0,0,1,1,2.3,160,360,1,1,1,2,0,-0.25,0.2,11,2,-1,-1,0,2,1,"fq01",15,"",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10201010,23,"npc_0309","309","","chr314",0,0,"","","fe03","",0,0,"",0,0,-1.528,3.5,-18.231,-25.882,0,0,1,1,2.5,160,360,1,1,1,2,0.3,-0.25,0,-1,-1,0,-1,0,2,1,"fe03",15,"",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10201011,19,"npc_0310","310","","chr072",0,0,"","","e013","",0,0,"",0,0,-7.989,3.526,-57.028,500.326,0,0,1,1,4,160,360,1,1,1,2,0.03,-0.27,0.2,-1,2,-1,-1,0,2,0,"e013",15,"",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10201012,22,"npc_0311","311","","chr072",0,0,"","","bn01","",0,0,"",0,0,-2.874,3.516,-55.872,520.159,0,0,1,1,4,160,360,1,1,1,2,0.03,-0.27,0.2,-1,2,-1,-1,0,2,0,"bn01",15,"",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10201013,24,"npc_0312","312","","chr072",0,0,"","","e013","",0,0,"",0,0,-7.717,3.526,-57.235,504.43,0,0,1,1,4,160,360,1,1,1,2,0.03,-0.27,0.2,-1,2,-1,-1,0,2,0,"e013",15,"",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10201014,6,"npc_0313","313","","chr014",0,0,"","","fe04","",0,0,"",0,0,8.331,3.512,-8.469,-243.619,0,0,1,1,2.5,160,360,1,1,1,2,-0.6,-0.5,0.3,-1,-1,0,-1,0,2,0,"fe04",15,"",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10201015,6,"npc_0314","314","","chr041",0,0,"","","fq02","",0,0,"",0,0,11.082,3.519,-8.674,-114.575,0,0,1,1,0,0,0,1,1,0,2,0,-1,0,-1,2,-1,-1,0,2,0,"fq02",15,"",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10201016,26,"npc_0315","315","","chr458",0,0,"","","fe04","",0,0,"",0,0,-2.69,3.612,-47.214,217.002,0,0,1,1,4,160,360,1,1,1,2,0,-0.3,1.3,20,2,-1,-1,0,2,0,"fe04",15,"",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10201017,24,"npc_0316","316","","chr595",0,0,"","","fe03","",0,0,"",0,0,2.017,3.053,6.147,368.938,0,0,1,1,2,160,360,1,1,1,2,0,-0.25,0.2,-1,2,-1,-1,0,1,1,"fe03",15,"",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10201018,24,"npc_0317","317","","chr314",0,0,"","","fe03","",0,0,"",0,0,-1.781,3.053,13.594,14.453,0,0,1,1,4,160,360,1,1,1,2,0,0,0,-1,-1,0,-1,0,2,1,"fe03",15,"",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10201019,24,"npc_0318","318","","chr682",0,0,"","","fe04","",0,0,"",0,0,-14.365,1.999,30.709,58.294,0,0,1,1,4,160,360,1,1,1,2,0,0,0,-1,2,-1,-1,0,2,0,"fe04",15,"",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10201020,1,"shop_0002","451","","chr474",0,0,"","","bn01","",0,0,"F01",0,0,-25.791,2.297,33.936,45.668,0,0,1,1,4,160,360,1,1,32,2,0.1,-0.85,1,-1,2,-1,2,4,2,0,"bn01",15,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10201021,1,"shop_0003","452","","chr051",0,0,"","","bn01","",0,0,"F01",0,0,-24.144,2.283,31.311,45.668,0,0,1,1,4,160,360,1,1,31,2,-0.5,-1.1,1.4,-1,2,-1,-1,-1,2,0,"bn01",15,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10201022,32,"shop_0004","453","","chr345",0,0,"","","f000","",0,0,"F01",0,0,9.844,2.02,29.508,-50,0,0,2,0,7,160,360,1,1,41,2,0,-3.3,2.2,-1,-1,-1,-1,-1,2,0,"f000",15,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10201023,1,"shop_0005","454","","chr607",0,0,"","","f000","",0,0,"F01",0,0,-3.04,3.509,-14.43,84.167,0,0,1,1,3,160,360,1,1,30,2,0,-0.2,0,-1,-1,-1,-1,-1,2,0,"f000",15,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10201024,29,"loco_mummy","2","","chr226",0,0,"","","bn01","",0,0,"F01",0,0,-0.686,3.516,-83.043,0,0,0,1,1,2,160,360,1,1,5,2,0,0,0,-1,2,-1,-1,0,2,0,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"1","",""
10201025,26,"rocomon_huusa","501","","chr009",0,0,"","","bn01","",0,0,"F01",0,0,1.289,4.083,-82.295,0,0,0,1,1,4,160,360,1,1,1,2,0,0,0,-1,2,-1,-1,0,2,1,"bn01",15,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"1","",""
10201026,3,"npc_3021","601","","chr437",0,0,"","","ba02","",0,0,"",0,0,-26.093,2,45.756,-86.187,0,0,1,1,3,160,360,1,1,1,2,0,0.05,0.4,-1,2,-1,-1,0,0,0,"ba02",15,"",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10201031,3,"npc_3022","602","","chr512",0,0,"","","fq01","",0,0,"",0,0,-27.12,2.056,45.616,82.324,0,0,1,1,0,0,0,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,0,"fq01",15,"",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10201032,3,"npc_3023","605","","chr242",0,0,"","","bn01","",0,0,"",0,0,-18.761,2.056,60.269,-25.78,0,0,1,1,3,160,360,1,1,1,2,0,0,0,-1,2,-1,-1,0,2,1,"bn01",15,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
