int32 0,string3 1,int32 2,string2 3,string2 4,bool 5,string2 6,int32 7,int32 8,string2 9,string2 10,string2 11,string2 12,string2 13,float 14,float 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,string2 24,float 25,float 26,float 27,float 28,float 29,float 30,float 31,float 32,float 33,float 34,int32 35,int32 36,float 37,float 38,float 39,float 40,int32 41,float 42,float 43,float 44,float 45,float 46,float 47,float 48,string2 49,int32 50,int32 51,int32 52,int32 53,string2 54,string2 55,int32 56
10103001,"",5,"hazama_gate01","h213_070",false,"ef_f_mov_121_ga",1,0,"","","","","",0,0,-51.238,42.059,11.346,475.065,0,0,1,1,"",0,0,0,0,0,2,360,360,2,2,27,2,0,1.5,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10103002,"",1,"fa_obstacles_01","fa_obj_h",false,"d03breakrock00",1,0,"","","","","",0,0,-51.595,42.255,11.501,-65.52,0,0,1.2,0,"cliff_cl",6,3,3,1.5,0,0,0,0,0,0,0,0,0,0,0,-1,10,4,10,2,2,0,1,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0103_001","1",-1
10103003,"",-1,"gear_access_01","",false,"f00iconobj00",1,0,"","","","","",0,0,12.318,-13.344,62.69,0,0,0,1,1,"",0,0,0,0,0,2,180,360,2,2,2,2,0,1.4,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10103004,"",-1,"gear_access_02","",false,"f00iconobj00",1,0,"","","","","",0,0,-48.787,14.829,-25.876,0,0,0,1,1,"",0,0,0,0,0,2,180,360,2,2,2,2,0,1.4,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10103103,"",6,"firewall_01","",false,"d01firewall00",1,0,"","","","","",0,0,-47.073,14.478,-16.87,41.464,0,0,2.5,0,"wall_cl",10,5,9,1.5,0,6,180,360,2,2,2,2,0,1.4,-4,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","-1",-1
10103104,"",3,"firewall_02","",false,"d01firewall00",1,0,"","","","","",0,0,-1.101,6.353,-7.708,41.464,0,0,2.5,0,"wall_cl",15,5,9,1.5,0,6,180,360,2,2,2,2,0,1.4,-4,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","-1",-1
10103105,"",7,"firewall_03","",false,"d01firewall00",1,0,"","","","","",0,0,105,0.492,107.268,-164.167,0,0,2.5,0,"wall_cl",15,5,9,1.5,0,6,180,360,2,2,2,2,0,1.4,4,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","-1",-1
10103106,"",4,"obj_bigfirewall_01","",false,"d01firewall00",1,0,"","","","","",0,0,-81.383,19.484,-50.55,27.991,0,0,3,0,"wall_cl",15,5,11,1.5,0,8,180,360,2,2,2,2,0,1.2,6,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","-1",-1
10103200,"",-1,"fa_treasure_01","fa_obj",false,"d01faobj00",1,0,"","","","","",0,0,90.028,0.086,95.676,-182.798,0,0,1,1,"wall_cl",2,3,2,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,0.5,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0103_002","1",20103003
10103201,"",-1,"fa_treasure_02","fa_obj",false,"d01faobj00",1,0,"","","","","",0,0,38.856,-19.904,80.834,0,0,0,1,1,"wall_cl",2,3,2,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,0.5,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0103_003","1",20103004
10103202,"",-1,"fa_treasure_03","fa_obj",false,"d01faobj00",1,0,"","","","","",0,0,-5.228,-13.622,42.608,0,0,0,1,1,"wall_cl",2,3,2,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,10,10,0,0.5,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0103_004","1",20103005
10103203,"",-1,"fa_treasure_04","fa_obj",false,"d01faobj00",1,0,"","","","","",0,0,-0.947,6.493,-26.326,0,0,0,1,1,"wall_cl",2,3,2,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,10,10,0,0.5,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0103_005","1",20103006
10103204,"",-1,"fa_treasure_05","fa_obj",false,"d01faobj00",1,0,"","","","","",0,0,-22.591,42.51,8.775,0,0,0,1,1,"wall_cl",2,3,2,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,10,10,0,0.5,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0103_006","1",20103007
10103205,"",-1,"fa_treasure_06","fa_obj",false,"d01faobj00",1,0,"","","","","",0,0,-58.943,42.129,49.304,0,0,0,1,1,"wall_cl",2,3,2,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,10,10,0,0.5,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0103_007","1",20103008
10103800,"",-1,"","elv_icon_01",false,"f00iconobj00",1,0,"","","","","",0,0,-84.954,100,-3.007,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10103801,"",-1,"","elv_icon_02",false,"f00iconobj00",1,0,"","","","","",0,0,32.955,42.853,-24.009,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10103802,"",-1,"","elv_icon_03",false,"f00iconobj00",1,0,"","","","","",0,0,104.924,100,62.052,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
