int 0,int 1,int 2,int 3,string2 4,int 5,int 6,string2 7,string2 8,string2 9,string2 10,string2 11,string2 12,float 13,float 14,float 15,float 16,float 17,int 18,float 19,float 20,float 21,float 22,string2 23,string2 24,string2 25,float 26,float 27,string2 28,float 29,int 30,string2 31,float 32,float 33,float 34,int 35,float 36,float 37,float 38,float 39,float 40,float 41,int 42,int 43,int 44,float 45,float 46,float 47,float 48,string2 49,string2 50,float 51,int 52,string3 53,float 54,float 55,float 56,int 57,float 58,float 59,float 60,float 61,float 62,float 63,int 64,int 65,int 66,float 67,float 68,float 69,float 70,string2 71,bool 72,bool 73,bool 74,bool 75,bool 76,bool 77,bool 78,int 79,float 80,int 81,float 82,float 83,string2 84,int 85,float 86,int 87,float 88,float 89,float 90,string2 91,int 92,float 93,int 94,float 95,string2 96,float 97,float 98,float 99,float 100,string2 101,string2 102,string2 103
1021001,4063008,0,2,"",0,0,"Alert_01","","","","","",-5.36,-5.433,-48.761,17.678,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,30,10,0,0,360,5,10,10,30,0,0,0,210,6,10,10,"","",0,0,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,0,3,4,"",0,5,0,4,12,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1021002,4063008,0,2,"",0,0,"Alert_02","","","","","",-45.892,16.36,24.575,-214.263,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,30,10,0,0,360,5,10,10,30,0,0,0,210,6,10,10,"","",0,0,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,0,3,3,"",0,5,0,4,12,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1021003,4063009,0,2,"",0,0,"","","","","","",-15.307,22.913,48.218,180.81,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,8,5,5,30,0,0,0,210,9,5,5,"","",0,0,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,0,3,3,"",0,4,0,5,12,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1021004,4063001,0,2,"",0,0,"","","","","","",-28.199,-1.601,-42.78,36.733,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,6,5,5,30,0,0,0,210,8,5,5,"","",0,0,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,0,3,4,"",0,0.5,0,6,8,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1021005,4063007,0,2,"",0,0,"","","","","","",-51.388,5.284,-11.127,110.286,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,6,5,4,30,0,0,0,210,8,5,4,"","",0,0,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,0,3,1.5,"",0,0.5,0,6,15,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1021006,4063003,0,2,"",0,0,"","","","","","",-30.424,20.013,40.6,36.733,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,6,5,5,30,0,0,0,210,8,5,5,"","",0,0,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,0,5,3,"",0,0.5,0,6,15,5,"",0,2,0,-1,"",0,0,0,100,"","",""
1021007,4063004,0,2,"",0,0,"","","","","","",-31.724,10.839,-0.408,36.733,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,6,1,5,30,0,0,0,210,8,1,5,"","",0,0,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,0,5,3,"",0,0.5,0,6,15,5,"",0,2,0,-1,"",0,0,0,100,"","",""
1021008,4063005,0,2,"",0,0,"","","","","","",7.092,-3.904,-49.491,36.733,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,6,10,10,30,0,0,0,210,8,10,10,"Alert_01","",0,0,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,3,0,0,5,3,"",0,2,0,6.5,15,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1021009,4063005,0,2,"",0,0,"","","","","","",-11.922,-2.026,-54.181,-612.548,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,6,10,10,30,0,0,0,210,8,10,10,"Alert_01","",0,0,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,3,0,0,5,4,"",0,2,0,6.5,15,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1021010,4063006,0,2,"",0,0,"","","","","","",-54.465,18.823,18.451,-207.998,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,6,10,10,30,0,0,0,210,8,10,10,"Alert_02","",0,0,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,3,0,0,5,6,"",0,2,0,6.5,15,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
