int32 0,string3 1,int32 2,string2 3,string2 4,bool 5,string2 6,int32 7,int32 8,string2 9,string2 10,string2 11,string2 12,string2 13,float 14,float 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,string2 24,float 25,float 26,float 27,float 28,float 29,float 30,float 31,float 32,float 33,float 34,int32 35,int32 36,float 37,float 38,float 39,float 40,int32 41,float 42,float 43,float 44,float 45,float 46,float 47,float 48,string2 49,int32 50,int32 51,int32 52,int32 53,string2 54,string2 55,int32 56
10106100,"",1,"obj_icepwall_01","",false,"d01icebrock00",1,0,"","","","","",0,0,34.139,0.908,44.398,171.438,0,0,1,1,"wall_cl",20,4,5,1.5,0,5,360,360,2,2,2,2,0,1.2,2.8,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10106101,"",2,"obj_icepwall_02","",false,"d01icebrock00",1,0,"","","","","",0,0,-3.753,4.374,40.506,165.415,0,0,1,1,"wall_cl",10,4,5,1.5,0,5,360,360,2,2,2,2,0,1.2,2.8,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10106102,"",3,"obj_icepwall_03","",false,"d01icebrock00",1,0,"","","","","",0,0,-22.609,7.283,13.13,305.26,0,0,1,1,"wall_cl",10,4,5,1.5,0,5,360,360,2,2,2,2,0,1.2,2.8,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10106103,"",4,"obj_icepwall_04","",false,"d01icebrock00",1,0,"","","","","",0,0,-24.007,10.683,-23.387,-102.042,0,0,1,1,"wall_cl",10,4,5,1.5,0,5,360,360,2,2,2,2,0,1.2,2.8,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10106200,"",-1,"fa_treasure_01","fa_obj",false,"d01faobj01",1,0,"","","","","",0,0,56.523,-1.141,37.446,-182.798,0,0,1,1,"wall_cl",2,3,2,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,0.5,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0106_001","1",20106002
10106201,"",-1,"fa_treasure_02","fa_obj",false,"d01faobj01",1,0,"","","","","",0,0,-14.767,5.728,34.266,0,0,0,1,1,"wall_cl",2,3,2,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,0.5,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0106_002","1",20106003
10106202,"",-1,"fa_treasure_03","fa_obj",false,"d01faobj01",1,0,"","","","","",0,0,-30.616,9.642,-4.055,0,0,0,1,1,"wall_cl",2,3,2,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,10,10,0,0.5,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0106_003","1",20106004
10106300,"",5,"","",false,"f00iconobj00",1,0,"","","","","",0,0,19.589,1.427,37.548,-7.861,0,0,1,1,"cliff_cl",5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10106301,"",5,"","",false,"f00iconobj00",1,0,"","","","","",0,0,25.997,1.52,38.129,-7.861,0,0,1,1,"cliff_cl",7,3,7,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10106302,"",-1,"","",false,"f00iconobj00",1,0,"","","","","",0,0,65.861,-1.674,43.848,-117.892,0,0,1,1,"sybl_cl",5,6,1,0,0,0,0,0,0,0,0,2,0,0,0,0,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
